1,0 2.913.952 1 2.913.952,0 2.913.952,0 2.913.952 2.913.952 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.977.824 1 1.977.824,0 1.977.824,0 1.977.824 1.977.824 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.954.944 1 1.954.944,0 1.954.944,0 1.954.944 1.954.944 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.893.088 1 3.893.088,0 3.893.088,0 3.893.088 3.893.088 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.950.112 1 1.950.112,0 1.950.112,0 1.950.112 1.950.112 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.916.384 1 2.916.384,0 2.916.384,0 2.916.384 2.916.384 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.370.816 1 2.370.816,0 2.370.816,0 2.370.816 2.370.816 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.978.688 1 1.978.688,0 1.978.688,0 1.978.688 1.978.688 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.965.120 1 1.965.120,0 1.965.120,0 1.965.120 1.965.120 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.865.280 1 3.865.280,0 3.865.280,0 3.865.280 3.865.280 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.957.312 1 1.957.312,0 1.957.312,0 1.957.312 1.957.312 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.957.184 1 1.957.184,0 1.957.184,0 1.957.184 1.957.184 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.944.512 1 1.944.512,0 1.944.512,0 1.944.512 1.944.512 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.981.376 1 1.981.376,0 1.981.376,0 1.981.376 1.981.376 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.125.312 1 2.125.312,0 2.125.312,0 2.125.312 2.125.312 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.958.080 1 1.958.080,0 1.958.080,0 1.958.080 1.958.080 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.314.720 1 2.314.720,0 2.314.720,0 2.314.720 2.314.720 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.979.744 1 1.979.744,0 1.979.744,0 1.979.744 1.979.744 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.962.240 1 1.962.240,0 1.962.240,0 1.962.240 1.962.240 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.881.088 1 3.881.088,0 3.881.088,0 3.881.088 3.881.088 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.956.896 1 1.956.896,0 1.956.896,0 1.956.896 1.956.896 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.873.632 1 3.873.632,0 3.873.632,0 3.873.632 3.873.632 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.964.608 1 1.964.608,0 1.964.608,0 1.964.608 1.964.608 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.971.008 1 1.971.008,0 1.971.008,0 1.971.008 1.971.008 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.910.112 1 2.910.112,0 2.910.112,0 2.910.112 2.910.112 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.892.384 1 3.892.384,0 3.892.384,0 3.892.384 3.892.384 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.898.048 1 2.898.048,0 2.898.048,0 2.898.048 2.898.048 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.950.528 1 1.950.528,0 1.950.528,0 1.950.528 1.950.528 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.082.400 1 2.082.400,0 2.082.400,0 2.082.400 2.082.400 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.975.456 1 1.975.456,0 1.975.456,0 1.975.456 1.975.456 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.906.912 1 2.906.912,0 2.906.912,0 2.906.912 2.906.912 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.951.808 1 1.951.808,0 1.951.808,0 1.951.808 1.951.808 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.974.464 1 1.974.464,0 1.974.464,0 1.974.464 1.974.464 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.923.488 1 2.923.488,0 2.923.488,0 2.923.488 2.923.488 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.974.528 1 1.974.528,0 1.974.528,0 1.974.528 1.974.528 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.987.328 1 1.987.328,0 1.987.328,0 1.987.328 1.987.328 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.922.272 1 3.922.272,0 3.922.272,0 3.922.272 3.922.272 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.962.848 1 1.962.848,0 1.962.848,0 1.962.848 1.962.848 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.439.968 1 2.439.968,0 2.439.968,0 2.439.968 2.439.968 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.957.152 1 1.957.152,0 1.957.152,0 1.957.152 1.957.152 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.514.720 1 2.514.720,0 2.514.720,0 2.514.720 2.514.720 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.958.272 1 1.958.272,0 1.958.272,0 1.958.272 1.958.272 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.977.568 1 1.977.568,0 1.977.568,0 1.977.568 1.977.568 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.443.840 1 2.443.840,0 2.443.840,0 2.443.840 2.443.840 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.970.496 1 1.970.496,0 1.970.496,0 1.970.496 1.970.496 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.921.664 1 2.921.664,0 2.921.664,0 2.921.664 2.921.664 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.978.144 1 1.978.144,0 1.978.144,0 1.978.144 1.978.144 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.972.320 1 1.972.320,0 1.972.320,0 1.972.320 1.972.320 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.881.728 1 3.881.728,0 3.881.728,0 3.881.728 3.881.728 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.972.544 1 1.972.544,0 1.972.544,0 1.972.544 1.972.544 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.967.872 1 1.967.872,0 1.967.872,0 1.967.872 1.967.872 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.962.336 1 1.962.336,0 1.962.336,0 1.962.336 1.962.336 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.988.640 1 1.988.640,0 1.988.640,0 1.988.640 1.988.640 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.050.944 1 2.050.944,0 2.050.944,0 2.050.944 2.050.944 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.949.088 1 1.949.088,0 1.949.088,0 1.949.088 1.949.088 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.356.064 1 2.356.064,0 2.356.064,0 2.356.064 2.356.064 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.866.272 1 3.866.272,0 3.866.272,0 3.866.272 3.866.272 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.970.560 1 1.970.560,0 1.970.560,0 1.970.560 1.970.560 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
2,0 5.312.192 1 5.312.192,0 5.312.192,0 5.312.192 5.312.192 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.441.568 1 2.441.568,0 2.441.568,0 2.441.568 2.441.568 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.378.432 1 2.378.432,0 2.378.432,0 2.378.432 2.378.432 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.891.552 1 2.891.552,0 2.891.552,0 2.891.552 2.891.552 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.984.160 1 1.984.160,0 1.984.160,0 1.984.160 1.984.160 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.133.632 1 2.133.632,0 2.133.632,0 2.133.632 2.133.632 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.970.784 1 1.970.784,0 1.970.784,0 1.970.784 1.970.784 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.917.216 1 3.917.216,0 3.917.216,0 3.917.216 3.917.216 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.904.032 1 2.904.032,0 2.904.032,0 2.904.032 2.904.032 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.986.080 1 1.986.080,0 1.986.080,0 1.986.080 1.986.080 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.928.256 1 2.928.256,0 2.928.256,0 2.928.256 2.928.256 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
2,0 5.260.032 1 5.260.032,0 5.260.032,0 5.260.032 5.260.032 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.922.368 1 2.922.368,0 2.922.368,0 2.922.368 2.922.368 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.977.664 1 1.977.664,0 1.977.664,0 1.977.664 1.977.664 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.861.728 1 3.861.728,0 3.861.728,0 3.861.728 3.861.728 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.978.496 1 1.978.496,0 1.978.496,0 1.978.496 1.978.496 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.845.248 1 3.845.248,0 3.845.248,0 3.845.248 3.845.248 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.970.144 1 1.970.144,0 1.970.144,0 1.970.144 1.970.144 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.879.904 1 3.879.904,0 3.879.904,0 3.879.904 3.879.904 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.989.952 1 1.989.952,0 1.989.952,0 1.989.952 1.989.952 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.064.384 1 2.064.384,0 2.064.384,0 2.064.384 2.064.384 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.903.456 1 2.903.456,0 2.903.456,0 2.903.456 2.903.456 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.442.816 1 2.442.816,0 2.442.816,0 2.442.816 2.442.816 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 5.406.976 1 5.406.976,0 5.406.976,0 5.406.976 5.406.976 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.061.088 1 2.061.088,0 2.061.088,0 2.061.088 2.061.088 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.961.664 1 1.961.664,0 1.961.664,0 1.961.664 1.961.664 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.969.440 1 1.969.440,0 1.969.440,0 1.969.440 1.969.440 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.930.720 1 2.930.720,0 2.930.720,0 2.930.720 2.930.720 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.972.320 1 1.972.320,0 1.972.320,0 1.972.320 1.972.320 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.988.864 1 1.988.864,0 1.988.864,0 1.988.864 1.988.864 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.530.304 1 2.530.304,0 2.530.304,0 2.530.304 2.530.304 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.977.280 1 1.977.280,0 1.977.280,0 1.977.280 1.977.280 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.954.304 1 1.954.304,0 1.954.304,0 1.954.304 1.954.304 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.877.568 1 3.877.568,0 3.877.568,0 3.877.568 3.877.568 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.675.488 1 2.675.488,0 2.675.488,0 2.675.488 2.675.488 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.878.912 1 3.878.912,0 3.878.912,0 3.878.912 3.878.912 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.968.544 1 1.968.544,0 1.968.544,0 1.968.544 1.968.544 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.894.112 1 2.894.112,0 2.894.112,0 2.894.112 2.894.112 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.972.000 1 1.972.000,0 1.972.000,0 1.972.000 1.972.000 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.969.184 1 1.969.184,0 1.969.184,0 1.969.184 1.969.184 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.342.048 1 2.342.048,0 2.342.048,0 2.342.048 2.342.048 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.964.288 1 1.964.288,0 1.964.288,0 1.964.288 1.964.288 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.970.688 1 1.970.688,0 1.970.688,0 1.970.688 1.970.688 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.963.168 1 1.963.168,0 1.963.168,0 1.963.168 1.963.168 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.074.368 1 2.074.368,0 2.074.368,0 2.074.368 2.074.368 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.965.760 1 1.965.760,0 1.965.760,0 1.965.760 1.965.760 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.912.288 1 2.912.288,0 2.912.288,0 2.912.288 2.912.288 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.523.776 1 2.523.776,0 2.523.776,0 2.523.776 2.523.776 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.887.808 1 2.887.808,0 2.887.808,0 2.887.808 2.887.808 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.479.776 1 2.479.776,0 2.479.776,0 2.479.776 2.479.776 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.510.144 1 2.510.144,0 2.510.144,0 2.510.144 2.510.144 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.981.472 1 1.981.472,0 1.981.472,0 1.981.472 1.981.472 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.924.480 1 2.924.480,0 2.924.480,0 2.924.480 2.924.480 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.080.192 1 2.080.192,0 2.080.192,0 2.080.192 2.080.192 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.082.144 1 2.082.144,0 2.082.144,0 2.082.144 2.082.144 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.956.896 1 1.956.896,0 1.956.896,0 1.956.896 1.956.896 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.984.544 1 1.984.544,0 1.984.544,0 1.984.544 1.984.544 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.338.816 1 2.338.816,0 2.338.816,0 2.338.816 2.338.816 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.904.960 1 3.904.960,0 3.904.960,0 3.904.960 3.904.960 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.973.664 1 1.973.664,0 1.973.664,0 1.973.664 1.973.664 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.354.176 1 2.354.176,0 2.354.176,0 2.354.176 2.354.176 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.896.128 1 2.896.128,0 2.896.128,0 2.896.128 2.896.128 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.901.152 1 2.901.152,0 2.901.152,0 2.901.152 2.901.152 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.903.040 1 2.903.040,0 2.903.040,0 2.903.040 2.903.040 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.909.888 1 3.909.888,0 3.909.888,0 3.909.888 3.909.888 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.971.808 1 1.971.808,0 1.971.808,0 1.971.808 1.971.808 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.914.048 1 2.914.048,0 2.914.048,0 2.914.048 2.914.048 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.879.360 1 3.879.360,0 3.879.360,0 3.879.360 3.879.360 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.967.168 1 1.967.168,0 1.967.168,0 1.967.168 1.967.168 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.846.464 1 3.846.464,0 3.846.464,0 3.846.464 3.846.464 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.974.848 1 1.974.848,0 1.974.848,0 1.974.848 1.974.848 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.916.512 1 3.916.512,0 3.916.512,0 3.916.512 3.916.512 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.974.176 1 1.974.176,0 1.974.176,0 1.974.176 1.974.176 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.879.776 1 3.879.776,0 3.879.776,0 3.879.776 3.879.776 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.876.480 1 3.876.480,0 3.876.480,0 3.876.480 3.876.480 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.971.104 1 1.971.104,0 1.971.104,0 1.971.104 1.971.104 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.904.160 1 2.904.160,0 2.904.160,0 2.904.160 2.904.160 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.645.984 1 2.645.984,0 2.645.984,0 2.645.984 2.645.984 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
2,0 7.643.840 1 7.643.840,0 7.643.840,0 7.643.840 7.643.840 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.972.736 1 1.972.736,0 1.972.736,0 1.972.736 1.972.736 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.966.496 1 1.966.496,0 1.966.496,0 1.966.496 1.966.496 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.849.632 1 3.849.632,0 3.849.632,0 3.849.632 3.849.632 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.965.504 1 1.965.504,0 1.965.504,0 1.965.504 1.965.504 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.923.552 1 2.923.552,0 2.923.552,0 2.923.552 2.923.552 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.947.840 1 1.947.840,0 1.947.840,0 1.947.840 1.947.840 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.850.496 1 3.850.496,0 3.850.496,0 3.850.496 3.850.496 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.981.728 1 1.981.728,0 1.981.728,0 1.981.728 1.981.728 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.433.920 1 2.433.920,0 2.433.920,0 2.433.920 2.433.920 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.071.808 1 2.071.808,0 2.071.808,0 2.071.808 2.071.808 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.902.944 1 3.902.944,0 3.902.944,0 3.902.944 3.902.944 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.975.520 1 1.975.520,0 1.975.520,0 1.975.520 1.975.520 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.967.264 1 1.967.264,0 1.967.264,0 1.967.264 1.967.264 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
