24,0 73.659.680 100 736.596,0 883.264,0 564.928 888.640 156.046,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 45.036.224 100 450.362,0 450.272,0 447.584 454.560 1.234,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 73.788.896 100 737.889,0 882.944,0 530.624 888.064 156.025,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 63.712.608 100 637.126,0 577.392,0 469.984 887.520 168.417,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 80.012.288 100 800.122,0 885.168,0 566.592 887.808 138.254,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 75.698.304 100 756.983,0 883.680,0 530.592 887.520 152.902,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 82.387.328 100 823.873,0 884.624,0 572.192 887.840 122.870,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 73.562.336 100 735.623,0 882.720,0 530.656 887.520 156.588,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 65.852.096 100 658.521,0 576.064,0 547.872 888.320 138.796,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 53.505.536 100 535.055,0 538.064,0 474.112 542.880 13.269,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.974.400 100 449.744,0 449.696,0 447.776 452.704 967,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 46.044.000 100 460.440,0 450.944,0 447.712 481.312 12.159,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 65.882.816 100 658.828,0 576.560,0 469.824 887.072 167.378,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 72.220.800 100 722.208,0 615.856,0 529.856 888.096 161.164,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 71.304.960 100 713.049,0 582.128,0 469.792 886.720 161.571,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 68.572.832 100 685.728,0 578.512,0 507.296 886.976 155.619,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 67.044.896 100 670.449,0 577.440,0 473.376 887.968 164.245,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 62.650.560 100 626.505,0 558.784,0 472.000 886.752 157.112,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 59.696.192 100 596.961,0 579.936,0 474.400 664.928 51.265,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 61.556.416 100 615.564,0 662.704,0 468.992 664.672 60.210,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 53.671.488 100 536.714,0 476.416,0 468.288 664.512 89.291,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.938.272 100 449.382,0 449.264,0 446.816 452.800 894,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.965.120 100 449.651,0 449.472,0 447.680 452.672 1.023,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 75.844.384 100 758.443,0 884.080,0 567.840 887.392 152.835,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 72.823.168 100 728.231,0 802.240,0 530.496 886.944 158.941,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 72.627.552 100 726.275,0 587.952,0 543.872 888.800 156.859,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 75.087.072 100 750.870,0 883.888,0 530.208 887.648 155.692,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 88.521.440 100 885.214,0 885.104,0 882.656 904.096 2.124,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 73.695.296 100 736.953,0 882.864,0 547.072 887.936 159.076,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 71.503.360 100 715.033,0 582.352,0 543.232 887.456 161.238,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 70.095.936 100 700.959,0 578.720,0 539.008 887.744 157.777,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 81.818.304 100 818.183,0 885.248,0 571.392 887.584 127.512,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 66.499.296 100 664.993,0 579.056,0 470.560 887.360 162.501,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 53.331.776 100 533.317,0 475.568,0 469.760 664.832 87.724,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 53.278.944 100 532.789,0 553.696,0 471.360 582.016 42.322,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 45.175.584 100 451.755,0 451.616,0 449.984 455.168 905,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 50.589.120 100 505.891,0 507.280,0 466.880 542.400 31.640,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 73.997.248 100 739.972,0 883.232,0 563.840 887.200 155.007,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 71.017.280 100 710.172,0 577.664,0 458.976 887.552 166.654,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 84.538.016 100 845.380,0 885.232,0 568.768 904.224 104.371,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 67.242.720 100 672.427,0 559.648,0 471.296 886.688 166.329,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 67.238.848 100 672.388,0 581.040,0 467.488 887.104 171.691,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 62.534.080 100 625.340,0 662.656,0 567.744 664.960 43.427,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 58.793.536 100 587.935,0 577.344,0 471.872 665.088 49.756,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 45.008.416 100 450.084,0 449.888,0 448.320 453.248 1.038,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 45.607.296 100 456.073,0 450.880,0 447.232 476.128 9.916,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 71.074.432 100 710.744,0 883.200,0 458.080 887.168 181.260,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 72.359.616 100 723.596,0 603.184,0 530.528 886.624 159.364,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 70.465.056 100 704.650,0 583.392,0 470.880 887.648 168.762,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 70.597.856 100 705.978,0 581.360,0 567.008 887.552 153.358,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 67.728.736 100 677.287,0 578.688,0 474.272 888.640 163.039,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 45.026.368 100 450.263,0 450.064,0 447.712 454.240 1.177,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 72.076.384 100 720.763,0 591.248,0 474.752 888.128 163.325,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 75.318.592 100 753.185,0 883.872,0 567.936 887.776 153.050,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 81.776.224 100 817.762,0 884.864,0 566.560 909.952 128.201,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 71.195.424 100 711.954,0 584.336,0 472.576 887.680 162.364,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 69.767.680 100 697.676,0 579.904,0 472.064 887.072 162.208,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 67.738.528 100 677.385,0 581.024,0 471.584 887.296 163.820,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 53.608.032 100 536.080,0 475.888,0 467.040 665.216 89.799,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 54.703.040 100 547.030,0 539.056,0 535.648 584.544 15.777,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 54.536.608 100 545.366,0 476.400,0 447.424 664.224 94.980,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.308.704 100 443.087,0 443.024,0 441.728 445.184 598,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 63.365.344 100 633.653,0 576.144,0 468.800 886.752 162.441,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 75.690.464 100 756.904,0 884.000,0 529.888 887.552 155.119,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 63.369.632 100 633.696,0 574.448,0 469.280 887.200 167.507,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 60.099.072 100 600.990,0 662.720,0 467.744 886.912 134.684,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 59.777.408 100 597.774,0 575.760,0 548.928 665.088 43.965,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.960.256 100 449.602,0 449.648,0 447.936 452.480 953,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 45.025.280 100 450.252,0 449.760,0 447.840 473.280 2.767,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.971.392 100 449.713,0 449.728,0 446.976 453.696 1.097,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 56.265.248 100 562.652,0 480.432,0 446.208 889.184 143.803,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 70.297.344 100 702.973,0 582.240,0 469.824 887.136 161.651,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 67.954.752 100 679.547,0 578.448,0 469.120 886.848 168.155,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 71.913.568 100 719.135,0 585.776,0 473.952 886.976 159.157,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 70.087.008 100 700.870,0 578.752,0 468.224 888.576 158.584,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 64.284.864 100 642.848,0 556.944,0 469.952 886.624 169.565,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 65.444.640 100 654.446,0 578.128,0 471.360 886.880 167.426,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 72.195.552 100 721.955,0 588.368,0 470.688 887.552 161.014,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 66.067.040 100 660.670,0 579.280,0 466.848 887.520 166.865,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 71.566.048 100 715.660,0 586.576,0 470.272 887.040 165.373,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 68.284.928 100 682.849,0 579.120,0 530.464 888.064 153.050,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 65.998.272 100 659.982,0 576.752,0 467.200 886.464 170.311,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 79.355.040 100 793.550,0 884.800,0 564.384 887.776 141.687,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 69.709.120 100 697.091,0 561.168,0 530.112 888.064 164.491,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 59.768.992 100 597.689,0 662.784,0 469.472 664.480 89.816,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 65.688.288 100 656.882,0 577.296,0 470.432 888.192 168.025,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 66.389.952 100 663.899,0 558.224,0 472.320 887.872 166.461,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 68.135.488 100 681.354,0 579.680,0 471.648 887.776 165.020,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 63.562.112 100 635.621,0 574.752,0 469.248 887.840 161.455,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 71.647.232 100 716.472,0 584.480,0 472.000 887.168 164.611,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 59.291.072 100 592.910,0 663.040,0 468.896 664.864 91.149,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 52.102.304 100 521.023,0 550.080,0 469.376 562.336 39.165,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 70.179.872 100 701.798,0 581.504,0 474.016 887.232 168.408,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 66.787.136 100 667.871,0 578.208,0 467.232 888.832 171.306,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 78.572.672 100 785.726,0 884.528,0 568.768 888.448 143.649,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 67.070.688 100 670.706,0 575.936,0 467.488 887.520 168.938,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 68.636.480 100 686.364,0 578.832,0 468.576 887.616 165.562,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 63.264.192 100 632.641,0 573.424,0 466.272 887.744 161.602,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 71.010.176 100 710.101,0 582.688,0 471.104 887.552 165.393,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 57.707.968 100 577.079,0 662.288,0 469.696 665.504 94.002,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.983.904 100 449.839,0 449.680,0 448.000 453.536 1.053,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 55.747.104 100 557.471,0 571.120,0 473.152 587.776 31.986,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 70.549.920 100 705.499,0 582.672,0 532.096 887.936 165.036,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 72.060.736 100 720.607,0 584.688,0 530.624 887.040 156.741,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 69.841.632 100 698.416,0 579.584,0 469.536 887.744 169.154,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 50.628.928 100 506.289,0 509.264,0 471.520 541.088 31.293,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 49.281.568 100 492.815,0 475.968,0 448.096 542.016 34.269,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 59.450.368 100 594.503,0 574.608,0 445.632 890.336 152.905,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 62.270.560 100 622.705,0 576.208,0 468.384 889.056 158.638,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 74.422.528 100 744.225,0 664.064,0 472.640 887.968 114.328,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 77.091.776 100 770.917,0 884.288,0 568.160 888.256 149.981,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 66.538.560 100 665.385,0 573.984,0 470.432 887.232 170.239,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 58.467.104 100 584.671,0 662.608,0 456.928 664.896 96.983,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 67.345.248 100 673.452,0 580.576,0 467.584 887.264 171.011,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 65.849.280 100 658.492,0 574.352,0 467.424 887.968 167.142,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 67.223.392 100 672.233,0 580.160,0 468.576 887.552 171.758,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 64.404.864 100 644.048,0 575.968,0 468.160 887.040 163.475,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 68.122.272 100 681.222,0 579.984,0 471.936 887.360 167.491,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 56.707.104 100 567.071,0 546.848,0 467.168 665.344 96.008,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 52.018.784 100 520.187,0 549.408,0 468.640 563.008 39.174,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.990.272 100 449.902,0 449.808,0 448.000 452.800 948,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 70.822.816 100 708.228,0 578.976,0 477.696 887.488 160.669,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 75.493.376 100 754.933,0 884.336,0 559.296 887.680 154.319,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 68.729.152 100 687.291,0 575.536,0 468.576 887.392 164.042,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 74.649.408 100 746.494,0 884.256,0 569.248 887.872 154.601,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 68.454.720 100 684.547,0 575.792,0 470.624 887.808 166.981,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 65.230.816 100 652.308,0 576.304,0 468.992 888.512 164.610,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 69.221.504 100 692.215,0 579.328,0 469.376 887.296 167.775,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 57.274.816 100 572.748,0 661.632,0 468.864 664.896 94.631,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 45.018.912 100 450.189,0 450.064,0 447.584 454.464 1.081,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 49.699.232 100 496.992,0 476.128,0 469.056 546.912 31.235,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 66.194.272 100 661.942,0 575.200,0 470.368 888.224 168.895,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 81.149.696 100 811.497,0 884.960,0 568.768 888.576 132.060,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 67.972.096 100 679.721,0 576.304,0 466.208 887.808 175.235,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 64.457.440 100 644.574,0 576.368,0 468.064 887.200 166.305,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 50.215.808 100 502.158,0 478.336,0 467.136 541.568 31.517,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 52.353.696 100 523.537,0 536.784,0 468.576 579.872 38.010,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.990.496 100 449.905,0 449.840,0 447.648 455.392 1.108,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.381.312 100 443.813,0 442.976,0 441.248 453.088 2.512,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 45.008.672 100 450.086,0 449.936,0 447.872 452.928 1.006,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.989.184 100 449.891,0 449.696,0 447.520 454.016 1.144,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 51.072.736 100 510.727,0 535.216,0 469.504 541.568 31.038,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 57.063.552 100 570.635,0 538.896,0 469.280 889.888 125.940,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 70.090.752 100 700.907,0 882.976,0 470.976 887.968 191.415,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
19,0 70.879.776 100 708.797,0 765.152,0 469.696 890.720 182.739,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 70.937.216 100 709.372,0 583.456,0 469.024 887.072 164.889,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 68.282.240 100 682.822,0 576.720,0 468.736 887.776 157.251,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 77.530.528 100 775.305,0 884.464,0 568.320 886.848 148.129,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 72.292.864 100 722.928,0 599.072,0 468.576 887.072 160.244,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 71.499.488 100 714.994,0 586.288,0 468.256 886.912 166.406,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 87.592.608 100 875.926,0 884.960,0 576.512 887.264 52.193,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 70.141.568 100 701.415,0 579.824,0 467.456 888.224 168.044,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 67.331.584 100 673.315,0 578.720,0 469.024 887.872 174.240,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 69.582.016 100 695.820,0 578.336,0 468.064 887.104 171.336,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 71.672.256 100 716.722,0 581.920,0 529.792 888.000 157.037,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 82.605.536 100 826.055,0 884.592,0 567.040 886.496 121.845,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 85.369.856 100 853.698,0 884.976,0 573.504 908.800 93.109,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 69.430.400 100 694.304,0 579.072,0 466.912 888.096 162.309,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 73.782.592 100 737.825,0 884.000,0 530.784 888.064 158.128,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 75.321.216 100 753.212,0 883.968,0 531.040 887.008 157.990,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 72.343.680 100 723.436,0 679.392,0 545.152 886.976 160.986,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
