9,0 28.239.168 100 282.391,0 337.216,0 216.480 341.056 59.411,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.260.512 100 282.605,0 336.912,0 203.072 341.024 58.993,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 24.505.600 100 245.056,0 223.248,0 180.320 340.960 63.823,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 30.810.496 100 308.105,0 338.864,0 219.136 340.768 50.718,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.947.200 100 289.472,0 337.760,0 203.520 340.864 58.407,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 31.702.720 100 317.027,0 338.928,0 220.512 375.200 45.382,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.159.104 100 281.591,0 336.432,0 204.160 341.504 58.905,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.298.720 100 252.987,0 222.192,0 205.824 340.832 52.626,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.610.304 100 206.103,0 207.264,0 182.496 209.888 5.265,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.344.544 100 173.445,0 173.472,0 172.160 174.560 575,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.761.120 100 177.611,0 174.240,0 170.816 185.120 4.825,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.211.936 100 252.119,0 222.432,0 180.960 341.248 63.130,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.699.296 100 276.993,0 225.760,0 196.320 341.408 61.343,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.413.088 100 274.130,0 228.000,0 181.760 341.504 60.935,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.247.200 100 262.472,0 223.440,0 183.808 340.832 59.071,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.633.984 100 256.339,0 223.376,0 182.016 340.384 62.132,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 24.078.688 100 240.786,0 215.488,0 182.272 341.312 59.809,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 22.928.000 100 229.280,0 222.976,0 181.856 255.200 19.636,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 23.609.728 100 236.097,0 253.712,0 180.512 255.776 23.059,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.684.320 100 206.843,0 184.144,0 180.544 256.128 33.737,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.324.128 100 173.241,0 173.264,0 171.968 174.592 543,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.335.456 100 173.354,0 173.344,0 172.064 174.880 646,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 29.090.336 100 290.903,0 338.032,0 218.688 341.152 57.333,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.918.304 100 279.183,0 284.368,0 204.800 340.544 60.260,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.918.400 100 279.184,0 235.632,0 206.912 340.512 59.023,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.855.424 100 288.554,0 337.904,0 203.296 341.408 58.490,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 33.907.872 100 339.078,0 339.072,0 337.696 341.120 734,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.328.736 100 283.287,0 337.376,0 211.424 342.176 59.779,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.375.392 100 273.753,0 227.728,0 206.912 341.088 60.516,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.925.952 100 269.259,0 224.448,0 210.400 340.960 59.576,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 31.409.696 100 314.097,0 338.752,0 219.808 341.312 47.398,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.551.840 100 255.518,0 223.248,0 181.920 341.056 61.869,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.536.320 100 205.363,0 183.840,0 180.352 256.160 32.880,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.520.128 100 205.201,0 213.152,0 181.664 224.608 16.131,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 20.417.952 100 204.179,0 203.520,0 201.664 213.280 2.235,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 19.570.976 100 195.709,0 195.728,0 180.416 212.352 12.060,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.453.600 100 284.536,0 336.960,0 219.040 340.928 58.049,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.187.424 100 271.874,0 226.352,0 176.416 341.024 63.120,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 32.392.384 100 323.923,0 339.040,0 219.680 340.800 39.413,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.733.056 100 257.330,0 215.536,0 181.856 340.544 63.508,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.736.832 100 257.368,0 224.112,0 181.408 340.608 64.875,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 24.026.848 100 240.268,0 253.488,0 218.496 256.224 16.188,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 22.614.944 100 226.149,0 222.464,0 183.072 255.680 18.909,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.347.808 100 173.478,0 173.424,0 172.160 175.360 644,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.608.672 100 176.086,0 174.256,0 171.520 185.216 4.076,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.711.232 100 277.112,0 337.088,0 202.848 341.184 63.555,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.659.776 100 276.597,0 231.120,0 203.040 340.992 60.315,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.072.000 100 270.720,0 228.208,0 180.928 341.472 63.820,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 27.179.328 100 271.793,0 226.512,0 217.696 341.216 57.551,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.005.504 100 260.055,0 223.520,0 182.752 340.672 61.757,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.350.528 100 173.505,0 173.504,0 171.520 175.072 684,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.613.376 100 276.133,0 231.840,0 182.048 341.312 61.660,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 28.856.384 100 288.563,0 337.808,0 218.592 341.504 57.396,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 31.353.664 100 313.536,0 338.688,0 218.432 341.280 48.518,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.277.152 100 272.771,0 228.400,0 182.496 340.608 61.543,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.777.504 100 267.775,0 223.504,0 181.952 341.088 61.777,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.970.240 100 259.702,0 224.432,0 182.048 341.312 62.286,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.653.888 100 206.538,0 183.872,0 180.160 256.608 33.755,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 21.063.488 100 210.634,0 207.808,0 203.904 224.672 6.203,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.917.184 100 209.171,0 183.968,0 172.352 255.680 35.707,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.071.456 100 170.714,0 170.688,0 169.504 172.064 542,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 24.275.840 100 242.758,0 222.112,0 181.024 340.288 60.845,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 29.101.280 100 291.012,0 338.160,0 203.264 340.832 58.318,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 24.373.120 100 243.731,0 221.792,0 180.864 340.416 63.508,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 23.068.832 100 230.688,0 253.424,0 180.544 339.680 50.842,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 22.971.456 100 229.714,0 221.856,0 211.552 256.032 16.417,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.344.000 100 173.440,0 173.344,0 171.872 175.328 732,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.349.856 100 173.498,0 173.504,0 171.840 175.776 680,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.347.648 100 173.476,0 173.504,0 171.360 175.040 678,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 21.741.248 100 217.412,0 186.640,0 172.896 343.104 54.392,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.967.904 100 269.679,0 225.216,0 181.184 340.640 61.480,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.966.976 100 259.669,0 223.488,0 180.576 340.576 63.804,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.579.808 100 275.798,0 226.368,0 182.912 340.928 60.449,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.942.752 100 269.427,0 223.968,0 181.088 340.416 59.975,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 24.696.736 100 246.967,0 214.704,0 181.152 341.056 64.484,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.149.408 100 251.494,0 223.040,0 181.504 340.896 63.692,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.586.336 100 275.863,0 226.544,0 181.184 340.832 61.544,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.360.608 100 253.606,0 223.408,0 180.544 340.384 63.234,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.346.144 100 273.461,0 226.464,0 181.312 340.704 62.958,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.199.328 100 261.993,0 223.664,0 204.224 340.864 58.233,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.344.096 100 253.441,0 222.768,0 179.648 340.192 64.343,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 30.397.472 100 303.974,0 338.544,0 218.336 341.696 53.727,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 26.844.288 100 268.442,0 217.056,0 203.232 340.896 61.969,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 22.948.480 100 229.484,0 253.824,0 180.960 255.808 34.009,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.187.200 100 251.872,0 222.880,0 181.984 340.256 63.250,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.546.080 100 255.460,0 222.304,0 182.720 340.864 62.568,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.128.064 100 261.280,0 224.624,0 181.792 341.216 62.421,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 24.431.936 100 244.319,0 221.568,0 181.536 340.064 61.270,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.521.632 100 275.216,0 227.200,0 181.152 341.024 62.270,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 22.772.576 100 227.725,0 254.000,0 180.544 255.968 34.568,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.077.376 100 200.773,0 211.904,0 181.376 216.512 14.895,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.978.240 100 269.782,0 228.000,0 182.784 340.640 63.671,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.635.392 100 256.353,0 222.944,0 180.480 340.832 64.395,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 30.125.184 100 301.251,0 338.528,0 218.880 340.736 54.258,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.848.032 100 258.480,0 223.296,0 179.840 341.280 63.529,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.407.296 100 264.073,0 224.208,0 182.048 340.448 62.578,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 24.230.144 100 242.301,0 220.256,0 180.352 341.184 61.109,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.304.928 100 273.049,0 228.960,0 181.856 340.864 62.465,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 22.190.080 100 221.900,0 253.200,0 181.248 255.904 35.392,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.328.704 100 173.287,0 173.200,0 171.904 175.360 655,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 21.454.336 100 214.543,0 219.456,0 182.496 225.856 12.452,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 27.025.504 100 270.255,0 225.136,0 203.968 341.056 62.958,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.647.328 100 276.473,0 228.688,0 202.432 341.344 59.171,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.827.520 100 268.275,0 227.328,0 181.024 340.736 63.842,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 19.507.808 100 195.078,0 194.496,0 182.048 209.728 11.914,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 18.981.280 100 189.812,0 183.872,0 172.256 209.888 13.059,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 22.999.328 100 229.993,0 223.760,0 174.592 343.744 57.678,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 23.949.920 100 239.499,0 221.648,0 180.128 340.928 60.333,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.540.352 100 285.403,0 255.376,0 182.240 340.544 43.476,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 29.508.192 100 295.081,0 338.336,0 218.560 341.152 56.546,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.515.520 100 255.155,0 221.808,0 181.216 340.800 64.210,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 22.411.360 100 224.113,0 253.680,0 174.912 256.512 36.735,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.889.088 100 258.890,0 223.968,0 180.608 340.608 64.858,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.330.400 100 253.304,0 222.192,0 180.512 340.960 63.463,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.749.728 100 257.497,0 224.160,0 180.192 340.864 64.754,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 24.746.080 100 247.460,0 222.176,0 180.576 341.344 62.175,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.151.840 100 261.518,0 223.760,0 181.792 340.448 63.503,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 21.799.584 100 217.995,0 184.864,0 180.096 256.672 36.203,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.063.264 100 200.632,0 212.016,0 181.472 217.248 14.888,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.342.592 100 173.425,0 173.456,0 171.872 174.848 623,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.109.856 100 271.098,0 224.960,0 182.336 341.344 61.034,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 29.023.680 100 290.236,0 337.712,0 218.592 340.992 57.608,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.287.584 100 262.875,0 222.192,0 182.240 340.640 61.686,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.723.584 100 287.235,0 337.904,0 218.624 341.248 57.989,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.277.664 100 262.776,0 223.472,0 182.496 340.256 63.195,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.059.360 100 250.593,0 222.256,0 181.248 341.376 62.472,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.500.288 100 265.002,0 224.176,0 180.512 340.480 63.548,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 21.954.944 100 219.549,0 253.072,0 180.704 255.616 35.851,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.345.952 100 173.459,0 173.472,0 172.384 174.976 607,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 19.265.696 100 192.657,0 184.400,0 180.256 213.056 12.771,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.336.352 100 253.363,0 222.848,0 181.440 340.960 63.407,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 31.149.632 100 311.496,0 338.848,0 219.392 341.088 49.192,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.135.616 100 261.356,0 223.120,0 179.776 340.896 66.464,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 24.730.336 100 247.303,0 221.984,0 179.808 340.544 62.556,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 19.328.320 100 193.283,0 184.288,0 180.256 208.672 11.805,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.180.800 100 201.808,0 206.544,0 180.576 223.584 14.523,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.371.776 100 173.717,0 173.696,0 172.320 176.384 656,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.079.648 100 170.796,0 170.528,0 168.928 175.136 1.195,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.363.648 100 173.636,0 173.616,0 172.288 175.104 621,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.333.184 100 173.331,0 173.344,0 171.552 175.296 786,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 19.691.648 100 196.916,0 205.904,0 181.056 209.312 11.751,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 22.007.936 100 220.079,0 208.864,0 181.056 342.752 47.437,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.899.648 100 268.996,0 334.464,0 181.504 341.120 72.705,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 27.607.904 100 276.079,0 337.136,0 181.344 343.936 66.988,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.216.384 100 272.163,0 226.064,0 180.672 341.216 62.726,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.255.296 100 262.553,0 222.800,0 181.088 341.024 59.622,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 29.703.296 100 297.033,0 338.432,0 219.104 341.536 56.405,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.661.056 100 276.610,0 226.800,0 181.024 340.960 60.817,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.433.056 100 274.330,0 225.904,0 180.384 340.384 62.995,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 33.548.096 100 335.481,0 338.912,0 221.184 340.960 19.811,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.874.496 100 268.745,0 223.984,0 179.904 340.864 63.623,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.874.944 100 258.749,0 223.664,0 181.312 340.608 65.809,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.643.552 100 266.435,0 223.856,0 180.576 341.344 64.997,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.530.400 100 275.304,0 225.520,0 201.920 341.568 59.692,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 31.673.120 100 316.731,0 338.736,0 218.656 341.088 46.259,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 32.649.632 100 326.496,0 339.232,0 220.544 341.120 36.651,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.700.512 100 267.005,0 224.944,0 179.936 341.088 61.546,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 28.347.168 100 283.471,0 337.296,0 202.816 340.928 59.721,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.849.664 100 288.496,0 337.856,0 204.576 340.992 59.788,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.724.736 100 277.247,0 232.528,0 207.968 340.736 61.050,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.965.152 100 259.651,0 224.064,0 181.152 340.448 59.263,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
