14,0 24.340.960 2 12.170.480,0 12.170.480,0 8.489.920 15.851.040 5.205.097,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 15.920.128 2 7.960.064,0 7.960.064,0 7.959.552 7.960.576 724,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 28.124.576 2 14.062.288,0 14.062.288,0 12.007.360 16.117.216 2.906.107,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
13,0 28.943.904 2 14.471.952,0 14.471.952,0 11.857.856 17.086.048 3.696.890,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.718.368 2 15.859.184,0 15.859.184,0 15.857.664 15.860.704 2.149,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.717.952 2 15.858.976,0 15.858.976,0 15.858.752 15.859.200 316,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.099.744 2 8.049.872,0 8.049.872,0 8.048.640 8.051.104 1.742,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.711.008 2 15.855.504,0 15.855.504,0 15.852.384 15.858.624 4.412,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.108.768 2 8.054.384,0 8.054.384,0 8.052.032 8.056.736 3.326,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.718.528 2 15.859.264,0 15.859.264,0 15.857.600 15.860.928 2.353,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.123.968 2 8.061.984,0 8.061.984,0 8.060.672 8.063.296 1.855,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.133.088 2 8.066.544,0 8.066.544,0 8.063.104 8.069.984 4.864,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 38.825.120 2 19.412.560,0 19.412.560,0 18.897.760 19.927.360 728.037,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
15,0 15.914.592 2 7.957.296,0 7.957.296,0 7.956.448 7.958.144 1.199,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 15.901.888 2 7.950.944,0 7.950.944,0 7.950.688 7.951.200 362,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
11,0 17.129.728 2 8.564.864,0 8.564.864,0 8.196.480 8.933.248 520.973,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.105.536 2 8.052.768,0 8.052.768,0 8.050.112 8.055.424 3.756,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
11,0 16.094.688 2 8.047.344,0 8.047.344,0 8.045.408 8.049.280 2.737,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 15.903.136 2 7.951.568,0 7.951.568,0 7.946.880 7.956.256 6.629,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
15,0 15.899.168 2 7.949.584,0 7.949.584,0 7.946.752 7.952.416 4.005,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.714.912 2 15.857.456,0 15.857.456,0 15.855.520 15.859.392 2.737,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.091.008 2 8.045.504,0 8.045.504,0 8.045.344 8.045.664 226,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
11,0 16.882.752 2 8.441.376,0 8.441.376,0 8.396.032 8.486.720 64.126,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.123.168 2 8.061.584,0 8.061.584,0 8.055.008 8.068.160 9.299,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.714.240 2 15.857.120,0 15.857.120,0 15.856.064 15.858.176 1.493,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.106.624 2 8.053.312,0 8.053.312,0 8.043.808 8.062.816 13.440,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.127.616 2 8.063.808,0 8.063.808,0 8.063.136 8.064.480 950,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.714.880 2 15.857.440,0 15.857.440,0 15.853.664 15.861.216 5.340,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
13,0 16.123.488 2 8.061.744,0 8.061.744,0 8.058.208 8.065.280 5.000,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 16.113.216 2 8.056.608,0 8.056.608,0 8.056.128 8.057.088 678,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.712.544 2 15.856.272,0 15.856.272,0 15.856.032 15.856.512 339,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.710.432 2 15.855.216,0 15.855.216,0 15.855.200 15.855.232 22,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.113.632 2 8.056.816,0 8.056.816,0 8.051.872 8.061.760 6.991,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.112.000 2 8.056.000,0 8.056.000,0 8.054.304 8.057.696 2.398,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.118.944 2 8.059.472,0 8.059.472,0 8.059.296 8.059.648 248,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.106.400 2 8.053.200,0 8.053.200,0 8.052.448 8.053.952 1.063,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.120.800 2 8.060.400,0 8.060.400,0 8.058.208 8.062.592 3.100,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.155.648 2 8.077.824,0 8.077.824,0 8.054.944 8.100.704 32.357,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
13,0 16.104.608 2 8.052.304,0 8.052.304,0 8.051.584 8.053.024 1.018,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
15,0 34.120.000 2 17.060.000,0 17.060.000,0 17.045.472 17.074.528 20.545,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.112.800 2 8.056.400,0 8.056.400,0 8.056.384 8.056.416 22,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.708.576 2 15.854.288,0 15.854.288,0 15.854.272 15.854.304 22,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 16.095.904 2 8.047.952,0 8.047.952,0 8.045.216 8.050.688 3.869,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
15,0 15.902.816 2 7.951.408,0 7.951.408,0 7.948.992 7.953.824 3.416,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 24.078.656 2 12.039.328,0 12.039.328,0 8.225.376 15.853.280 5.393.742,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.713.760 2 15.856.880,0 15.856.880,0 15.853.408 15.860.352 4.910,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 15.918.496 2 7.959.248,0 7.959.248,0 7.956.576 7.961.920 3.778,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.717.376 2 15.858.688,0 15.858.688,0 15.856.352 15.861.024 3.303,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
13,0 16.104.128 2 8.052.064,0 8.052.064,0 8.050.752 8.053.376 1.855,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
12,0 21.120.352 2 10.560.176,0 10.560.176,0 8.519.968 12.600.384 2.885.289,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.716.000 2 15.858.000,0 15.858.000,0 15.857.408 15.858.592 837,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.715.712 2 15.857.856,0 15.857.856,0 15.854.272 15.861.440 5.068,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
15,0 16.108.960 2 8.054.480,0 8.054.480,0 8.053.888 8.055.072 837,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.716.064 2 15.858.032,0 15.858.032,0 15.857.312 15.858.752 1.018,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
15,0 16.508.928 2 8.254.464,0 8.254.464,0 8.218.336 8.290.592 51.092,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.102.016 2 8.051.008,0 8.051.008,0 8.050.144 8.051.872 1.221,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
23,0 58.033.216 2 29.016.608,0 29.016.608,0 26.369.568 31.663.648 3.743.479,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
15,0 16.116.224 2 8.058.112,0 8.058.112,0 8.055.904 8.060.320 3.122,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.716.768 2 15.858.384,0 15.858.384,0 15.854.368 15.862.400 5.679,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 23.183.712 2 11.591.856,0 11.591.856,0 8.591.648 14.592.064 4.242.934,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.710.720 2 15.855.360,0 15.855.360,0 15.852.832 15.857.888 3.575,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
11,0 16.511.776 2 8.255.888,0 8.255.888,0 8.160.768 8.351.008 134.520,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.715.904 2 15.857.952,0 15.857.952,0 15.857.408 15.858.496 769,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.720.032 2 15.860.016,0 15.860.016,0 15.859.904 15.860.128 158,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 15.890.080 2 7.945.040,0 7.945.040,0 7.944.800 7.945.280 339,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.717.504 2 15.858.752,0 15.858.752,0 15.853.984 15.863.520 6.743,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.109.888 2 8.054.944,0 8.054.944,0 8.044.992 8.064.896 14.074,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.113.920 2 8.056.960,0 8.056.960,0 8.056.224 8.057.696 1.040,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.108.128 2 8.054.064,0 8.054.064,0 8.047.680 8.060.448 9.028,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.106.784 2 8.053.392,0 8.053.392,0 8.051.456 8.055.328 2.737,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
20,0 58.491.232 2 29.245.616,0 29.245.616,0 17.703.808 40.787.424 16.322.581,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
11,0 16.120.576 2 8.060.288,0 8.060.288,0 8.055.296 8.065.280 7.059,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.726.848 2 15.863.424,0 15.863.424,0 15.861.120 15.865.728 3.258,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 32.508.800 2 16.254.400,0 16.254.400,0 9.771.264 22.737.536 9.168.538,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.721.760 2 15.860.880,0 15.860.880,0 15.859.520 15.862.240 1.923,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.721.760 2 15.860.880,0 15.860.880,0 15.857.344 15.864.416 5.000,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.105.440 2 8.052.720,0 8.052.720,0 8.051.264 8.054.176 2.059,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.106.912 2 8.053.456,0 8.053.456,0 8.053.312 8.053.600 203,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
19,0 33.141.600 2 16.570.800,0 16.570.800,0 16.568.768 16.572.832 2.873,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.101.536 2 8.050.768,0 8.050.768,0 8.048.640 8.052.896 3.009,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.715.904 2 15.857.952,0 15.857.952,0 15.855.008 15.860.896 4.163,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
19,0 31.003.648 2 15.501.824,0 15.501.824,0 14.464.992 16.538.656 1.466.301,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.708.000 2 15.854.000,0 15.854.000,0 15.853.344 15.854.656 927,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
12,0 18.826.976 2 9.413.488,0 9.413.488,0 8.511.680 10.315.296 1.275.349,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.711.200 2 15.855.600,0 15.855.600,0 15.854.240 15.856.960 1.923,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.716.864 2 15.858.432,0 15.858.432,0 15.853.152 15.863.712 7.467,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 30.763.168 2 15.381.584,0 15.381.584,0 14.296.736 16.466.432 1.534.206,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.116.672 2 8.058.336,0 8.058.336,0 8.054.304 8.062.368 5.702,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.725.472 2 15.862.736,0 15.862.736,0 15.859.712 15.865.760 4.276,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.112.480 2 8.056.240,0 8.056.240,0 8.056.128 8.056.352 158,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.714.112 2 15.857.056,0 15.857.056,0 15.855.648 15.858.464 1.991,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.718.272 2 15.859.136,0 15.859.136,0 15.856.480 15.861.792 3.756,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.126.272 2 8.063.136,0 8.063.136,0 8.062.304 8.063.968 1.176,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.719.200 2 15.859.600,0 15.859.600,0 15.857.728 15.861.472 2.647,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
11,0 15.894.016 2 7.947.008,0 7.947.008,0 7.941.536 7.952.480 7.738,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.715.808 2 15.857.904,0 15.857.904,0 15.854.368 15.861.440 5.000,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
11,0 16.115.584 2 8.057.792,0 8.057.792,0 8.052.256 8.063.328 7.829,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.140.096 2 8.070.048,0 8.070.048,0 8.069.600 8.070.496 633,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
13,0 16.128.960 2 8.064.480,0 8.064.480,0 8.062.112 8.066.848 3.348,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 15.901.728 2 7.950.864,0 7.950.864,0 7.950.816 7.950.912 67,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.721.440 2 15.860.720,0 15.860.720,0 15.856.064 15.865.376 6.584,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.721.792 2 15.860.896,0 15.860.896,0 15.859.008 15.862.784 2.670,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.113.408 2 8.056.704,0 8.056.704,0 8.056.032 8.057.376 950,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.114.752 2 8.057.376,0 8.057.376,0 8.056.736 8.058.016 905,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.118.240 2 8.059.120,0 8.059.120,0 8.056.416 8.061.824 3.824,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.121.280 2 8.060.640,0 8.060.640,0 8.060.448 8.060.832 271,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
11,0 16.093.152 2 8.046.576,0 8.046.576,0 8.046.240 8.046.912 475,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.116.128 2 8.058.064,0 8.058.064,0 8.056.544 8.059.584 2.149,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.126.944 2 8.063.472,0 8.063.472,0 8.058.848 8.068.096 6.539,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.100.352 2 8.050.176,0 8.050.176,0 8.047.296 8.053.056 4.072,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.713.152 2 15.856.576,0 15.856.576,0 15.855.648 15.857.504 1.312,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 24.640.160 2 12.320.080,0 12.320.080,0 8.054.560 16.585.600 6.032.356,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.718.656 2 15.859.328,0 15.859.328,0 15.859.072 15.859.584 362,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.717.216 2 15.858.608,0 15.858.608,0 15.855.424 15.861.792 4.502,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.713.088 2 15.856.544,0 15.856.544,0 15.855.936 15.857.152 859,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
15,0 24.369.024 2 12.184.512,0 12.184.512,0 8.512.320 15.856.704 5.193.263,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.716.000 2 15.858.000,0 15.858.000,0 15.853.472 15.862.528 6.403,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
15,0 25.943.488 2 12.971.744,0 12.971.744,0 10.089.952 15.853.536 4.075.469,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.717.856 2 15.858.928,0 15.858.928,0 15.856.032 15.861.824 4.095,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
15,0 24.275.264 2 12.137.632,0 12.137.632,0 8.463.264 15.812.000 5.196.341,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.713.152 2 15.856.576,0 15.856.576,0 15.856.096 15.857.056 678,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 28.466.560 2 14.233.280,0 14.233.280,0 12.609.280 15.857.280 2.296.682,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.717.728 2 15.858.864,0 15.858.864,0 15.857.440 15.860.288 2.013,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.724.448 2 15.862.224,0 15.862.224,0 15.860.640 15.863.808 2.240,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.711.808 2 15.855.904,0 15.855.904,0 15.850.144 15.861.664 8.145,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 22.996.704 2 11.498.352,0 11.498.352,0 8.063.808 14.932.896 4.857.178,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.714.656 2 15.857.328,0 15.857.328,0 15.856.896 15.857.760 610,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.719.552 2 15.859.776,0 15.859.776,0 15.858.560 15.860.992 1.719,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.714.080 2 15.857.040,0 15.857.040,0 15.854.016 15.860.064 4.276,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.709.472 2 15.854.736,0 15.854.736,0 15.854.336 15.855.136 565,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.715.616 2 15.857.808,0 15.857.808,0 15.855.872 15.859.744 2.737,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.105.984 2 8.052.992,0 8.052.992,0 8.052.960 8.053.024 45,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.714.112 2 15.857.056,0 15.857.056,0 15.853.664 15.860.448 4.797,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.137.440 2 8.068.720,0 8.068.720,0 8.067.200 8.070.240 2.149,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.107.872 2 8.053.936,0 8.053.936,0 8.052.128 8.055.744 2.556,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.104.128 2 8.052.064,0 8.052.064,0 8.047.488 8.056.640 6.471,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 15.897.792 2 7.948.896,0 7.948.896,0 7.944.864 7.952.928 5.702,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.127.104 2 8.063.552,0 8.063.552,0 8.063.200 8.063.904 497,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.095.968 2 8.047.984,0 8.047.984,0 8.047.136 8.048.832 1.199,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
18,0 41.588.736 2 20.794.368,0 20.794.368,0 19.722.400 21.866.336 1.515.991,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.120.192 2 8.060.096,0 8.060.096,0 8.059.776 8.060.416 452,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.712.576 2 15.856.288,0 15.856.288,0 15.853.984 15.858.592 3.258,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 25.673.824 2 12.836.912,0 12.836.912,0 9.070.720 16.603.104 5.326.199,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.713.152 2 15.856.576,0 15.856.576,0 15.856.448 15.856.704 181,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
11,0 17.813.952 2 8.906.976,0 8.906.976,0 8.468.512 9.345.440 620.081,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.713.632 2 15.856.816,0 15.856.816,0 15.855.584 15.858.048 1.742,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.722.400 2 15.861.200,0 15.861.200,0 15.855.552 15.866.848 7.987,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.719.936 2 15.859.968,0 15.859.968,0 15.855.936 15.864.000 5.702,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
19,0 51.802.752 2 25.901.376,0 25.901.376,0 20.132.544 31.670.208 8.158.360,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.716.480 2 15.858.240,0 15.858.240,0 15.856.768 15.859.712 2.081,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 24.957.920 2 12.478.960,0 12.478.960,0 9.101.440 15.856.480 4.776.534,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.721.472 2 15.860.736,0 15.860.736,0 15.858.912 15.862.560 2.579,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 28.314.880 2 14.157.440,0 14.157.440,0 12.455.456 15.859.424 2.406.968,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.718.560 2 15.859.280,0 15.859.280,0 15.858.848 15.859.712 610,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.717.312 2 15.858.656,0 15.858.656,0 15.857.088 15.860.224 2.217,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
