4,0 493.568 1 493.568,0 493.568,0 493.568 493.568 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 472.320 1 472.320,0 472.320,0 472.320 472.320 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 777.472 1 777.472,0 777.472,0 777.472 777.472 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 468.800 1 468.800,0 468.800,0 468.800 468.800 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 412.544 1 412.544,0 412.544,0 412.544 412.544 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 419.008 1 419.008,0 419.008,0 419.008 419.008 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 414.976 1 414.976,0 414.976,0 414.976 414.976 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 413.824 1 413.824,0 413.824,0 413.824 413.824 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 772.384 1 772.384,0 772.384,0 772.384 772.384 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 416.448 1 416.448,0 416.448,0 416.448 416.448 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 784.288 1 784.288,0 784.288,0 784.288 784.288 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 417.376 1 417.376,0 417.376,0 417.376 417.376 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 509.376 1 509.376,0 509.376,0 509.376 509.376 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 411.776 1 411.776,0 411.776,0 411.776 411.776 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 560.256 1 560.256,0 560.256,0 560.256 560.256 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 550.624 1 550.624,0 550.624,0 550.624 550.624 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 552.672 1 552.672,0 552.672,0 552.672 552.672 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 633.152 1 633.152,0 633.152,0 633.152 633.152 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 773.632 1 773.632,0 773.632,0 773.632 773.632 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 774.528 1 774.528,0 774.528,0 774.528 774.528 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 418.496 1 418.496,0 418.496,0 418.496 418.496 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 423.136 1 423.136,0 423.136,0 423.136 423.136 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 477.472 1 477.472,0 477.472,0 477.472 477.472 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 471.872 1 471.872,0 471.872,0 471.872 471.872 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 770.240 1 770.240,0 770.240,0 770.240 770.240 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 521.440 1 521.440,0 521.440,0 521.440 521.440 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 469.184 1 469.184,0 469.184,0 469.184 469.184 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 770.080 1 770.080,0 770.080,0 770.080 770.080 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 776.480 1 776.480,0 776.480,0 776.480 776.480 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 785.568 1 785.568,0 785.568,0 785.568 785.568 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 490.304 1 490.304,0 490.304,0 490.304 490.304 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 415.712 1 415.712,0 415.712,0 415.712 415.712 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 419.296 1 419.296,0 419.296,0 419.296 419.296 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 412.768 1 412.768,0 412.768,0 412.768 412.768 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 549.600 1 549.600,0 549.600,0 549.600 549.600 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 522.016 1 522.016,0 522.016,0 522.016 522.016 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 416.224 1 416.224,0 416.224,0 416.224 416.224 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 414.112 1 414.112,0 414.112,0 414.112 414.112 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 418.752 1 418.752,0 418.752,0 418.752 418.752 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 419.232 1 419.232,0 419.232,0 419.232 419.232 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 412.512 1 412.512,0 412.512,0 412.512 412.512 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 410.848 1 410.848,0 410.848,0 410.848 410.848 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 417.824 1 417.824,0 417.824,0 417.824 417.824 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 417.504 1 417.504,0 417.504,0 417.504 417.504 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 551.744 1 551.744,0 551.744,0 551.744 551.744 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 484.160 1 484.160,0 484.160,0 484.160 484.160 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 771.136 1 771.136,0 771.136,0 771.136 771.136 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 417.664 1 417.664,0 417.664,0 417.664 417.664 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 417.696 1 417.696,0 417.696,0 417.696 417.696 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 514.208 1 514.208,0 514.208,0 514.208 514.208 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 521.088 1 521.088,0 521.088,0 521.088 521.088 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 412.608 1 412.608,0 412.608,0 412.608 412.608 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 412.992 1 412.992,0 412.992,0 412.992 412.992 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 551.904 1 551.904,0 551.904,0 551.904 551.904 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 775.872 1 775.872,0 775.872,0 775.872 775.872 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 486.784 1 486.784,0 486.784,0 486.784 486.784 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 414.144 1 414.144,0 414.144,0 414.144 414.144 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 418.432 1 418.432,0 418.432,0 418.432 418.432 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 417.600 1 417.600,0 417.600,0 417.600 417.600 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 511.712 1 511.712,0 511.712,0 511.712 511.712 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 422.624 1 422.624,0 422.624,0 422.624 422.624 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 472.384 1 472.384,0 472.384,0 472.384 472.384 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 487.776 1 487.776,0 487.776,0 487.776 487.776 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 776.480 1 776.480,0 776.480,0 776.480 776.480 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 418.944 1 418.944,0 418.944,0 418.944 418.944 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 561.024 1 561.024,0 561.024,0 561.024 561.024 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
1,0 427.232 1 427.232,0 427.232,0 427.232 427.232 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 779.968 1 779.968,0 779.968,0 779.968 779.968 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 777.696 1 777.696,0 777.696,0 777.696 777.696 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 554.208 1 554.208,0 554.208,0 554.208 554.208 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
1,0 555.904 1 555.904,0 555.904,0 555.904 555.904 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 422.208 1 422.208,0 422.208,0 422.208 422.208 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 412.224 1 412.224,0 412.224,0 412.224 412.224 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 419.520 1 419.520,0 419.520,0 419.520 419.520 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 437.376 1 437.376,0 437.376,0 437.376 437.376 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 776.640 1 776.640,0 776.640,0 776.640 776.640 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 773.792 1 773.792,0 773.792,0 773.792 773.792 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 776.096 1 776.096,0 776.096,0 776.096 776.096 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 410.208 1 410.208,0 410.208,0 410.208 410.208 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 414.560 1 414.560,0 414.560,0 414.560 414.560 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 482.720 1 482.720,0 482.720,0 482.720 482.720 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 421.312 1 421.312,0 421.312,0 421.312 421.312 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 419.552 1 419.552,0 419.552,0 419.552 419.552 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 776.640 1 776.640,0 776.640,0 776.640 776.640 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 779.936 1 779.936,0 779.936,0 779.936 779.936 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 432.224 1 432.224,0 432.224,0 432.224 432.224 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 549.248 1 549.248,0 549.248,0 549.248 549.248 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 778.656 1 778.656,0 778.656,0 778.656 778.656 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 414.720 1 414.720,0 414.720,0 414.720 414.720 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 419.488 1 419.488,0 419.488,0 419.488 419.488 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 417.568 1 417.568,0 417.568,0 417.568 417.568 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 413.760 1 413.760,0 413.760,0 413.760 413.760 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 558.592 1 558.592,0 558.592,0 558.592 558.592 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 770.208 1 770.208,0 770.208,0 770.208 770.208 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 556.992 1 556.992,0 556.992,0 556.992 556.992 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 550.144 1 550.144,0 550.144,0 550.144 550.144 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 775.776 1 775.776,0 775.776,0 775.776 775.776 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 479.168 1 479.168,0 479.168,0 479.168 479.168 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 421.408 1 421.408,0 421.408,0 421.408 421.408 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 548.256 1 548.256,0 548.256,0 548.256 548.256 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 555.392 1 555.392,0 555.392,0 555.392 555.392 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 772.800 1 772.800,0 772.800,0 772.800 772.800 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 417.024 1 417.024,0 417.024,0 417.024 417.024 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 418.752 1 418.752,0 418.752,0 418.752 418.752 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 421.376 1 421.376,0 421.376,0 421.376 421.376 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 771.840 1 771.840,0 771.840,0 771.840 771.840 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 551.200 1 551.200,0 551.200,0 551.200 551.200 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 419.552 1 419.552,0 419.552,0 419.552 419.552 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 416.736 1 416.736,0 416.736,0 416.736 416.736 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 415.168 1 415.168,0 415.168,0 415.168 415.168 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 415.552 1 415.552,0 415.552,0 415.552 415.552 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 770.112 1 770.112,0 770.112,0 770.112 770.112 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 528.640 1 528.640,0 528.640,0 528.640 528.640 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 487.872 1 487.872,0 487.872,0 487.872 487.872 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 419.616 1 419.616,0 419.616,0 419.616 419.616 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
