19,0 2.426.272 1 2.426.272,0 2.426.272,0 2.426.272 2.426.272 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 2.924.576 1 2.924.576,0 2.924.576,0 2.924.576 2.924.576 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 3.865.728 1 3.865.728,0 3.865.728,0 3.865.728 3.865.728 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 3.883.616 1 3.883.616,0 3.883.616,0 3.883.616 3.883.616 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 2.899.584 1 2.899.584,0 2.899.584,0 2.899.584 2.899.584 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 3.859.776 1 3.859.776,0 3.859.776,0 3.859.776 3.859.776 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.962.240 1 1.962.240,0 1.962.240,0 1.962.240 1.962.240 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 2.451.520 1 2.451.520,0 2.451.520,0 2.451.520 2.451.520 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
14,0 2.032.512 1 2.032.512,0 2.032.512,0 2.032.512 2.032.512 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.961.312 1 1.961.312,0 1.961.312,0 1.961.312 1.961.312 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 1.961.216 1 1.961.216,0 1.961.216,0 1.961.216 1.961.216 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 2.918.432 1 2.918.432,0 2.918.432,0 2.918.432 2.918.432 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.980.832 1 1.980.832,0 1.980.832,0 1.980.832 1.980.832 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 2.350.688 1 2.350.688,0 2.350.688,0 2.350.688 2.350.688 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 2.366.272 1 2.366.272,0 2.366.272,0 2.366.272 2.366.272 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 2.907.904 1 2.907.904,0 2.907.904,0 2.907.904 2.907.904 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
23,0 2.920.512 1 2.920.512,0 2.920.512,0 2.920.512 2.920.512 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 2.910.336 1 2.910.336,0 2.910.336,0 2.910.336 2.910.336 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 2.665.632 1 2.665.632,0 2.665.632,0 2.665.632 2.665.632 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
14,0 1.971.456 1 1.971.456,0 1.971.456,0 1.971.456 1.971.456 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.976.256 1 1.976.256,0 1.976.256,0 1.976.256 1.976.256 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.969.792 1 1.969.792,0 1.969.792,0 1.969.792 1.969.792 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.964.384 1 1.964.384,0 1.964.384,0 1.964.384 1.964.384 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.952.768 1 1.952.768,0 1.952.768,0 1.952.768 1.952.768 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 2.361.536 1 2.361.536,0 2.361.536,0 2.361.536 2.361.536 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 2.925.024 1 2.925.024,0 2.925.024,0 2.925.024 2.925.024 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 3.709.504 1 3.709.504,0 3.709.504,0 3.709.504 3.709.504 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.955.200 1 1.955.200,0 1.955.200,0 1.955.200 1.955.200 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.862.528 1 3.862.528,0 3.862.528,0 3.862.528 3.862.528 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.979.840 1 1.979.840,0 1.979.840,0 1.979.840 1.979.840 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.950.848 1 1.950.848,0 1.950.848,0 1.950.848 1.950.848 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.980.480 1 1.980.480,0 1.980.480,0 1.980.480 1.980.480 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 2.437.152 1 2.437.152,0 2.437.152,0 2.437.152 2.437.152 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 3.912.992 1 3.912.992,0 3.912.992,0 3.912.992 3.912.992 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 2.895.904 1 2.895.904,0 2.895.904,0 2.895.904 2.895.904 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 2.522.560 1 2.522.560,0 2.522.560,0 2.522.560 2.522.560 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 3.857.344 1 3.857.344,0 3.857.344,0 3.857.344 3.857.344 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 1.958.720 1 1.958.720,0 1.958.720,0 1.958.720 1.958.720 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.960.768 1 1.960.768,0 1.960.768,0 1.960.768 1.960.768 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.975.456 1 1.975.456,0 1.975.456,0 1.975.456 1.975.456 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.970.720 1 1.970.720,0 1.970.720,0 1.970.720 1.970.720 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 2.424.096 1 2.424.096,0 2.424.096,0 2.424.096 2.424.096 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.968.576 1 1.968.576,0 1.968.576,0 1.968.576 1.968.576 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.981.600 1 1.981.600,0 1.981.600,0 1.981.600 1.981.600 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 2.881.184 1 2.881.184,0 2.881.184,0 2.881.184 2.881.184 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
22,0 2.464.544 1 2.464.544,0 2.464.544,0 2.464.544 2.464.544 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
13,0 1.970.336 1 1.970.336,0 1.970.336,0 1.970.336 1.970.336 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.966.464 1 1.966.464,0 1.966.464,0 1.966.464 1.966.464 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.965.536 1 1.965.536,0 1.965.536,0 1.965.536 1.965.536 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 3.409.472 1 3.409.472,0 3.409.472,0 3.409.472 3.409.472 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 3.897.600 1 3.897.600,0 3.897.600,0 3.897.600 3.897.600 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 2.349.568 1 2.349.568,0 2.349.568,0 2.349.568 2.349.568 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 1.987.008 1 1.987.008,0 1.987.008,0 1.987.008 1.987.008 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.981.152 1 1.981.152,0 1.981.152,0 1.981.152 1.981.152 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.950.464 1 1.950.464,0 1.950.464,0 1.950.464 1.950.464 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.978.848 1 1.978.848,0 1.978.848,0 1.978.848 1.978.848 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 3.891.200 1 3.891.200,0 3.891.200,0 3.891.200 3.891.200 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 1.960.384 1 1.960.384,0 1.960.384,0 1.960.384 1.960.384 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 3.904.896 1 3.904.896,0 3.904.896,0 3.904.896 3.904.896 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 1.975.776 1 1.975.776,0 1.975.776,0 1.975.776 1.975.776 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
9,0 2.024.128 1 2.024.128,0 2.024.128,0 2.024.128 2.024.128 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.973.184 1 1.973.184,0 1.973.184,0 1.973.184 1.973.184 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 2.905.664 1 2.905.664,0 2.905.664,0 2.905.664 2.905.664 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 2.075.808 1 2.075.808,0 2.075.808,0 2.075.808 2.075.808 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 2.898.720 1 2.898.720,0 2.898.720,0 2.898.720 2.898.720 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
9,0 2.098.272 1 2.098.272,0 2.098.272,0 2.098.272 2.098.272 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 5.623.008 1 5.623.008,0 5.623.008,0 5.623.008 5.623.008 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.903.296 1 3.903.296,0 3.903.296,0 3.903.296 3.903.296 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.964.064 1 1.964.064,0 1.964.064,0 1.964.064 1.964.064 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.984.544 1 1.984.544,0 1.984.544,0 1.984.544 1.984.544 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
22,0 2.355.488 1 2.355.488,0 2.355.488,0 2.355.488 2.355.488 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 3.217.760 1 3.217.760,0 3.217.760,0 3.217.760 3.217.760 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 3.863.488 1 3.863.488,0 3.863.488,0 3.863.488 3.863.488 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
14,0 2.061.888 1 2.061.888,0 2.061.888,0 2.061.888 2.061.888 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 2.350.048 1 2.350.048,0 2.350.048,0 2.350.048 2.350.048 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 5.505.504 1 5.505.504,0 5.505.504,0 5.505.504 5.505.504 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
14,0 3.845.280 1 3.845.280,0 3.845.280,0 3.845.280 3.845.280 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 3.880.256 1 3.880.256,0 3.880.256,0 3.880.256 3.880.256 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 2.443.104 1 2.443.104,0 2.443.104,0 2.443.104 2.443.104 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 1.989.728 1 1.989.728,0 1.989.728,0 1.989.728 1.989.728 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 1.970.720 1 1.970.720,0 1.970.720,0 1.970.720 1.970.720 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 1.979.456 1 1.979.456,0 1.979.456,0 1.979.456 1.979.456 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 2.905.984 1 2.905.984,0 2.905.984,0 2.905.984 2.905.984 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
13,0 2.065.632 1 2.065.632,0 2.065.632,0 2.065.632 2.065.632 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.975.296 1 1.975.296,0 1.975.296,0 1.975.296 1.975.296 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.965.664 1 1.965.664,0 1.965.664,0 1.965.664 1.965.664 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.984.928 1 1.984.928,0 1.984.928,0 1.984.928 1.984.928 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.965.120 1 1.965.120,0 1.965.120,0 1.965.120 1.965.120 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.958.624 1 1.958.624,0 1.958.624,0 1.958.624 1.958.624 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 1.954.464 1 1.954.464,0 1.954.464,0 1.954.464 1.954.464 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.956.768 1 1.956.768,0 1.956.768,0 1.956.768 1.956.768 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.981.216 1 1.981.216,0 1.981.216,0 1.981.216 1.981.216 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 2.900.256 1 2.900.256,0 2.900.256,0 2.900.256 2.900.256 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 2.455.680 1 2.455.680,0 2.455.680,0 2.455.680 2.455.680 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.859.872 1 3.859.872,0 3.859.872,0 3.859.872 3.859.872 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.962.208 1 1.962.208,0 1.962.208,0 1.962.208 1.962.208 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
14,0 1.978.048 1 1.978.048,0 1.978.048,0 1.978.048 1.978.048 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
14,0 1.967.904 1 1.967.904,0 1.967.904,0 1.967.904 1.967.904 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 1.979.360 1 1.979.360,0 1.979.360,0 1.979.360 1.979.360 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 1.971.552 1 1.971.552,0 1.971.552,0 1.971.552 1.971.552 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 1.989.728 1 1.989.728,0 1.989.728,0 1.989.728 1.989.728 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 2.894.080 1 2.894.080,0 2.894.080,0 2.894.080 2.894.080 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 3.873.280 1 3.873.280,0 3.873.280,0 3.873.280 3.873.280 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 2.443.776 1 2.443.776,0 2.443.776,0 2.443.776 2.443.776 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
13,0 1.984.768 1 1.984.768,0 1.984.768,0 1.984.768 1.984.768 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.971.424 1 1.971.424,0 1.971.424,0 1.971.424 1.971.424 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 1.965.568 1 1.965.568,0 1.965.568,0 1.965.568 1.965.568 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
13,0 1.989.632 1 1.989.632,0 1.989.632,0 1.989.632 1.989.632 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.971.904 1 1.971.904,0 1.971.904,0 1.971.904 1.971.904 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
13,0 2.367.264 1 2.367.264,0 2.367.264,0 2.367.264 2.367.264 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 2.437.152 1 2.437.152,0 2.437.152,0 2.437.152 2.437.152 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 3.860.576 1 3.860.576,0 3.860.576,0 3.860.576 3.860.576 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.986.848 1 1.986.848,0 1.986.848,0 1.986.848 1.986.848 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 2.897.888 1 2.897.888,0 2.897.888,0 2.897.888 2.897.888 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 4.048.064 1 4.048.064,0 4.048.064,0 4.048.064 4.048.064 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 3.893.600 1 3.893.600,0 3.893.600,0 3.893.600 3.893.600 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 5.654.208 1 5.654.208,0 5.654.208,0 5.654.208 5.654.208 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 2.917.888 1 2.917.888,0 2.917.888,0 2.917.888 2.917.888 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
14,0 4.062.560 1 4.062.560,0 4.062.560,0 4.062.560 4.062.560 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 1.972.000 1 1.972.000,0 1.972.000,0 1.972.000 1.972.000 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.973.536 1 1.973.536,0 1.973.536,0 1.973.536 1.973.536 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 1.970.624 1 1.970.624,0 1.970.624,0 1.970.624 1.970.624 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 2.242.528 1 2.242.528,0 2.242.528,0 2.242.528 2.242.528 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 3.894.720 1 3.894.720,0 3.894.720,0 3.894.720 3.894.720 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
23,0 6.485.472 1 6.485.472,0 6.485.472,0 6.485.472 6.485.472 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 3.868.384 1 3.868.384,0 3.868.384,0 3.868.384 3.868.384 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 1.964.192 1 1.964.192,0 1.964.192,0 1.964.192 1.964.192 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 1.987.136 1 1.987.136,0 1.987.136,0 1.987.136 1.987.136 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 2.431.648 1 2.431.648,0 2.431.648,0 2.431.648 2.431.648 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 1.977.024 1 1.977.024,0 1.977.024,0 1.977.024 1.977.024 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.981.504 1 1.981.504,0 1.981.504,0 1.981.504 1.981.504 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 3.849.280 1 3.849.280,0 3.849.280,0 3.849.280 3.849.280 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 6.214.656 1 6.214.656,0 6.214.656,0 6.214.656 6.214.656 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 2.081.728 1 2.081.728,0 2.081.728,0 2.081.728 2.081.728 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 4.552.736 1 4.552.736,0 4.552.736,0 4.552.736 4.552.736 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 3.850.208 1 3.850.208,0 3.850.208,0 3.850.208 3.850.208 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 1.971.072 1 1.971.072,0 1.971.072,0 1.971.072 1.971.072 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.961.632 1 1.961.632,0 1.961.632,0 1.961.632 1.961.632 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.959.328 1 1.959.328,0 1.959.328,0 1.959.328 1.959.328 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.979.488 1 1.979.488,0 1.979.488,0 1.979.488 1.979.488 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 2.928.160 1 2.928.160,0 2.928.160,0 2.928.160 2.928.160 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 5.649.504 1 5.649.504,0 5.649.504,0 5.649.504 5.649.504 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
22,0 2.922.016 1 2.922.016,0 2.922.016,0 2.922.016 2.922.016 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 4.027.648 1 4.027.648,0 4.027.648,0 4.027.648 4.027.648 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 3.896.032 1 3.896.032,0 3.896.032,0 3.896.032 3.896.032 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 2.349.440 1 2.349.440,0 2.349.440,0 2.349.440 2.349.440 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.979.328 1 1.979.328,0 1.979.328,0 1.979.328 1.979.328 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 2.932.800 1 2.932.800,0 2.932.800,0 2.932.800 2.932.800 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 2.892.960 1 2.892.960,0 2.892.960,0 2.892.960 2.892.960 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 3.889.376 1 3.889.376,0 3.889.376,0 3.889.376 3.889.376 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 1.981.152 1 1.981.152,0 1.981.152,0 1.981.152 1.981.152 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.969.376 1 1.969.376,0 1.969.376,0 1.969.376 1.969.376 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 1.971.520 1 1.971.520,0 1.971.520,0 1.971.520 1.971.520 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 3.867.584 1 3.867.584,0 3.867.584,0 3.867.584 3.867.584 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 2.898.336 1 2.898.336,0 2.898.336,0 2.898.336 2.898.336 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.951.008 1 1.951.008,0 1.951.008,0 1.951.008 1.951.008 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.964.064 1 1.964.064,0 1.964.064,0 1.964.064 1.964.064 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 1.947.840 1 1.947.840,0 1.947.840,0 1.947.840 1.947.840 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 1.955.328 1 1.955.328,0 1.955.328,0 1.955.328 1.955.328 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 3.882.560 1 3.882.560,0 3.882.560,0 3.882.560 3.882.560 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
