4,0 811.872 1 811.872,0 811.872,0 811.872 811.872 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 565.888 1 565.888,0 565.888,0 565.888 565.888 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 794.752 1 794.752,0 794.752,0 794.752 794.752 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 500.000 1 500.000,0 500.000,0 500.000 500.000 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 433.152 1 433.152,0 433.152,0 433.152 433.152 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 429.792 1 429.792,0 429.792,0 429.792 429.792 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 805.056 1 805.056,0 805.056,0 805.056 805.056 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 804.736 1 804.736,0 804.736,0 804.736 804.736 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 800.960 1 800.960,0 800.960,0 800.960 800.960 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 517.472 1 517.472,0 517.472,0 517.472 517.472 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 576.128 1 576.128,0 576.128,0 576.128 576.128 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 796.608 1 796.608,0 796.608,0 796.608 796.608 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
5,0 805.344 1 805.344,0 805.344,0 805.344 805.344 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 429.984 1 429.984,0 429.984,0 429.984 429.984 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 568.192 1 568.192,0 568.192,0 568.192 568.192 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 428.672 1 428.672,0 428.672,0 428.672 428.672 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 432.640 1 432.640,0 432.640,0 432.640 432.640 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 566.176 1 566.176,0 566.176,0 566.176 566.176 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 432.416 1 432.416,0 432.416,0 432.416 432.416 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 809.312 1 809.312,0 809.312,0 809.312 809.312 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
5,0 430.912 1 430.912,0 430.912,0 430.912 430.912 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 803.424 1 803.424,0 803.424,0 803.424 803.424 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
5,0 434.624 1 434.624,0 434.624,0 434.624 434.624 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
5,0 430.688 1 430.688,0 430.688,0 430.688 430.688 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 805.536 1 805.536,0 805.536,0 805.536 805.536 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 432.128 1 432.128,0 432.128,0 432.128 432.128 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 798.848 1 798.848,0 798.848,0 798.848 798.848 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 800.576 1 800.576,0 800.576,0 800.576 800.576 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 565.632 1 565.632,0 565.632,0 565.632 565.632 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 479.680 1 479.680,0 479.680,0 479.680 479.680 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 788.480 1 788.480,0 788.480,0 788.480 788.480 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 811.392 1 811.392,0 811.392,0 811.392 811.392 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 803.872 1 803.872,0 803.872,0 803.872 803.872 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 805.088 1 805.088,0 805.088,0 805.088 805.088 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 512.864 1 512.864,0 512.864,0 512.864 512.864 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 434.112 1 434.112,0 434.112,0 434.112 434.112 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 434.016 1 434.016,0 434.016,0 434.016 434.016 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 487.552 1 487.552,0 487.552,0 487.552 487.552 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 801.472 1 801.472,0 801.472,0 801.472 801.472 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 804.992 1 804.992,0 804.992,0 804.992 804.992 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 807.744 1 807.744,0 807.744,0 807.744 807.744 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 509.664 1 509.664,0 509.664,0 509.664 509.664 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 427.136 1 427.136,0 427.136,0 427.136 427.136 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 433.920 1 433.920,0 433.920,0 433.920 433.920 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 796.576 1 796.576,0 796.576,0 796.576 796.576 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
5,0 431.136 1 431.136,0 431.136,0 431.136 431.136 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 435.520 1 435.520,0 435.520,0 435.520 435.520 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 431.328 1 431.328,0 431.328,0 431.328 431.328 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 423.904 1 423.904,0 423.904,0 423.904 423.904 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 434.400 1 434.400,0 434.400,0 434.400 434.400 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
5,0 570.080 1 570.080,0 570.080,0 570.080 570.080 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 796.992 1 796.992,0 796.992,0 796.992 796.992 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
5,0 719.232 1 719.232,0 719.232,0 719.232 719.232 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 428.224 1 428.224,0 428.224,0 428.224 428.224 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 427.808 1 427.808,0 427.808,0 427.808 427.808 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 438.240 1 438.240,0 438.240,0 438.240 438.240 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 428.992 1 428.992,0 428.992,0 428.992 428.992 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 431.104 1 431.104,0 431.104,0 431.104 431.104 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 429.152 1 429.152,0 429.152,0 429.152 429.152 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 489.760 1 489.760,0 489.760,0 489.760 489.760 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 430.272 1 430.272,0 430.272,0 430.272 430.272 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 508.128 1 508.128,0 508.128,0 508.128 508.128 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 436.256 1 436.256,0 436.256,0 436.256 436.256 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 502.624 1 502.624,0 502.624,0 502.624 502.624 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 513.696 1 513.696,0 513.696,0 513.696 513.696 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 803.552 1 803.552,0 803.552,0 803.552 803.552 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 432.224 1 432.224,0 432.224,0 432.224 432.224 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
5,0 813.472 1 813.472,0 813.472,0 813.472 813.472 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 815.040 1 815.040,0 815.040,0 815.040 815.040 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 433.024 1 433.024,0 433.024,0 433.024 433.024 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 435.520 1 435.520,0 435.520,0 435.520 435.520 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
5,0 813.536 1 813.536,0 813.536,0 813.536 813.536 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
5,0 818.336 1 818.336,0 818.336,0 818.336 818.336 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 432.352 1 432.352,0 432.352,0 432.352 432.352 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 436.672 1 436.672,0 436.672,0 436.672 436.672 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 426.912 1 426.912,0 426.912,0 426.912 426.912 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 432.320 1 432.320,0 432.320,0 432.320 432.320 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 432.672 1 432.672,0 432.672,0 432.672 432.672 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 493.952 1 493.952,0 493.952,0 493.952 493.952 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 572.736 1 572.736,0 572.736,0 572.736 572.736 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 553.984 1 553.984,0 553.984,0 553.984 553.984 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 811.040 1 811.040,0 811.040,0 811.040 811.040 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 497.952 1 497.952,0 497.952,0 497.952 497.952 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 565.056 1 565.056,0 565.056,0 565.056 565.056 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 487.488 1 487.488,0 487.488,0 487.488 487.488 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 801.440 1 801.440,0 801.440,0 801.440 801.440 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
5,0 570.016 1 570.016,0 570.016,0 570.016 570.016 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 803.648 1 803.648,0 803.648,0 803.648 803.648 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 431.424 1 431.424,0 431.424,0 431.424 431.424 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 430.944 1 430.944,0 430.944,0 430.944 430.944 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 433.664 1 433.664,0 433.664,0 433.664 433.664 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
3,0 499.360 1 499.360,0 499.360,0 499.360 499.360 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
5,0 809.632 1 809.632,0 809.632,0 809.632 809.632 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 426.848 1 426.848,0 426.848,0 426.848 426.848 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 597.312 1 597.312,0 597.312,0 597.312 597.312 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 434.016 1 434.016,0 434.016,0 434.016 434.016 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 424.864 1 424.864,0 424.864,0 424.864 424.864 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 435.936 1 435.936,0 435.936,0 435.936 435.936 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
4,0 429.056 1 429.056,0 429.056,0 429.056 429.056 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
