22,0 3.846.016 1 3.846.016,0 3.846.016,0 3.846.016 3.846.016 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 1.945.376 1 1.945.376,0 1.945.376,0 1.945.376 1.945.376 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
27,0 7.464.992 1 7.464.992,0 7.464.992,0 7.464.992 7.464.992 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 3.898.816 1 3.898.816,0 3.898.816,0 3.898.816 3.898.816 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 3.844.512 1 3.844.512,0 3.844.512,0 3.844.512 3.844.512 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.890.176 1 3.890.176,0 3.890.176,0 3.890.176 3.890.176 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.965.728 1 1.965.728,0 1.965.728,0 1.965.728 1.965.728 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
14,0 1.964.448 1 1.964.448,0 1.964.448,0 1.964.448 1.964.448 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 1.970.304 1 1.970.304,0 1.970.304,0 1.970.304 1.970.304 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.969.376 1 1.969.376,0 1.969.376,0 1.969.376 1.969.376 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 2.343.872 1 2.343.872,0 2.343.872,0 2.343.872 2.343.872 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 2.913.440 1 2.913.440,0 2.913.440,0 2.913.440 2.913.440 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 2.351.200 1 2.351.200,0 2.351.200,0 2.351.200 2.351.200 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.965.696 1 1.965.696,0 1.965.696,0 1.965.696 1.965.696 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.954.656 1 1.954.656,0 1.954.656,0 1.954.656 1.954.656 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
22,0 2.928.128 1 2.928.128,0 2.928.128,0 2.928.128 2.928.128 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.966.464 1 1.966.464,0 1.966.464,0 1.966.464 1.966.464 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 2.066.208 1 2.066.208,0 2.066.208,0 2.066.208 2.066.208 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 2.411.776 1 2.411.776,0 2.411.776,0 2.411.776 2.411.776 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 1.974.944 1 1.974.944,0 1.974.944,0 1.974.944 1.974.944 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 2.373.952 1 2.373.952,0 2.373.952,0 2.373.952 2.373.952 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
24,0 3.896.864 1 3.896.864,0 3.896.864,0 3.896.864 3.896.864 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 3.864.960 1 3.864.960,0 3.864.960,0 3.864.960 3.864.960 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
22,0 2.937.504 1 2.937.504,0 2.937.504,0 2.937.504 2.937.504 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
22,0 2.919.296 1 2.919.296,0 2.919.296,0 2.919.296 2.919.296 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
26,0 3.887.488 1 3.887.488,0 3.887.488,0 3.887.488 3.887.488 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 2.658.016 1 2.658.016,0 2.658.016,0 2.658.016 2.658.016 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 2.461.728 1 2.461.728,0 2.461.728,0 2.461.728 2.461.728 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.978.496 1 1.978.496,0 1.978.496,0 1.978.496 1.978.496 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.940.352 1 1.940.352,0 1.940.352,0 1.940.352 1.940.352 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
22,0 3.872.352 1 3.872.352,0 3.872.352,0 3.872.352 3.872.352 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 2.927.296 1 2.927.296,0 2.927.296,0 2.927.296 2.927.296 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 1.980.704 1 1.980.704,0 1.980.704,0 1.980.704 1.980.704 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
23,0 1.985.568 1 1.985.568,0 1.985.568,0 1.985.568 1.985.568 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.968.992 1 1.968.992,0 1.968.992,0 1.968.992 1.968.992 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.959.648 1 1.959.648,0 1.959.648,0 1.959.648 1.959.648 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 2.368.352 1 2.368.352,0 2.368.352,0 2.368.352 2.368.352 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
27,0 2.924.128 1 2.924.128,0 2.924.128,0 2.924.128 2.924.128 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 2.383.904 1 2.383.904,0 2.383.904,0 2.383.904 2.383.904 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 2.107.936 1 2.107.936,0 2.107.936,0 2.107.936 2.107.936 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.880.032 1 3.880.032,0 3.880.032,0 3.880.032 3.880.032 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
23,0 3.876.544 1 3.876.544,0 3.876.544,0 3.876.544 3.876.544 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
26,0 5.294.656 1 5.294.656,0 5.294.656,0 5.294.656 5.294.656 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.970.016 1 1.970.016,0 1.970.016,0 1.970.016 1.970.016 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 2.436.640 1 2.436.640,0 2.436.640,0 2.436.640 2.436.640 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.972.992 1 1.972.992,0 1.972.992,0 1.972.992 1.972.992 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 1.957.888 1 1.957.888,0 1.957.888,0 1.957.888 1.957.888 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.905.824 1 3.905.824,0 3.905.824,0 3.905.824 3.905.824 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.901.152 1 3.901.152,0 3.901.152,0 3.901.152 3.901.152 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
22,0 2.903.200 1 2.903.200,0 2.903.200,0 2.903.200 2.903.200 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.848.160 1 3.848.160,0 3.848.160,0 3.848.160 3.848.160 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
13,0 2.455.328 1 2.455.328,0 2.455.328,0 2.455.328 2.455.328 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.956.992 1 1.956.992,0 1.956.992,0 1.956.992 1.956.992 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.963.264 1 1.963.264,0 1.963.264,0 1.963.264 1.963.264 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.907.008 1 3.907.008,0 3.907.008,0 3.907.008 3.907.008 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.874.624 1 3.874.624,0 3.874.624,0 3.874.624 3.874.624 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.920.640 1 3.920.640,0 3.920.640,0 3.920.640 3.920.640 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 2.514.944 1 2.514.944,0 2.514.944,0 2.514.944 2.514.944 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 2.068.288 1 2.068.288,0 2.068.288,0 2.068.288 2.068.288 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.886.272 1 3.886.272,0 3.886.272,0 3.886.272 3.886.272 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
26,0 3.862.080 1 3.862.080,0 3.862.080,0 3.862.080 3.862.080 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.979.744 1 1.979.744,0 1.979.744,0 1.979.744 1.979.744 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
22,0 2.921.600 1 2.921.600,0 2.921.600,0 2.921.600 2.921.600 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.976.928 1 1.976.928,0 1.976.928,0 1.976.928 1.976.928 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.961.408 1 1.961.408,0 1.961.408,0 1.961.408 1.961.408 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 2.917.056 1 2.917.056,0 2.917.056,0 2.917.056 2.917.056 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.974.624 1 1.974.624,0 1.974.624,0 1.974.624 1.974.624 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.881.088 1 3.881.088,0 3.881.088,0 3.881.088 3.881.088 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
23,0 1.974.272 1 1.974.272,0 1.974.272,0 1.974.272 1.974.272 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.829.728 1 3.829.728,0 3.829.728,0 3.829.728 3.829.728 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
24,0 1.964.608 1 1.964.608,0 1.964.608,0 1.964.608 1.964.608 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
23,0 1.993.728 1 1.993.728,0 1.993.728,0 1.993.728 1.993.728 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 3.879.296 1 3.879.296,0 3.879.296,0 3.879.296 3.879.296 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.987.744 1 1.987.744,0 1.987.744,0 1.987.744 1.987.744 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
24,0 5.354.464 1 5.354.464,0 5.354.464,0 5.354.464 5.354.464 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 3.915.488 1 3.915.488,0 3.915.488,0 3.915.488 3.915.488 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 2.067.392 1 2.067.392,0 2.067.392,0 2.067.392 2.067.392 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
27,0 2.908.928 1 2.908.928,0 2.908.928,0 2.908.928 2.908.928 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
25,0 7.490.816 1 7.490.816,0 7.490.816,0 7.490.816 7.490.816 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.875.488 1 3.875.488,0 3.875.488,0 3.875.488 3.875.488 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
22,0 3.844.448 1 3.844.448,0 3.844.448,0 3.844.448 3.844.448 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.887.520 1 3.887.520,0 3.887.520,0 3.887.520 3.887.520 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 2.510.112 1 2.510.112,0 2.510.112,0 2.510.112 2.510.112 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.983.648 1 1.983.648,0 1.983.648,0 1.983.648 1.983.648 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.954.304 1 1.954.304,0 1.954.304,0 1.954.304 1.954.304 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
16,0 2.362.368 1 2.362.368,0 2.362.368,0 2.362.368 2.362.368 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.888.480 1 3.888.480,0 3.888.480,0 3.888.480 3.888.480 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
22,0 3.877.664 1 3.877.664,0 3.877.664,0 3.877.664 3.877.664 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
22,0 3.873.568 1 3.873.568,0 3.873.568,0 3.873.568 3.873.568 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 2.415.168 1 2.415.168,0 2.415.168,0 2.415.168 2.415.168 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.961.792 1 1.961.792,0 1.961.792,0 1.961.792 1.961.792 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.961.376 1 1.961.376,0 1.961.376,0 1.961.376 1.961.376 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.904.928 1 3.904.928,0 3.904.928,0 3.904.928 3.904.928 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
24,0 1.989.184 1 1.989.184,0 1.989.184,0 1.989.184 1.989.184 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.980.448 1 1.980.448,0 1.980.448,0 1.980.448 1.980.448 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.962.144 1 1.962.144,0 1.962.144,0 1.962.144 1.962.144 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
9,0 1.981.440 1 1.981.440,0 1.981.440,0 1.981.440 1.981.440 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.960.480 1 1.960.480,0 1.960.480,0 1.960.480 1.960.480 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
27,0 2.874.240 1 2.874.240,0 2.874.240,0 2.874.240 2.874.240 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.883.360 1 3.883.360,0 3.883.360,0 3.883.360 3.883.360 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
27,0 3.868.192 1 3.868.192,0 3.868.192,0 3.868.192 3.868.192 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.976.800 1 1.976.800,0 1.976.800,0 1.976.800 1.976.800 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.988.768 1 1.988.768,0 1.988.768,0 1.988.768 1.988.768 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.982.208 1 1.982.208,0 1.982.208,0 1.982.208 1.982.208 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
15,0 1.971.968 1 1.971.968,0 1.971.968,0 1.971.968 1.971.968 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.974.304 1 1.974.304,0 1.974.304,0 1.974.304 1.974.304 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.976.288 1 1.976.288,0 1.976.288,0 1.976.288 1.976.288 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 2.339.392 1 2.339.392,0 2.339.392,0 2.339.392 2.339.392 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 1.964.064 1 1.964.064,0 1.964.064,0 1.964.064 1.964.064 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 2.438.208 1 2.438.208,0 2.438.208,0 2.438.208 2.438.208 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 1.957.344 1 1.957.344,0 1.957.344,0 1.957.344 1.957.344 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 2.458.720 1 2.458.720,0 2.458.720,0 2.458.720 2.458.720 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 2.557.600 1 2.557.600,0 2.557.600,0 2.557.600 2.557.600 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.873.440 1 3.873.440,0 3.873.440,0 3.873.440 3.873.440 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 1.974.752 1 1.974.752,0 1.974.752,0 1.974.752 1.974.752 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
25,0 3.880.736 1 3.880.736,0 3.880.736,0 3.880.736 3.880.736 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.870.048 1 3.870.048,0 3.870.048,0 3.870.048 3.870.048 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.977.664 1 1.977.664,0 1.977.664,0 1.977.664 1.977.664 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.974.304 1 1.974.304,0 1.974.304,0 1.974.304 1.974.304 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
24,0 3.873.248 1 3.873.248,0 3.873.248,0 3.873.248 3.873.248 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
24,0 3.900.544 1 3.900.544,0 3.900.544,0 3.900.544 3.900.544 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.989.856 1 1.989.856,0 1.989.856,0 1.989.856 1.989.856 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 1.969.408 1 1.969.408,0 1.969.408,0 1.969.408 1.969.408 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.955.424 1 1.955.424,0 1.955.424,0 1.955.424 1.955.424 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 1.972.000 1 1.972.000,0 1.972.000,0 1.972.000 1.972.000 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.956.672 1 1.956.672,0 1.956.672,0 1.956.672 1.956.672 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
22,0 2.495.008 1 2.495.008,0 2.495.008,0 2.495.008 2.495.008 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
22,0 2.915.360 1 2.915.360,0 2.915.360,0 2.915.360 2.915.360 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
23,0 6.009.632 1 6.009.632,0 6.009.632,0 6.009.632 6.009.632 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
22,0 3.868.896 1 3.868.896,0 3.868.896,0 3.868.896 3.868.896 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 2.463.104 1 2.463.104,0 2.463.104,0 2.463.104 2.463.104 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
22,0 2.876.992 1 2.876.992,0 2.876.992,0 2.876.992 2.876.992 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 2.348.800 1 2.348.800,0 2.348.800,0 2.348.800 2.348.800 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
20,0 3.889.024 1 3.889.024,0 3.889.024,0 3.889.024 3.889.024 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
25,0 2.918.560 1 2.918.560,0 2.918.560,0 2.918.560 2.918.560 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
21,0 3.863.200 1 3.863.200,0 3.863.200,0 3.863.200 3.863.200 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.964.960 1 1.964.960,0 1.964.960,0 1.964.960 1.964.960 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.986.528 1 1.986.528,0 1.986.528,0 1.986.528 1.986.528 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 1.969.856 1 1.969.856,0 1.969.856,0 1.969.856 1.969.856 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
17,0 2.442.368 1 2.442.368,0 2.442.368,0 2.442.368 2.442.368 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
25,0 3.886.080 1 3.886.080,0 3.886.080,0 3.886.080 3.886.080 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.983.040 1 1.983.040,0 1.983.040,0 1.983.040 1.983.040 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
13,0 1.951.424 1 1.951.424,0 1.951.424,0 1.951.424 1.951.424 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.970.624 1 1.970.624,0 1.970.624,0 1.970.624 1.970.624 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.956.224 1 1.956.224,0 1.956.224,0 1.956.224 1.956.224 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
19,0 1.972.160 1 1.972.160,0 1.972.160,0 1.972.160 1.972.160 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
18,0 1.971.456 1 1.971.456,0 1.971.456,0 1.971.456 1.971.456 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
