24,0 67.005.568 100 670.055,0 573.872,0 539.808 884.992 150.942,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 65.839.616 100 658.396,0 576.000,0 447.328 885.664 192.389,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.908.896 100 449.089,0 448.992,0 446.464 452.096 968,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.930.304 100 449.303,0 449.280,0 447.584 451.488 778,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.899.264 100 448.992,0 448.944,0 446.208 452.192 924,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 56.950.272 100 569.502,0 661.488,0 452.800 663.776 95.500,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.252.704 100 442.527,0 442.304,0 441.248 445.408 784,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 45.008.192 100 450.081,0 449.888,0 448.096 453.152 1.104,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.885.824 100 448.858,0 448.848,0 446.816 451.744 844,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 51.194.784 100 511.947,0 535.648,0 469.728 541.824 31.316,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.947.104 100 449.471,0 449.440,0 446.752 453.024 1.131,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 45.021.696 100 450.217,0 450.176,0 447.904 453.760 999,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.998.432 100 449.984,0 450.032,0 447.488 452.960 992,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.919.904 100 449.199,0 449.056,0 447.584 452.000 920,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.935.264 100 449.352,0 449.312,0 447.168 453.216 1.067,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 45.019.616 100 450.196,0 450.192,0 448.160 454.592 934,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 75.529.056 100 755.290,0 882.464,0 538.848 885.504 153.299,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.904.448 100 449.044,0 448.992,0 446.272 452.800 1.136,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 69.409.440 100 694.094,0 578.864,0 539.040 885.472 156.022,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.912.032 100 449.120,0 449.024,0 447.072 451.584 931,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.971.680 100 449.716,0 449.600,0 447.680 453.472 998,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.925.728 100 449.257,0 449.376,0 447.008 452.384 1.134,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 66.396.064 100 663.960,0 575.120,0 535.008 885.760 144.869,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.939.520 100 449.395,0 449.328,0 447.616 452.544 939,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 72.061.088 100 720.610,0 580.144,0 565.760 885.600 154.520,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 51.924.832 100 519.248,0 474.704,0 466.144 666.016 76.792,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.977.696 100 449.777,0 449.760,0 447.520 452.512 1.014,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 54.344.768 100 543.447,0 571.440,0 470.656 586.592 42.942,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 69.272.768 100 692.727,0 578.560,0 529.792 885.728 156.622,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.961.120 100 449.611,0 449.680,0 447.648 453.088 1.033,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 67.435.968 100 674.359,0 608.560,0 471.392 885.760 197.939,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.933.504 100 449.335,0 449.184,0 447.904 451.584 789,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 70.732.896 100 707.329,0 581.120,0 530.560 885.920 164.697,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 47.527.040 100 475.270,0 472.912,0 445.152 556.224 15.323,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 68.464.608 100 684.646,0 585.600,0 468.896 885.632 197.747,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 45.018.304 100 450.183,0 450.176,0 447.392 455.264 1.055,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 74.110.528 100 741.105,0 883.088,0 471.840 886.272 194.650,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 54.717.984 100 547.179,0 474.352,0 445.280 664.032 96.990,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 54.371.872 100 543.718,0 554.544,0 470.720 560.704 26.056,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 58.190.048 100 581.900,0 661.936,0 468.640 663.776 93.529,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.223.776 100 442.237,0 442.240,0 441.408 443.168 396,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 45.050.368 100 450.503,0 450.496,0 448.032 452.576 935,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 73.484.704 100 734.847,0 882.240,0 538.848 885.472 159.277,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 51.560.128 100 515.601,0 530.288,0 468.672 559.808 39.810,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 73.025.632 100 730.256,0 736.000,0 556.832 885.408 154.479,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 70.746.272 100 707.462,0 582.800,0 469.376 885.728 166.593,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 68.540.928 100 685.409,0 577.648,0 470.368 885.568 157.796,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.356.704 100 443.567,0 443.488,0 442.144 447.232 841,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 70.857.824 100 708.578,0 581.984,0 469.984 885.728 166.640,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.877.984 100 448.779,0 448.768,0 445.856 451.648 925,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 51.436.064 100 514.360,0 453.808,0 448.448 888.640 124.997,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 62.677.408 100 626.774,0 482.736,0 471.040 885.216 176.647,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.942.720 100 449.427,0 449.328,0 447.552 452.064 903,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 70.232.832 100 702.328,0 881.008,0 468.320 886.560 189.245,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.273.536 100 442.735,0 442.480,0 441.408 445.760 953,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 66.706.048 100 667.060,0 482.208,0 468.640 886.688 202.888,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 45.034.368 100 450.343,0 450.144,0 447.680 453.696 1.091,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 72.617.376 100 726.173,0 664.368,0 470.464 885.536 168.813,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.930.976 100 449.309,0 449.232,0 446.528 452.960 1.215,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.978.656 100 449.786,0 449.008,0 446.880 469.504 3.311,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 44.991.136 100 449.911,0 449.824,0 447.360 453.248 1.072,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 80.128.768 100 801.287,0 883.312,0 565.184 886.112 136.557,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 72.858.752 100 728.587,0 663.248,0 468.896 885.952 140.684,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.854.368 100 448.543,0 449.440,0 441.984 451.552 2.565,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 59.824.096 100 598.241,0 578.896,0 470.272 663.840 47.400,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 73.328.288 100 733.282,0 881.984,0 567.232 885.600 154.489,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.332.576 100 443.325,0 443.328,0 441.760 444.640 588,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 70.517.376 100 705.173,0 580.128,0 566.720 886.240 152.750,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
20,0 45.025.184 100 450.251,0 449.856,0 447.712 461.408 1.950,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 60.024.000 100 600.240,0 576.512,0 529.088 663.872 49.004,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.308.160 100 443.081,0 442.880,0 440.992 445.504 1.012,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 44.446.144 100 444.461,0 444.384,0 442.944 446.144 641,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 44.589.824 100 445.898,0 445.632,0 444.480 448.704 879,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.355.296 100 443.553,0 443.488,0 442.400 446.400 744,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 71.023.808 100 710.238,0 577.920,0 531.360 885.824 158.413,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 50.513.152 100 505.131,0 505.584,0 470.176 539.872 31.068,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 77.128.192 100 771.281,0 669.664,0 661.664 885.600 110.979,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 82.919.424 100 829.194,0 883.760,0 571.520 886.976 117.567,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 67.536.704 100 675.367,0 575.536,0 538.208 885.216 153.924,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 75.078.048 100 750.780,0 882.912,0 566.592 886.624 153.113,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 69.145.088 100 691.450,0 576.464,0 467.360 885.504 162.103,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 70.564.256 100 705.642,0 882.592,0 467.968 885.312 195.652,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 68.875.392 100 688.753,0 580.336,0 467.040 885.536 167.262,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 60.684.352 100 606.843,0 574.912,0 457.056 886.048 151.429,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
20,0 66.213.056 100 662.130,0 531.280,0 468.480 884.992 195.455,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 73.799.392 100 737.993,0 882.928,0 536.064 886.112 155.908,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.370.304 100 443.703,0 443.648,0 442.016 445.792 743,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 71.071.616 100 710.716,0 583.264,0 467.936 885.984 166.177,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.921.728 100 449.217,0 449.248,0 446.496 452.704 1.023,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 44.937.536 100 449.375,0 449.264,0 446.880 452.544 1.101,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.929.984 100 449.299,0 449.136,0 447.552 453.440 862,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.371.392 100 443.713,0 443.520,0 442.240 446.656 869,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 76.027.424 100 760.274,0 663.664,0 661.728 885.984 109.892,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.920.640 100 449.206,0 449.232,0 447.104 452.096 975,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 68.948.672 100 689.486,0 578.464,0 538.752 885.248 153.007,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.925.408 100 449.254,0 449.120,0 446.112 454.080 1.229,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 69.678.048 100 696.780,0 579.680,0 530.464 885.632 162.196,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.885.760 100 448.857,0 448.784,0 447.200 450.656 623,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 72.535.776 100 725.357,0 881.520,0 473.824 885.984 166.846,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 45.047.264 100 450.472,0 450.464,0 447.488 453.728 1.081,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 66.811.232 100 668.112,0 575.088,0 529.472 885.504 149.147,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
20,0 71.494.752 100 714.947,0 657.872,0 472.736 912.576 173.338,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 69.296.352 100 692.963,0 578.240,0 469.472 885.536 169.425,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 45.048.672 100 450.486,0 450.592,0 448.672 452.864 841,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 70.483.456 100 704.834,0 579.616,0 566.016 885.280 153.338,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 51.157.568 100 511.575,0 535.280,0 469.120 539.552 30.860,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 70.367.200 100 703.672,0 581.456,0 467.040 885.536 167.388,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.957.600 100 449.576,0 449.424,0 447.968 453.632 1.018,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 48.052.576 100 480.525,0 452.656,0 446.432 664.704 50.727,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 50.574.208 100 505.742,0 507.040,0 468.160 542.240 31.601,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 44.964.256 100 449.642,0 449.552,0 447.680 453.056 961,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 64.021.120 100 640.211,0 574.064,0 467.328 885.984 165.115,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.909.408 100 449.094,0 448.928,0 445.984 451.904 997,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 74.975.616 100 749.756,0 738.064,0 467.648 885.600 145.695,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.359.936 100 443.599,0 443.616,0 442.208 445.504 634,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 50.528.480 100 505.284,0 452.528,0 448.192 888.416 115.010,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.952.448 100 449.524,0 449.504,0 447.296 452.928 1.014,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 50.567.072 100 505.670,0 478.496,0 468.736 560.160 38.530,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.919.264 100 449.192,0 448.784,0 446.880 452.448 1.260,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 44.933.888 100 449.338,0 449.184,0 447.296 452.352 1.022,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 45.042.144 100 450.421,0 450.176,0 448.160 454.656 1.244,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.949.216 100 449.492,0 449.360,0 447.040 452.800 1.128,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.917.120 100 449.171,0 449.184,0 447.552 451.008 863,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.906.880 100 449.068,0 448.832,0 446.784 452.832 1.130,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.930.944 100 449.309,0 449.232,0 447.648 452.352 919,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 71.097.856 100 710.978,0 663.168,0 468.000 886.528 136.622,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 71.509.824 100 715.098,0 580.976,0 468.096 885.600 164.488,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 70.509.280 100 705.092,0 668.976,0 465.824 886.208 187.143,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 68.073.408 100 680.734,0 575.264,0 537.952 885.440 149.863,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 72.413.856 100 724.138,0 745.856,0 531.072 885.600 160.873,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.934.400 100 449.344,0 449.328,0 447.168 452.480 900,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 76.397.728 100 763.977,0 882.896,0 570.112 885.632 150.584,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.335.552 100 443.355,0 443.280,0 442.112 444.800 597,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 85.021.184 100 850.211,0 883.904,0 572.160 886.176 96.382,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 63.145.088 100 631.450,0 530.544,0 469.376 885.696 188.140,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.382.112 100 443.821,0 443.856,0 442.368 446.112 687,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 51.039.328 100 510.393,0 473.136,0 449.248 883.104 124.741,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 62.280.416 100 622.804,0 662.560,0 467.776 664.128 77.775,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 65.830.880 100 658.308,0 575.632,0 467.584 885.632 166.013,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.370.144 100 443.701,0 443.680,0 442.112 445.568 736,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 68.712.416 100 687.124,0 577.984,0 552.928 885.760 148.798,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.909.344 100 449.093,0 448.960,0 446.752 453.024 1.041,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 68.806.496 100 688.065,0 578.608,0 538.752 885.632 151.103,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.917.440 100 449.174,0 449.008,0 447.168 451.776 974,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 44.472.128 100 444.721,0 444.800,0 443.072 446.688 718,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 72.462.368 100 724.623,0 663.232,0 567.072 886.496 127.863,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.929.152 100 449.291,0 449.184,0 447.424 452.736 1.005,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 76.732.800 100 767.328,0 883.696,0 568.320 885.664 150.036,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 45.002.048 100 450.020,0 450.000,0 447.072 453.888 1.260,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 69.181.536 100 691.815,0 579.312,0 467.232 885.600 165.471,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.924.320 100 449.243,0 449.104,0 446.944 452.992 1.168,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 77.889.632 100 778.896,0 882.976,0 565.088 885.664 146.458,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.959.456 100 449.594,0 449.552,0 447.808 453.792 1.021,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 79.507.264 100 795.072,0 883.536,0 532.416 885.568 143.379,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.931.680 100 449.316,0 449.312,0 446.912 451.488 911,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 71.594.688 100 715.946,0 579.920,0 564.192 885.600 154.554,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.925.120 100 449.251,0 449.184,0 447.840 451.488 818,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 55.568.704 100 555.687,0 573.168,0 467.104 611.712 46.554,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 69.004.256 100 690.042,0 663.552,0 469.760 885.600 186.459,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
