9,0 26.125.344 100 261.253,0 223.472,0 212.480 347.040 58.264,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 25.683.904 100 256.839,0 228.656,0 172.672 346.720 75.031,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.490.464 100 174.904,0 174.848,0 173.824 176.480 568,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.499.616 100 174.996,0 174.944,0 173.792 176.032 438,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.483.584 100 174.835,0 174.816,0 173.440 176.608 489,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 21.974.464 100 219.744,0 252.688,0 173.312 257.056 36.085,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.228.096 100 172.281,0 172.240,0 171.360 173.760 484,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 19.408.704 100 194.087,0 193.632,0 186.368 205.184 3.870,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.487.136 100 174.871,0 174.896,0 173.472 175.936 479,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 19.764.128 100 197.641,0 206.016,0 180.384 210.400 11.950,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.501.024 100 175.010,0 175.008,0 172.576 176.544 691,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 18.169.856 100 181.698,0 181.856,0 178.080 188.160 2.174,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.408.192 100 174.081,0 174.032,0 171.648 176.480 1.281,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.485.856 100 174.858,0 174.784,0 173.888 176.576 536,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.491.200 100 174.912,0 174.912,0 173.536 176.640 571,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 20.368.544 100 203.685,0 203.872,0 192.928 220.736 5.135,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 29.122.432 100 291.224,0 338.848,0 208.800 346.112 59.522,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.488.160 100 174.881,0 174.800,0 173.536 176.160 536,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.071.808 100 270.718,0 226.128,0 213.056 345.888 60.221,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.478.912 100 174.789,0 174.800,0 173.472 176.032 538,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.519.584 100 175.195,0 175.152,0 173.792 176.736 529,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.504.224 100 175.042,0 175.040,0 173.504 176.608 577,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.926.464 100 259.264,0 224.832,0 210.464 346.528 56.277,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.493.408 100 174.934,0 174.848,0 173.664 176.224 523,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.715.488 100 277.154,0 225.744,0 217.984 342.656 58.952,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.174.144 100 201.741,0 185.008,0 180.032 266.336 29.345,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.519.840 100 175.198,0 175.200,0 173.792 176.480 561,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 21.093.216 100 210.932,0 222.848,0 183.328 227.744 16.701,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.886.720 100 268.867,0 225.808,0 204.352 346.592 60.743,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.501.792 100 175.017,0 175.040,0 173.088 176.288 623,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.962.304 100 279.623,0 244.160,0 183.456 345.696 62.524,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.495.648 100 174.956,0 174.976,0 173.984 176.416 500,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.582.880 100 275.828,0 230.256,0 206.944 347.968 64.315,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 18.522.432 100 185.224,0 184.256,0 172.224 213.984 5.705,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.951.552 100 269.515,0 234.240,0 183.232 345.056 72.300,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 19.004.800 100 190.048,0 189.376,0 185.632 200.224 3.034,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 29.711.232 100 297.112,0 343.296,0 203.616 346.080 63.052,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 21.237.568 100 212.375,0 184.912,0 172.192 257.312 36.878,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 21.115.584 100 211.155,0 215.472,0 183.328 218.208 10.039,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 22.566.592 100 225.665,0 255.968,0 183.104 257.600 35.598,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.199.040 100 171.990,0 172.000,0 170.944 172.960 385,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 20.205.792 100 202.057,0 201.232,0 198.016 214.976 3.076,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.289.024 100 282.890,0 336.480,0 208.800 343.328 60.742,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 20.050.912 100 200.509,0 205.648,0 182.720 217.888 15.144,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.389.888 100 283.898,0 287.392,0 220.256 345.152 59.318,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 27.481.792 100 274.817,0 229.296,0 183.136 345.760 64.940,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.691.552 100 266.915,0 225.136,0 182.464 346.912 61.535,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.156.160 100 171.561,0 171.616,0 169.408 174.400 1.292,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.475.520 100 274.755,0 230.016,0 182.912 346.176 65.013,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.426.080 100 174.260,0 174.224,0 172.832 175.904 516,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 20.027.488 100 200.274,0 176.384,0 174.208 345.088 49.051,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.847.104 100 258.471,0 217.568,0 207.808 345.984 56.608,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.504.064 100 175.040,0 175.040,0 173.760 176.064 474,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.359.040 100 273.590,0 339.760,0 182.432 344.640 71.766,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.224.416 100 172.244,0 172.224,0 171.104 173.632 585,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.187.744 100 261.877,0 192.320,0 186.496 345.024 76.846,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 20.051.008 100 200.510,0 200.288,0 195.200 207.200 2.213,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.599.840 100 285.998,0 262.368,0 197.024 345.696 59.818,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.488.064 100 174.880,0 174.944,0 172.224 176.896 865,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.519.328 100 175.193,0 174.912,0 173.248 185.536 1.564,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 19.104.768 100 191.047,0 190.864,0 186.688 201.504 2.805,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 31.221.344 100 312.213,0 343.712,0 220.928 346.752 52.907,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.211.040 100 282.110,0 256.992,0 183.200 345.696 54.470,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.354.016 100 173.540,0 173.296,0 169.408 176.864 1.594,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 23.187.840 100 231.878,0 224.704,0 182.784 257.408 18.302,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.353.632 100 283.536,0 337.472,0 217.632 345.088 59.311,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.262.624 100 172.626,0 172.640,0 171.776 173.440 380,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.505.088 100 275.050,0 230.592,0 220.000 345.984 58.478,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.535.616 100 175.356,0 175.168,0 173.888 182.560 1.145,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 23.258.112 100 232.581,0 224.288,0 204.448 257.280 18.758,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.250.496 100 172.505,0 172.464,0 171.072 174.016 572,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 18.414.400 100 184.144,0 183.984,0 180.736 190.720 2.292,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 19.650.816 100 196.508,0 195.632,0 189.664 213.856 4.044,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.201.600 100 172.016,0 172.032,0 170.976 173.120 423,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.585.568 100 275.855,0 227.152,0 206.432 344.896 61.117,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 19.637.088 100 196.370,0 195.984,0 182.880 210.304 11.826,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 30.035.200 100 300.352,0 282.864,0 255.488 346.688 43.751,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 32.331.936 100 323.319,0 343.648,0 222.112 347.200 44.636,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.286.656 100 262.866,0 224.352,0 209.792 345.632 59.487,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 29.172.064 100 291.720,0 342.224,0 220.704 345.920 59.330,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.857.088 100 268.570,0 225.408,0 181.792 346.304 62.784,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.749.600 100 277.496,0 341.488,0 183.328 344.704 73.165,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.832.480 100 268.324,0 227.792,0 182.496 346.336 64.945,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 23.921.952 100 239.219,0 223.248,0 183.840 344.608 55.151,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 26.368.832 100 263.688,0 214.480,0 183.008 345.888 70.645,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.408.544 100 284.085,0 336.848,0 208.192 343.072 59.557,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.274.048 100 172.740,0 172.752,0 171.392 173.856 425,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.698.976 100 276.989,0 231.376,0 181.888 346.688 64.537,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.495.488 100 174.954,0 175.008,0 173.472 176.384 578,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 17.497.568 100 174.975,0 174.944,0 173.664 176.704 559,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.502.016 100 175.020,0 174.960,0 173.920 176.192 548,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.047.744 100 170.477,0 170.464,0 169.184 172.480 482,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 29.457.088 100 294.570,0 259.648,0 255.008 346.272 43.392,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.501.152 100 175.011,0 174.944,0 173.824 176.704 512,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 26.640.928 100 266.409,0 224.416,0 210.656 344.960 58.920,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.492.672 100 174.926,0 174.880,0 173.408 176.928 621,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.893.088 100 268.930,0 226.032,0 204.960 345.120 62.453,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.477.344 100 174.773,0 174.720,0 173.600 176.192 446,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.179.744 100 281.797,0 340.928,0 184.576 346.944 64.643,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 19.218.912 100 192.189,0 191.840,0 186.560 202.848 3.397,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.952.384 100 259.523,0 224.112,0 205.248 344.928 56.670,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 27.999.584 100 279.995,0 249.456,0 196.480 368.032 63.797,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.890.976 100 268.909,0 228.352,0 183.008 345.472 65.370,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 20.260.064 100 202.600,0 201.568,0 196.000 220.736 4.078,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.388.704 100 273.887,0 225.392,0 219.968 344.544 59.212,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 19.776.832 100 197.768,0 205.712,0 180.832 210.400 11.822,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.355.232 100 273.552,0 230.912,0 182.464 346.176 64.951,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.504.928 100 175.049,0 174.944,0 173.536 176.448 538,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 18.639.584 100 186.395,0 175.728,0 173.440 256.480 19.451,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 19.684.672 100 196.846,0 196.416,0 182.048 211.168 11.994,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.517.440 100 175.174,0 175.168,0 173.824 176.192 514,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 24.848.448 100 248.484,0 223.408,0 182.048 344.800 63.319,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.490.016 100 174.900,0 174.848,0 173.440 176.448 553,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 29.126.048 100 291.260,0 280.880,0 181.600 347.136 56.938,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.279.488 100 172.794,0 172.832,0 171.648 173.824 471,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 19.578.080 100 195.780,0 176.112,0 174.176 346.368 44.154,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.396.000 100 173.960,0 174.224,0 171.680 176.192 1.159,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 19.664.736 100 196.647,0 186.288,0 182.688 218.048 14.818,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.487.104 100 174.871,0 174.784,0 173.600 176.704 657,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.490.496 100 174.905,0 174.864,0 173.664 176.288 539,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 21.933.504 100 219.335,0 217.120,0 205.600 247.520 8.457,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.500.224 100 175.002,0 174.976,0 173.888 176.832 542,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.491.200 100 174.912,0 174.912,0 173.824 176.064 478,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.494.976 100 174.949,0 174.928,0 173.664 176.768 579,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.503.040 100 175.030,0 175.088,0 173.728 176.320 526,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.545.152 100 275.451,0 257.024,0 182.784 345.696 52.609,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.489.632 100 274.896,0 226.080,0 180.064 342.368 63.065,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.742.784 100 287.427,0 303.600,0 210.432 346.880 59.117,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 26.425.440 100 264.254,0 224.032,0 208.352 346.752 57.807,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 28.302.944 100 283.029,0 294.912,0 204.960 346.208 61.973,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.494.272 100 174.942,0 174.928,0 173.664 176.288 493,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 29.692.096 100 296.921,0 342.192,0 220.160 344.736 58.022,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.148.192 100 171.481,0 171.616,0 169.408 173.120 1.167,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 33.187.648 100 331.876,0 344.688,0 222.528 347.072 36.591,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 24.968.416 100 249.684,0 216.064,0 182.624 346.944 70.899,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.270.368 100 172.703,0 172.736,0 171.488 173.472 388,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.953.184 100 209.531,0 194.640,0 188.960 342.208 43.920,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 23.854.624 100 238.546,0 253.312,0 179.808 256.608 29.810,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.544.800 100 255.448,0 223.552,0 182.944 344.544 64.054,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.281.312 100 172.813,0 172.928,0 171.584 173.888 528,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.812.384 100 268.123,0 225.456,0 220.992 346.016 57.468,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 17.502.048 100 175.020,0 175.040,0 173.920 176.384 525,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.770.496 100 267.705,0 225.424,0 212.864 347.232 58.628,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.496.256 100 174.962,0 174.992,0 173.760 176.352 573,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 18.913.024 100 189.130,0 188.784,0 183.552 198.848 3.035,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 28.097.088 100 280.970,0 256.736,0 219.936 346.048 49.839,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.498.304 100 174.983,0 175.040,0 173.408 176.128 536,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 29.911.616 100 299.116,0 343.520,0 221.664 346.528 58.042,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.945.504 100 179.455,0 179.120,0 176.000 185.536 1.655,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.786.560 100 267.865,0 226.144,0 182.688 344.192 63.765,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.491.648 100 174.916,0 174.928,0 173.792 177.024 600,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 30.213.504 100 302.135,0 342.688,0 220.320 346.496 56.623,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.513.856 100 175.138,0 175.072,0 173.792 177.312 614,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 30.851.328 100 308.513,0 342.752,0 206.816 345.344 55.718,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.381.056 100 173.810,0 173.936,0 171.584 176.064 1.276,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.810.848 100 278.108,0 230.400,0 219.328 346.176 59.943,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.489.216 100 174.892,0 174.848,0 173.472 176.064 542,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 21.566.496 100 215.665,0 222.624,0 182.496 236.864 18.222,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.142.848 100 271.428,0 260.208,0 182.656 345.856 68.433,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
