8,0 450.171.296 6.000 75.028,0 68.704,0 67.520 1.721.216 30.032,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 480.368.704 6.000 80.061,0 78.848,0 67.904 180.288 12.060,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.123.360 6.000 72.187,0 68.032,0 67.136 180.320 15.236,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 466.691.040 6.000 77.781,0 78.000,0 67.200 1.775.264 24.781,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 435.404.800 6.000 72.567,0 68.576,0 67.456 1.812.160 33.210,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 435.084.576 6.000 72.514,0 68.192,0 67.200 1.065.952 22.718,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 472.552.064 6.000 78.758,0 78.848,0 67.328 182.464 14.578,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 441.373.504 6.000 73.562,0 68.256,0 67.232 1.049.952 23.503,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 470.404.704 6.000 78.400,0 78.432,0 67.392 1.559.072 23.337,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 437.800.288 6.000 72.966,0 68.896,0 67.840 3.015.680 41.003,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 441.942.304 6.000 73.657,0 68.544,0 67.296 1.943.584 36.019,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.766.240 6.000 73.127,0 68.320,0 67.200 1.586.304 26.965,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 431.364.544 6.000 71.894,0 68.032,0 67.040 1.918.208 27.575,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 439.262.240 6.000 73.210,0 68.480,0 67.360 1.697.792 25.546,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 435.523.456 6.000 72.587,0 68.224,0 67.136 1.699.488 26.807,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 489.283.008 6.000 81.547,0 78.208,0 67.040 1.826.592 31.759,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 431.870.112 6.000 71.978,0 67.680,0 66.592 177.376 15.812,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 485.709.408 6.000 80.951,0 78.848,0 67.296 1.976.736 28.797,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 456.592.800 6.000 76.098,0 67.904,0 66.912 1.492.928 34.604,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 434.006.560 6.000 72.334,0 68.160,0 67.040 1.937.376 42.456,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 432.649.952 6.000 72.108,0 67.488,0 66.400 1.061.408 18.493,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.296.672 6.000 73.049,0 69.152,0 68.000 2.084.352 31.117,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 427.398.720 6.000 71.233,0 67.392,0 66.464 1.955.648 31.954,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 447.559.264 6.000 74.593,0 68.480,0 67.232 1.927.488 28.642,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 465.530.176 6.000 77.588,0 78.016,0 67.104 3.315.488 46.728,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 441.857.504 6.000 73.642,0 68.448,0 67.168 1.728.320 24.903,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 434.671.840 6.000 72.445,0 68.128,0 67.200 4.780.800 66.702,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 424.981.280 6.000 70.830,0 67.616,0 66.496 180.576 13.500,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 515.012.768 6.000 85.835,0 69.184,0 66.912 204.032 32.243,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 498.476.224 6.000 83.079,0 78.432,0 67.328 214.080 26.122,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 431.270.304 6.000 71.878,0 68.416,0 67.200 1.444.864 22.490,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 423.428.160 6.000 70.571,0 67.616,0 66.432 199.456 13.467,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 469.799.808 6.000 78.300,0 78.848,0 67.488 180.992 14.537,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 460.705.248 6.000 76.784,0 68.256,0 67.040 2.068.064 36.936,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 429.348.928 6.000 71.558,0 67.808,0 66.816 1.724.096 28.827,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 450.971.072 6.000 75.161,0 77.568,0 66.688 181.408 12.657,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 434.507.456 6.000 72.417,0 67.840,0 66.816 1.953.600 28.923,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 457.223.808 6.000 76.204,0 69.024,0 67.648 2.193.984 32.910,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 476.570.752 6.000 79.428,0 79.296,0 67.712 1.594.048 27.897,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 425.149.248 6.000 70.858,0 67.552,0 66.528 1.055.680 18.962,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.823.968 6.000 72.304,0 68.128,0 67.168 182.528 14.385,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.948.352 6.000 73.158,0 68.000,0 67.040 1.051.680 22.247,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 431.150.048 6.000 71.858,0 67.712,0 66.688 179.456 17.361,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 427.681.984 6.000 71.280,0 67.872,0 66.528 1.438.240 25.597,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 436.632.672 6.000 72.772,0 68.256,0 66.944 1.952.128 32.268,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 431.864.864 6.000 71.977,0 67.904,0 66.976 177.888 12.901,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 426.672.160 6.000 71.112,0 67.552,0 66.592 178.848 15.632,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.671.712 6.000 72.278,0 68.192,0 67.264 180.864 15.871,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 442.917.088 6.000 73.819,0 67.936,0 66.752 1.943.904 34.072,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 427.407.296 6.000 71.234,0 67.840,0 66.784 1.939.616 32.891,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 440.289.056 6.000 73.381,0 68.832,0 67.808 2.319.680 32.565,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 443.192.896 6.000 73.865,0 68.928,0 67.936 187.168 16.824,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 432.364.704 6.000 72.060,0 68.000,0 67.040 1.442.048 25.718,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 430.044.096 6.000 71.674,0 68.480,0 67.520 1.455.360 21.945,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 467.937.472 6.000 77.989,0 78.656,0 67.296 1.073.536 19.368,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 440.911.136 6.000 73.485,0 68.288,0 67.264 1.464.736 26.215,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 431.311.616 6.000 71.885,0 67.968,0 66.816 1.920.608 30.712,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.583.232 6.000 72.263,0 68.160,0 67.168 826.528 19.137,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 466.261.568 6.000 77.710,0 78.464,0 67.200 180.448 13.490,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 432.405.600 6.000 72.067,0 67.808,0 66.880 1.921.792 31.961,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 440.840.288 6.000 73.473,0 69.024,0 67.936 181.632 17.528,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 436.975.328 6.000 72.829,0 67.776,0 66.592 1.067.136 20.674,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 444.939.456 6.000 74.156,0 67.904,0 66.752 2.064.288 35.896,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.568.192 6.000 72.261,0 68.480,0 67.360 208.224 15.723,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 434.900.544 6.000 72.483,0 68.256,0 67.200 852.768 18.317,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 435.730.592 6.000 72.621,0 68.064,0 66.976 1.056.096 20.705,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 432.773.920 6.000 72.129,0 68.256,0 67.232 1.939.264 32.943,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 426.741.856 6.000 71.123,0 67.808,0 66.752 1.040.320 18.876,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 431.863.296 6.000 71.977,0 68.160,0 67.168 181.312 15.745,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 459.771.968 6.000 76.628,0 68.544,0 67.520 851.456 27.152,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 439.355.456 6.000 73.225,0 68.128,0 66.880 185.120 16.673,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 461.553.760 6.000 76.925,0 78.944,0 68.000 2.484.256 41.675,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 471.781.120 6.000 78.630,0 78.752,0 67.296 182.784 15.493,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 434.644.128 6.000 72.440,0 68.256,0 67.168 1.478.112 24.363,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 430.885.056 6.000 71.814,0 67.552,0 66.592 1.934.592 28.898,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 473.696.896 6.000 78.949,0 78.848,0 67.808 1.594.528 24.839,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 457.374.112 6.000 76.229,0 68.928,0 67.936 1.160.288 25.740,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.040.736 6.000 72.173,0 68.032,0 66.944 2.064.768 30.257,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 432.767.424 6.000 72.127,0 67.264,0 66.240 1.905.024 30.087,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
9,0 482.774.528 6.000 80.462,0 78.720,0 67.712 2.597.504 43.013,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.072.512 6.000 72.178,0 68.448,0 67.488 176.960 13.363,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 439.705.216 6.000 73.284,0 68.928,0 67.744 1.949.952 28.777,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
9,0 478.661.728 6.000 79.777,0 78.880,0 67.520 1.963.616 45.482,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 447.228.640 6.000 74.538,0 68.032,0 66.944 1.976.192 29.989,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 422.158.784 6.000 70.359,0 67.456,0 66.272 176.256 12.708,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 489.820.512 6.000 81.636,0 68.320,0 67.104 1.788.640 38.552,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 468.036.704 6.000 78.006,0 78.080,0 67.264 861.440 18.630,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 430.296.288 6.000 71.716,0 68.064,0 67.040 182.464 15.386,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 455.614.176 6.000 75.935,0 68.448,0 67.168 180.864 21.026,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 469.080.416 6.000 78.180,0 79.360,0 68.160 1.149.024 19.990,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 445.315.072 6.000 74.219,0 69.088,0 67.872 3.236.672 44.034,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 445.351.072 6.000 74.225,0 68.832,0 67.552 1.791.328 26.008,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 428.719.616 6.000 71.453,0 66.912,0 66.048 1.464.704 27.187,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 435.025.504 6.000 72.504,0 67.840,0 66.976 2.240.384 43.366,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 436.652.768 6.000 72.775,0 68.640,0 67.744 182.880 15.552,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 507.572.160 6.000 84.595,0 68.544,0 67.328 208.320 31.650,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.105.600 6.000 73.017,0 67.936,0 67.008 829.536 20.260,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 447.044.288 6.000 74.507,0 68.800,0 67.616 1.982.944 38.482,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 425.734.112 6.000 70.955,0 67.936,0 66.848 179.392 13.945,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 428.651.136 6.000 71.441,0 67.840,0 66.752 1.051.360 18.440,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.090.912 6.000 73.015,0 68.704,0 67.712 1.064.192 21.619,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 477.535.840 6.000 79.589,0 68.320,0 67.200 1.465.216 32.698,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.718.336 6.000 73.119,0 68.288,0 67.328 859.232 20.893,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 437.485.728 6.000 72.914,0 68.480,0 67.264 1.066.528 24.364,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 435.931.616 6.000 72.655,0 68.032,0 67.168 182.208 15.251,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 470.273.536 6.000 78.378,0 77.888,0 67.200 1.098.848 21.854,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 455.320.544 6.000 75.886,0 68.704,0 67.584 180.768 21.598,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 462.534.432 6.000 77.089,0 77.760,0 67.168 179.072 14.905,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 472.143.424 6.000 78.690,0 78.496,0 67.392 179.040 14.607,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 437.150.016 6.000 72.858,0 68.480,0 67.488 1.049.504 20.952,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 449.530.880 6.000 74.921,0 68.576,0 67.232 1.986.464 28.043,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 441.935.296 6.000 73.655,0 68.288,0 67.296 182.496 18.245,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 432.530.848 6.000 72.088,0 67.776,0 66.816 1.055.968 20.300,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 462.074.912 6.000 77.012,0 77.824,0 67.104 187.200 16.442,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 461.761.344 6.000 76.960,0 68.832,0 67.808 1.928.288 34.529,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 431.120.320 6.000 71.853,0 68.000,0 66.880 177.056 16.222,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 470.599.968 6.000 78.433,0 78.528,0 67.296 2.068.992 32.717,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 484.079.808 6.000 80.680,0 68.448,0 67.104 2.059.072 36.888,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 465.226.048 6.000 77.537,0 78.144,0 67.136 1.782.336 27.288,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 518.342.208 6.000 86.390,0 79.552,0 67.904 3.201.120 50.305,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 485.408.000 6.000 80.901,0 79.360,0 67.840 2.078.144 28.050,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 437.613.856 6.000 72.935,0 68.640,0 67.648 1.411.776 23.162,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.461.792 6.000 72.243,0 68.608,0 67.520 183.680 13.463,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.352.288 6.000 72.225,0 67.776,0 66.560 1.898.848 30.577,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 490.080.736 6.000 81.680,0 77.344,0 66.656 1.970.272 35.548,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 441.627.808 6.000 73.604,0 67.456,0 66.432 1.401.472 28.979,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 437.866.560 6.000 72.977,0 68.448,0 67.232 181.632 16.279,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 473.924.768 6.000 78.987,0 77.536,0 66.912 1.928.480 33.446,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 445.793.088 6.000 74.298,0 67.968,0 66.656 178.272 16.121,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.707.072 6.000 72.284,0 67.936,0 67.104 1.953.472 31.203,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 466.223.648 6.000 77.703,0 78.352,0 67.296 1.136.224 20.862,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 489.340.224 6.000 81.556,0 79.168,0 67.968 183.776 22.624,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 432.610.944 6.000 72.101,0 67.712,0 66.656 1.045.952 23.127,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 464.243.648 6.000 77.373,0 78.400,0 67.360 1.951.168 28.359,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 511.719.552 6.000 85.286,0 78.656,0 67.264 1.922.976 39.356,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 435.219.136 6.000 72.536,0 66.880,0 65.760 1.908.000 29.740,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 436.520.128 6.000 72.753,0 68.640,0 67.744 1.726.016 26.825,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 429.546.880 6.000 71.591,0 67.872,0 66.624 1.042.560 22.795,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 459.525.568 6.000 76.587,0 68.544,0 67.104 1.989.984 32.402,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 456.463.904 6.000 76.077,0 78.032,0 67.104 181.888 15.757,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 444.044.288 6.000 74.007,0 68.320,0 67.264 180.448 20.586,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 465.419.744 6.000 77.570,0 68.704,0 67.424 195.008 21.170,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.530.080 6.000 73.088,0 68.384,0 67.328 3.248.928 43.929,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 466.330.432 6.000 77.721,0 77.952,0 67.200 1.595.072 23.412,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 472.561.152 6.000 78.760,0 78.816,0 67.552 181.632 15.762,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 436.448.704 6.000 72.741,0 68.192,0 67.104 182.080 16.172,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 466.400.672 6.000 77.733,0 78.112,0 66.944 2.270.240 33.945,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 470.436.832 6.000 78.406,0 79.040,0 67.616 177.376 11.963,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 449.594.528 6.000 74.932,0 68.704,0 67.488 1.948.352 35.900,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 471.947.072 6.000 78.657,0 78.880,0 67.360 190.336 14.863,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 441.606.944 6.000 73.601,0 68.416,0 67.264 1.996.512 28.866,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 436.678.784 6.000 72.779,0 68.736,0 67.616 185.952 17.114,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 473.460.256 6.000 78.910,0 78.656,0 67.520 1.958.752 34.218,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 431.753.664 6.000 71.958,0 68.128,0 67.072 1.559.712 23.606,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 430.323.104 6.000 71.720,0 68.640,0 67.584 182.656 13.541,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 428.256.224 6.000 71.376,0 68.128,0 67.136 187.744 12.409,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 442.907.360 6.000 73.817,0 68.576,0 67.360 3.237.376 48.914,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 469.096.736 6.000 78.182,0 79.200,0 67.840 800.864 16.422,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 472.539.456 6.000 78.756,0 79.104,0 67.520 2.221.472 39.675,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 437.157.216 6.000 72.859,0 68.640,0 67.680 854.976 19.260,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 437.631.040 6.000 72.938,0 68.416,0 67.392 1.928.096 31.298,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 430.919.168 6.000 71.819,0 68.576,0 67.488 180.672 13.617,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 451.704.768 6.000 75.284,0 68.608,0 67.520 1.963.424 30.936,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 486.045.024 6.000 81.007,0 79.872,0 68.256 1.543.584 28.547,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 445.731.328 6.000 74.288,0 67.680,0 66.688 1.974.080 41.100,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 450.471.680 6.000 75.078,0 67.392,0 66.528 750.560 26.207,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 476.910.880 6.000 79.485,0 68.096,0 66.912 214.112 28.362,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 447.069.088 6.000 74.511,0 69.216,0 67.872 3.274.144 44.879,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 437.937.856 6.000 72.989,0 68.000,0 66.912 1.032.128 22.949,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.816.160 6.000 72.302,0 67.968,0 66.816 1.560.096 31.374,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 431.676.480 6.000 71.946,0 67.680,0 66.560 2.708.608 47.209,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 423.596.576 6.000 70.599,0 66.912,0 65.920 180.096 15.684,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 464.595.232 6.000 77.432,0 78.208,0 67.360 182.688 16.466,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 467.705.152 6.000 77.950,0 78.720,0 67.488 1.780.576 36.154,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 446.394.432 6.000 74.399,0 67.392,0 66.240 181.216 22.389,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 426.034.240 6.000 71.005,0 67.840,0 66.848 1.054.048 18.042,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 479.497.504 6.000 79.916,0 78.880,0 67.712 179.712 12.347,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 439.684.416 6.000 73.280,0 68.736,0 67.648 1.054.304 24.009,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 465.664.224 6.000 77.610,0 78.176,0 67.392 180.896 16.762,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.246.048 6.000 73.041,0 68.096,0 66.784 1.041.056 20.848,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 436.846.624 6.000 72.807,0 68.448,0 67.136 832.192 19.625,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 431.548.960 6.000 71.924,0 68.288,0 67.232 183.904 15.409,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 425.939.424 6.000 70.989,0 67.520,0 66.464 181.312 14.778,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
