8,0 799.870.688 6.000 133.311,0 128.928,0 127.552 2.642.976 61.153,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.383.040 6.000 133.730,0 129.408,0 128.160 1.496.800 31.366,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.492.192 6.000 132.748,0 128.864,0 127.488 345.888 23.384,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.802.048 6.000 133.800,0 129.216,0 128.000 2.018.528 35.492,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 806.257.760 6.000 134.376,0 130.368,0 129.216 1.970.816 36.926,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.270.688 6.000 132.211,0 129.472,0 128.160 190.624 10.779,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 792.829.152 6.000 132.138,0 129.280,0 127.968 1.792.352 29.800,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 828.824.096 6.000 138.137,0 129.568,0 128.288 2.014.272 43.623,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 820.472.640 6.000 136.745,0 129.856,0 128.576 2.432.768 43.719,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 813.522.496 6.000 135.587,0 130.304,0 128.832 2.010.496 36.098,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.734.048 6.000 132.789,0 129.696,0 128.384 2.048.480 36.173,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.064.352 6.000 133.010,0 129.600,0 128.448 1.285.856 24.752,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.026.624 6.000 132.671,0 129.440,0 128.320 1.538.624 26.453,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.381.504 6.000 133.730,0 129.376,0 128.000 1.531.296 33.128,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.130.912 6.000 133.021,0 129.824,0 128.512 344.128 18.888,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.711.456 6.000 132.951,0 129.632,0 128.352 342.624 19.398,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.088.256 6.000 132.681,0 129.568,0 128.128 1.785.344 28.626,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.286.112 6.000 133.047,0 129.760,0 128.512 357.344 22.899,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.164.768 6.000 132.527,0 129.312,0 128.064 341.664 19.739,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.338.880 6.000 133.223,0 128.864,0 127.360 2.034.496 37.627,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.930.176 6.000 133.821,0 129.856,0 128.512 2.432.064 37.465,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.900.704 6.000 132.816,0 129.856,0 128.640 342.080 19.498,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 803.464.960 6.000 133.910,0 129.632,0 128.384 1.205.408 27.943,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 811.532.000 6.000 135.255,0 129.632,0 128.384 1.777.824 41.768,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.558.848 6.000 133.759,0 129.984,0 128.320 358.720 23.928,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.752.608 6.000 134.292,0 129.760,0 128.448 1.122.592 34.317,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.019.872 6.000 133.503,0 129.568,0 128.384 1.849.472 32.264,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 792.952.896 6.000 132.158,0 129.184,0 127.936 342.336 19.608,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.508.544 6.000 132.251,0 129.408,0 128.096 343.616 17.227,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 786.740.288 6.000 131.123,0 128.288,0 127.232 2.033.696 28.820,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.866.240 6.000 133.144,0 129.792,0 128.320 2.032.992 32.100,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.404.352 6.000 133.067,0 129.568,0 128.128 1.170.976 27.605,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.168.160 6.000 132.194,0 129.280,0 127.968 343.328 19.274,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 786.082.176 6.000 131.013,0 128.736,0 127.552 339.232 16.454,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.979.776 6.000 132.496,0 129.776,0 128.416 2.014.848 29.060,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.690.208 6.000 132.948,0 129.824,0 128.448 2.324.544 41.429,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.109.920 6.000 132.685,0 129.536,0 128.352 1.911.648 27.924,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 825.783.840 6.000 137.630,0 129.088,0 127.808 2.773.344 56.823,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.519.360 6.000 133.086,0 129.376,0 128.096 2.117.280 33.439,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.129.664 6.000 132.688,0 129.504,0 127.936 1.938.368 31.014,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 790.723.872 6.000 131.787,0 129.120,0 127.744 338.912 16.213,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.767.008 6.000 133.294,0 129.504,0 128.192 1.882.720 31.147,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 818.372.608 6.000 136.395,0 129.536,0 128.256 2.142.272 41.563,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.752.800 6.000 132.792,0 129.600,0 128.032 2.080.960 29.779,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.805.440 6.000 134.134,0 128.736,0 127.456 340.640 29.157,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.073.888 6.000 133.179,0 129.728,0 128.320 1.891.136 31.704,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.974.464 6.000 134.329,0 130.048,0 128.640 2.144.256 34.870,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.077.216 6.000 133.346,0 130.208,0 128.672 1.636.448 27.771,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.354.912 6.000 133.059,0 129.984,0 128.800 929.728 20.399,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 781.561.280 6.000 130.260,0 127.648,0 126.560 1.523.392 24.028,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.518.976 6.000 132.919,0 129.600,0 128.256 343.488 20.928,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.387.616 6.000 133.397,0 129.824,0 128.448 351.200 23.013,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 791.434.912 6.000 131.905,0 129.216,0 127.744 1.846.880 30.571,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.542.240 6.000 132.923,0 129.024,0 127.616 350.144 23.768,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 851.410.176 6.000 141.901,0 129.600,0 128.128 1.121.664 40.542,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.840.960 6.000 134.140,0 130.432,0 128.992 1.176.896 20.674,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.870.624 6.000 132.811,0 129.728,0 128.384 342.592 15.635,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 787.830.592 6.000 131.305,0 128.992,0 127.808 969.792 16.491,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 826.507.168 6.000 137.751,0 129.440,0 128.288 1.986.656 42.231,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 807.448.128 6.000 134.574,0 129.888,0 128.288 2.450.944 39.276,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 813.254.464 6.000 135.542,0 129.216,0 127.904 357.504 32.445,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 817.403.808 6.000 136.234,0 129.600,0 128.224 2.022.560 44.794,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.356.800 6.000 133.392,0 129.120,0 128.032 1.001.760 27.873,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 824.447.936 6.000 137.408,0 129.824,0 128.416 3.490.336 62.494,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.881.632 6.000 132.480,0 129.088,0 127.840 1.621.312 32.933,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.519.296 6.000 132.919,0 130.048,0 128.736 343.776 18.766,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.225.184 6.000 133.204,0 129.344,0 128.032 1.235.680 29.026,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 809.420.640 6.000 134.903,0 129.120,0 127.840 347.104 30.238,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.586.400 6.000 132.597,0 129.344,0 127.744 2.041.152 33.934,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.133.504 6.000 133.688,0 129.824,0 128.448 352.096 24.105,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.827.552 6.000 133.304,0 129.728,0 128.352 2.164.160 36.642,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.943.936 6.000 132.990,0 129.600,0 128.320 346.944 20.648,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.801.632 6.000 132.800,0 128.832,0 127.424 363.712 23.449,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.812.416 6.000 133.302,0 129.728,0 128.480 357.184 21.633,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 792.440.320 6.000 132.073,0 129.568,0 127.936 929.440 18.777,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.735.232 6.000 133.622,0 129.376,0 128.032 1.968.896 35.651,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.089.184 6.000 133.348,0 129.888,0 128.608 1.913.056 30.102,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.736.256 6.000 132.289,0 129.408,0 128.192 1.976.288 33.626,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.500.000 6.000 133.583,0 129.632,0 128.416 356.928 23.645,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.679.040 6.000 134.279,0 130.368,0 128.960 2.143.968 38.630,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.523.008 6.000 132.753,0 129.792,0 128.256 1.250.176 24.128,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.932.864 6.000 133.488,0 129.664,0 128.288 1.994.624 33.875,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.654.176 6.000 132.275,0 129.312,0 127.904 3.433.856 45.572,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 838.653.728 6.000 139.775,0 130.112,0 128.864 357.728 38.322,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 811.280.704 6.000 135.213,0 129.536,0 127.968 3.707.616 54.311,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 811.673.856 6.000 135.279,0 128.800,0 127.552 352.064 32.562,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 808.172.416 6.000 134.695,0 128.672,0 126.976 2.427.072 48.143,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.131.808 6.000 134.022,0 129.664,0 128.192 362.304 26.630,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.827.392 6.000 133.304,0 129.920,0 128.480 2.022.176 30.765,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.635.904 6.000 133.772,0 129.344,0 128.032 2.050.880 33.869,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 806.539.360 6.000 134.423,0 129.728,0 128.416 1.169.056 28.258,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.547.840 6.000 132.258,0 128.960,0 127.584 340.384 20.094,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 791.162.144 6.000 131.860,0 128.992,0 127.616 342.144 18.734,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.267.168 6.000 134.211,0 129.920,0 128.576 1.786.912 30.404,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.528.416 6.000 132.921,0 130.016,0 128.480 347.264 16.091,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.524.640 6.000 133.254,0 129.216,0 128.032 930.880 26.508,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.484.160 6.000 132.747,0 129.376,0 128.160 343.200 19.984,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.598.080 6.000 133.433,0 129.472,0 128.160 1.130.944 24.624,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.669.568 6.000 133.278,0 129.824,0 128.576 967.680 23.961,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 806.186.208 6.000 134.364,0 129.920,0 128.512 354.048 26.859,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.869.856 6.000 132.478,0 129.504,0 128.224 1.125.504 20.668,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.809.472 6.000 134.134,0 129.120,0 127.808 2.011.168 38.846,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 807.345.216 6.000 134.557,0 130.048,0 128.640 1.997.984 32.616,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.535.392 6.000 133.755,0 129.856,0 128.480 2.164.832 40.489,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 808.604.736 6.000 134.767,0 130.592,0 129.056 1.222.656 24.565,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.055.328 6.000 134.175,0 130.144,0 128.768 1.985.344 33.826,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.658.112 6.000 132.776,0 130.144,0 128.544 343.584 16.986,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.537.216 6.000 133.589,0 129.952,0 128.608 1.997.824 36.339,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 806.251.296 6.000 134.375,0 129.120,0 127.744 1.894.240 38.734,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.268.160 6.000 133.711,0 129.856,0 128.320 932.608 24.791,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.583.488 6.000 133.597,0 129.920,0 128.608 351.680 21.374,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 803.686.528 6.000 133.947,0 129.248,0 127.744 2.054.688 40.707,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.704.960 6.000 133.284,0 129.216,0 127.776 1.999.936 36.351,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.792.608 6.000 133.798,0 129.568,0 128.352 1.675.072 33.023,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 806.666.848 6.000 134.444,0 130.016,0 128.704 1.900.736 32.364,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.225.408 6.000 132.370,0 129.440,0 127.744 345.280 16.294,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 810.698.912 6.000 135.116,0 129.568,0 128.192 1.195.968 31.926,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.450.048 6.000 133.741,0 129.728,0 127.296 1.528.928 29.801,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.891.616 6.000 133.315,0 130.464,0 129.088 2.143.136 32.745,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 812.124.320 6.000 135.354,0 129.152,0 128.064 351.904 32.065,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.996.704 6.000 132.666,0 128.640,0 127.168 879.680 23.162,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.964.768 6.000 132.494,0 128.864,0 127.520 345.216 21.548,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 823.052.288 6.000 137.175,0 130.080,0 128.640 1.726.304 38.162,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.327.072 6.000 134.054,0 129.696,0 128.352 1.981.728 38.155,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 811.732.256 6.000 135.288,0 130.336,0 129.024 350.496 26.515,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 819.147.040 6.000 136.524,0 129.632,0 128.352 3.436.480 53.090,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 807.304.352 6.000 134.550,0 130.176,0 128.896 1.128.704 27.238,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 826.148.480 6.000 137.691,0 129.696,0 128.352 1.992.736 45.420,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 817.095.488 6.000 136.182,0 130.272,0 128.736 1.125.888 33.061,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 816.748.032 6.000 136.124,0 130.400,0 128.928 2.814.976 51.022,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.977.408 6.000 132.996,0 129.344,0 128.032 2.134.976 32.731,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 814.463.136 6.000 135.743,0 129.696,0 128.384 3.731.552 56.317,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.066.944 6.000 133.677,0 129.472,0 128.096 2.003.648 33.687,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.612.672 6.000 133.102,0 129.696,0 128.192 380.864 21.890,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.108.576 6.000 134.018,0 129.632,0 128.288 1.852.576 38.745,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.736.608 6.000 132.456,0 129.312,0 128.064 353.024 20.701,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.654.944 6.000 133.775,0 129.184,0 127.744 931.136 26.052,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.592.352 6.000 132.598,0 129.920,0 128.576 1.126.848 22.070,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 827.712.480 6.000 137.952,0 129.984,0 128.672 3.665.696 69.903,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.273.152 6.000 132.212,0 129.920,0 128.704 2.018.240 25.650,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.941.376 6.000 132.490,0 128.864,0 127.488 1.114.464 24.671,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 813.045.728 6.000 135.507,0 128.416,0 127.072 2.294.400 42.884,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.077.632 6.000 132.846,0 129.536,0 128.288 344.960 20.162,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 790.358.912 6.000 131.726,0 128.800,0 127.520 1.975.360 30.305,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.653.920 6.000 134.275,0 129.952,0 128.512 2.442.496 37.664,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 815.799.520 6.000 135.966,0 129.152,0 127.872 352.928 32.920,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.732.704 6.000 133.122,0 129.440,0 128.160 2.024.288 39.959,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 815.650.720 6.000 135.941,0 129.376,0 128.128 347.424 32.572,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.973.632 6.000 132.495,0 129.472,0 128.224 917.792 21.546,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 810.368.640 6.000 135.061,0 129.728,0 128.352 2.015.552 38.257,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.500.096 6.000 132.583,0 129.968,0 128.768 345.312 15.623,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.185.632 6.000 133.364,0 129.472,0 128.320 2.014.368 32.548,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.868.896 6.000 132.978,0 129.760,0 128.608 1.972.640 33.279,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.568.800 6.000 134.261,0 129.984,0 128.704 2.056.960 33.162,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.064.448 6.000 133.177,0 129.568,0 128.096 1.526.720 29.368,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.291.200 6.000 133.381,0 129.632,0 128.224 1.986.464 32.955,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.749.472 6.000 133.291,0 130.208,0 128.672 2.032.736 30.618,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.742.816 6.000 133.623,0 129.664,0 128.096 1.109.216 27.008,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 807.100.576 6.000 134.516,0 130.624,0 129.056 1.625.568 31.781,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 823.186.848 6.000 137.197,0 129.504,0 128.256 353.024 34.393,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.541.184 6.000 133.090,0 130.112,0 128.896 341.472 16.703,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 790.229.632 6.000 131.704,0 128.512,0 127.200 2.022.048 29.941,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 822.746.016 6.000 137.124,0 129.184,0 127.680 1.995.008 41.919,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.892.512 6.000 133.482,0 129.472,0 127.968 1.115.712 25.208,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.851.008 6.000 133.808,0 129.984,0 128.672 1.884.960 30.922,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.579.008 6.000 133.763,0 129.888,0 128.288 934.720 23.032,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 822.565.248 6.000 137.094,0 129.792,0 128.576 353.184 33.674,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.652.800 6.000 133.775,0 129.696,0 128.448 337.664 23.113,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.522.592 6.000 134.087,0 130.304,0 128.960 2.052.000 31.434,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.743.712 6.000 132.624,0 129.568,0 128.288 956.416 20.748,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.239.936 6.000 132.540,0 129.408,0 128.160 2.129.824 32.970,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.523.872 6.000 133.420,0 130.048,0 128.800 351.168 21.441,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.553.824 6.000 133.759,0 129.888,0 128.448 1.842.304 32.908,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 803.208.000 6.000 133.868,0 129.600,0 128.032 2.011.712 41.453,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 806.032.576 6.000 134.338,0 129.248,0 128.032 344.800 28.850,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 789.066.464 6.000 131.511,0 129.056,0 127.680 344.768 17.767,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.618.688 6.000 132.936,0 128.992,0 127.456 1.103.936 26.100,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 809.982.208 6.000 134.997,0 129.888,0 128.736 361.728 29.843,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 810.968.192 6.000 135.161,0 129.824,0 128.480 2.320.384 40.231,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.527.200 6.000 132.421,0 129.280,0 127.968 2.142.528 33.101,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.061.312 6.000 132.676,0 129.344,0 128.096 1.123.072 23.317,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.267.360 6.000 133.044,0 129.696,0 128.416 351.648 20.631,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.348.320 6.000 133.724,0 130.048,0 128.704 2.008.096 31.038,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
