15,0 86.646.272 100 866.462,0 886.288,0 663.808 888.544 63.760,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.094.688 100 450.946,0 450.752,0 448.512 454.816 1.201,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 53.629.184 100 536.291,0 534.832,0 531.232 544.096 4.201,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.101.440 100 451.014,0 450.992,0 449.440 453.408 954,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.090.112 100 450.901,0 450.976,0 448.512 453.056 997,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.124.992 100 451.249,0 451.200,0 448.992 454.048 1.052,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 44.495.616 100 444.956,0 444.896,0 443.104 447.456 818,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.165.216 100 451.652,0 451.568,0 449.408 454.944 1.173,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 80.654.528 100 806.545,0 885.792,0 662.624 888.832 107.128,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 75.929.344 100 759.293,0 665.008,0 663.232 888.640 110.004,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 77.089.792 100 770.897,0 665.232,0 663.264 887.840 111.473,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 73.091.456 100 730.914,0 665.104,0 470.368 888.512 137.306,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 65.667.264 100 656.672,0 664.192,0 472.288 665.792 37.313,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 72.326.656 100 723.266,0 742.944,0 473.920 888.064 168.193,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.069.824 100 450.698,0 450.448,0 448.704 454.464 980,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 81.540.928 100 815.409,0 885.840,0 663.424 888.864 104.012,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 44.931.808 100 449.318,0 449.248,0 446.784 452.896 1.445,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 83.103.168 100 831.031,0 886.176,0 663.392 888.448 96.702,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 72.064.864 100 720.648,0 664.480,0 472.256 888.512 132.199,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 73.629.696 100 736.297,0 885.008,0 471.328 888.128 174.050,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 82.902.208 100 829.022,0 886.096,0 663.360 888.320 97.488,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 74.676.832 100 746.768,0 665.136,0 663.040 888.896 107.877,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 84.220.320 100 842.203,0 886.384,0 663.616 888.128 89.224,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 74.888.384 100 748.883,0 665.184,0 663.136 887.616 108.201,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 77.115.520 100 771.155,0 665.696,0 663.136 888.352 111.522,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 88.641.088 100 886.410,0 886.320,0 884.928 888.576 728,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 81.119.104 100 811.191,0 886.272,0 663.296 889.248 105.850,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 87.998.016 100 879.980,0 886.640,0 665.248 888.512 37.920,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 84.438.400 100 844.384,0 886.272,0 663.744 888.800 87.387,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 84.667.456 100 846.674,0 886.576,0 663.168 888.128 85.744,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 83.546.912 100 835.469,0 886.208,0 663.552 888.576 93.962,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 86.202.496 100 862.025,0 886.304,0 663.360 889.120 69.723,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 57.974.016 100 579.740,0 558.816,0 470.464 664.960 67.677,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
19,0 66.420.032 100 664.200,0 664.160,0 662.976 666.016 585,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.108.416 100 451.084,0 450.944,0 448.608 454.656 1.223,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 45.278.784 100 452.787,0 452.608,0 450.272 456.224 1.333,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.064.480 100 450.644,0 450.496,0 448.928 453.280 1.036,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.087.360 100 450.873,0 450.688,0 448.480 454.144 1.154,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.049.376 100 450.493,0 450.400,0 448.288 453.440 982,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 84.503.520 100 845.035,0 886.352,0 663.680 888.800 86.397,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.139.776 100 451.397,0 451.376,0 448.832 454.080 1.228,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 82.445.088 100 824.450,0 885.904,0 663.136 888.256 99.826,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
12,0 70.840.928 100 708.409,0 664.688,0 472.800 888.064 164.325,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 45.136.768 100 451.367,0 451.376,0 448.352 454.816 1.271,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
19,0 66.422.944 100 664.229,0 664.224,0 663.136 665.568 495,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.100.320 100 451.003,0 451.056,0 448.256 454.272 1.101,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 45.095.328 100 450.953,0 450.976,0 448.128 454.496 1.019,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
19,0 55.776.160 100 557.761,0 557.840,0 548.672 564.896 2.987,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 53.912.032 100 539.120,0 539.008,0 535.136 543.488 1.716,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 88.330.336 100 883.303,0 886.656,0 665.792 888.736 24.570,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 82.021.888 100 820.218,0 886.304,0 474.976 888.320 136.620,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 51.603.776 100 516.037,0 478.256,0 451.648 886.240 94.813,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 45.078.528 100 450.785,0 450.880,0 447.968 453.536 1.067,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 74.874.752 100 748.747,0 664.848,0 662.848 889.632 108.396,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 79.945.248 100 799.452,0 885.936,0 662.848 888.544 108.681,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 51.968.992 100 519.689,0 477.408,0 468.288 882.560 85.772,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
10,0 63.547.584 100 635.475,0 472.400,0 442.912 888.192 212.212,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.119.488 100 451.194,0 451.120,0 448.512 453.888 1.123,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 65.777.088 100 657.770,0 664.384,0 575.520 665.952 22.583,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.056.832 100 450.568,0 450.400,0 448.384 453.248 937,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 66.430.240 100 664.302,0 664.240,0 662.304 665.728 590,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.051.072 100 450.510,0 450.448,0 448.544 453.024 943,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.039.456 100 450.394,0 450.336,0 447.872 452.832 981,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.053.824 100 450.538,0 450.304,0 448.544 454.304 1.103,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 82.247.552 100 822.475,0 886.144,0 664.128 888.736 100.777,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 80.012.032 100 800.120,0 885.520,0 663.136 888.288 108.482,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 88.632.576 100 886.325,0 886.304,0 884.864 888.640 762,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 76.438.976 100 764.389,0 665.312,0 663.136 888.704 111.090,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 70.572.160 100 705.721,0 884.096,0 471.136 976.352 203.013,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.056.160 100 450.561,0 450.432,0 448.704 453.664 1.037,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.068.480 100 450.684,0 450.624,0 448.704 452.768 1.062,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.075.968 100 450.759,0 450.512,0 448.128 453.888 1.321,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 45.088.064 100 450.880,0 450.592,0 448.896 453.952 1.201,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.081.568 100 450.815,0 450.672,0 449.056 453.952 1.146,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 85.093.216 100 850.932,0 886.272,0 663.424 888.736 81.677,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 84.848.704 100 848.487,0 885.920,0 663.616 887.968 83.660,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 70.872.672 100 708.726,0 665.328,0 469.888 888.064 182.785,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 65.905.664 100 659.056,0 576.688,0 474.624 906.272 155.191,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.088.224 100 450.882,0 450.784,0 448.480 454.656 1.001,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.035.264 100 450.352,0 450.176,0 447.904 454.400 1.053,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 78.213.056 100 782.130,0 885.440,0 662.880 889.600 111.529,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 78.766.400 100 787.664,0 885.632,0 663.296 888.704 110.278,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 79.579.232 100 795.792,0 885.856,0 663.232 888.608 109.620,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 69.126.496 100 691.265,0 664.224,0 472.032 887.392 156.705,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
12,0 76.675.488 100 766.754,0 665.408,0 663.744 888.960 111.149,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 88.667.136 100 886.671,0 886.688,0 884.608 888.416 694,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 77.111.328 100 771.113,0 665.792,0 662.944 888.512 111.681,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 77.114.208 100 771.142,0 666.032,0 663.680 888.928 111.506,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 85.350.880 100 853.508,0 886.368,0 663.136 888.384 79.080,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 87.312.128 100 873.121,0 886.400,0 663.936 888.512 52.793,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 81.768.128 100 817.681,0 885.968,0 663.712 888.672 103.059,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 78.581.696 100 785.817,0 885.408,0 662.784 888.864 110.721,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 84.679.360 100 846.793,0 886.064,0 663.584 888.160 85.106,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 88.636.608 100 886.366,0 886.400,0 884.384 887.744 696,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 82.664.416 100 826.644,0 886.144,0 662.912 888.672 99.112,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 79.808.832 100 798.088,0 885.968,0 662.912 888.352 108.996,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
12,0 88.000.064 100 880.000,0 886.544,0 664.672 888.608 37.919,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 79.315.008 100 793.150,0 885.520,0 663.104 888.544 110.152,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 79.943.168 100 799.431,0 885.888,0 662.976 887.936 108.612,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 82.179.840 100 821.798,0 886.064,0 663.648 888.640 100.922,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 88.640.800 100 886.408,0 886.416,0 884.576 888.224 782,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
10,0 69.169.216 100 691.692,0 665.040,0 443.488 888.768 181.955,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.065.952 100 450.659,0 450.544,0 448.672 453.728 968,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 45.260.064 100 452.600,0 452.608,0 450.112 456.256 1.407,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 45.056.576 100 450.565,0 450.528,0 448.608 454.880 1.023,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
19,0 53.864.448 100 538.644,0 538.464,0 534.080 543.584 1.695,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 66.419.488 100 664.194,0 664.208,0 663.104 665.248 497,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 45.092.896 100 450.929,0 451.040,0 448.448 453.248 1.030,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 45.079.520 100 450.795,0 450.592,0 447.584 453.696 1.245,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 85.114.432 100 851.144,0 886.448,0 663.808 888.256 81.715,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 83.113.184 100 831.131,0 886.272,0 663.488 889.120 96.669,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 66.445.184 100 664.451,0 664.448,0 663.072 667.616 752,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 66.171.488 100 661.714,0 664.256,0 578.304 665.792 14.633,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 88.648.416 100 886.484,0 886.384,0 884.960 888.640 823,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 73.946.400 100 739.464,0 664.848,0 571.872 889.408 119.243,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 75.816.736 100 758.167,0 665.696,0 663.328 888.704 110.154,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 87.320.480 100 873.204,0 886.512,0 663.648 889.344 52.895,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 78.260.192 100 782.601,0 885.488,0 663.968 888.960 111.487,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 88.679.488 100 886.794,0 886.848,0 884.704 888.672 810,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 79.936.960 100 799.369,0 885.712,0 663.680 888.704 108.146,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 77.781.824 100 777.818,0 884.960,0 663.040 888.288 111.464,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 83.584.288 100 835.842,0 886.592,0 663.328 888.608 94.019,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
12,0 88.680.032 100 886.800,0 886.672,0 885.056 888.768 851,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
18,0 63.168.064 100 631.680,0 663.776,0 548.992 665.344 45.958,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 83.333.216 100 833.332,0 886.192,0 663.456 888.512 95.162,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 85.852.480 100 858.524,0 886.976,0 663.328 889.056 74.350,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 88.642.400 100 886.424,0 886.400,0 884.768 888.928 768,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 88.688.480 100 886.884,0 886.736,0 884.736 888.928 815,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 76.693.024 100 766.930,0 665.696,0 663.456 888.384 110.938,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
12,0 84.448.064 100 844.480,0 886.320,0 663.488 889.152 87.485,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 83.328.288 100 833.282,0 886.208,0 663.456 888.512 95.248,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 83.321.152 100 833.211,0 886.256,0 663.584 888.384 95.205,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 79.778.400 100 797.784,0 885.872,0 663.424 887.904 109.277,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 88.643.328 100 886.433,0 886.464,0 884.832 888.576 792,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 88.721.888 100 887.218,0 887.232,0 884.832 889.728 1.017,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
12,0 74.695.840 100 746.958,0 665.152,0 554.080 888.768 117.488,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 87.166.240 100 871.662,0 886.992,0 663.776 888.864 56.268,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 88.656.416 100 886.564,0 886.624,0 884.448 888.608 765,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 85.323.648 100 853.236,0 886.368,0 663.328 888.256 79.656,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 81.995.840 100 819.958,0 886.048,0 663.232 888.672 102.123,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 77.094.720 100 770.947,0 885.280,0 573.728 888.384 120.815,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 82.063.168 100 820.631,0 886.224,0 663.616 889.088 101.482,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 63.032.800 100 630.328,0 663.984,0 536.640 665.664 49.999,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 88.653.920 100 886.539,0 886.544,0 884.896 888.480 703,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 46.152.640 100 461.526,0 452.576,0 449.632 887.104 61.061,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 80.230.400 100 802.304,0 885.840,0 663.456 888.224 108.038,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 88.667.680 100 886.676,0 886.704,0 884.896 888.672 830,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
12,0 88.678.464 100 886.784,0 886.752,0 884.640 888.960 825,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
12,0 88.665.312 100 886.653,0 886.624,0 884.512 888.736 881,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 88.719.136 100 887.191,0 887.216,0 884.416 889.536 937,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 81.546.848 100 815.468,0 885.920,0 662.816 889.568 103.413,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 88.655.968 100 886.559,0 886.528,0 884.672 888.256 706,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 81.112.096 100 811.121,0 886.080,0 662.752 888.640 105.809,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
12,0 88.664.448 100 886.644,0 886.752,0 884.288 888.768 900,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 83.591.744 100 835.917,0 886.768,0 663.360 889.376 94.216,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 88.696.768 100 886.967,0 886.944,0 885.472 888.800 767,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 88.704.800 100 887.048,0 887.040,0 885.120 888.640 691,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 88.653.344 100 886.533,0 886.448,0 884.832 889.312 888,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
