5,0 25.415.424 100 254.154,0 223.184,0 181.792 346.496 67.333,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.697.856 100 296.978,0 342.624,0 222.016 346.528 57.858,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 31.824.832 100 318.248,0 343.968,0 221.952 346.400 49.504,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 31.471.392 100 314.713,0 343.728,0 221.888 346.496 51.229,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 33.443.808 100 334.438,0 343.424,0 229.024 345.088 30.858,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.698.304 100 276.983,0 231.216,0 206.144 346.912 60.248,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.451.936 100 344.519,0 344.544,0 342.336 347.328 904,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.772.608 100 277.726,0 232.496,0 212.704 347.136 60.852,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.547.520 100 245.475,0 224.720,0 182.784 345.312 63.888,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 31.629.728 100 316.297,0 344.096,0 221.600 346.880 50.555,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.340.480 100 283.404,0 342.688,0 205.312 347.168 64.343,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.263.296 100 342.633,0 344.688,0 235.488 347.872 15.238,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.244.640 100 272.446,0 228.448,0 183.328 347.072 62.302,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.536.992 100 285.369,0 343.264,0 182.304 346.976 66.044,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.459.136 100 344.591,0 344.544,0 342.784 346.400 810,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.021.024 100 270.210,0 229.248,0 182.048 346.432 67.639,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.121.408 100 301.214,0 342.896,0 221.600 345.568 56.907,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.413.152 100 344.131,0 344.176,0 341.856 347.136 981,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.662.400 100 286.624,0 341.760,0 222.080 347.296 59.967,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.455.136 100 264.551,0 235.632,0 204.448 346.272 58.869,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.929.888 100 309.298,0 343.728,0 222.496 346.304 53.867,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.872.672 100 248.726,0 216.576,0 183.616 346.688 61.113,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.443.840 100 344.438,0 344.320,0 342.816 346.752 979,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.303.840 100 253.038,0 216.816,0 205.728 345.440 58.628,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.805.024 100 308.050,0 343.792,0 224.128 346.240 54.642,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.433.568 100 344.335,0 344.288,0 342.720 346.336 802,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.402.240 100 344.022,0 344.048,0 342.304 346.912 879,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.634.848 100 246.348,0 256.368,0 182.528 346.880 63.814,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.613.568 100 276.135,0 225.616,0 213.760 346.528 63.532,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.796.320 100 287.963,0 342.800,0 182.688 346.176 63.117,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 33.060.288 100 330.602,0 344.432,0 213.504 346.720 38.783,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.907.072 100 279.070,0 231.248,0 182.208 346.816 61.053,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 26.786.848 100 267.868,0 225.584,0 209.504 345.952 57.885,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 21.661.248 100 216.612,0 186.560,0 173.088 257.440 36.246,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.198.720 100 281.987,0 233.664,0 205.728 346.464 61.335,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.164.352 100 241.643,0 223.728,0 176.896 345.536 65.790,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.714.432 100 257.144,0 225.824,0 182.784 346.944 67.735,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.731.456 100 307.314,0 343.392,0 222.080 346.464 54.903,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.173.664 100 291.736,0 341.216,0 221.632 346.592 57.337,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.431.456 100 344.314,0 344.336,0 342.272 346.560 995,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.362.624 100 293.626,0 343.280,0 185.184 347.072 60.464,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.390.496 100 343.905,0 343.968,0 340.864 346.240 922,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.431.040 100 344.310,0 344.272,0 341.760 346.368 932,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.285.312 100 292.853,0 342.640,0 182.784 344.992 61.684,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.503.008 100 245.030,0 223.296,0 181.824 347.072 64.788,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.394.016 100 343.940,0 343.936,0 341.632 346.048 882,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.739.104 100 277.391,0 232.336,0 205.824 345.536 62.392,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 31.278.976 100 312.789,0 343.664,0 222.144 346.848 52.121,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.632.384 100 276.323,0 230.976,0 206.176 347.360 60.981,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.675.168 100 276.751,0 229.232,0 221.408 345.696 59.039,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 28.489.440 100 284.894,0 288.816,0 221.984 346.976 59.656,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.179.008 100 291.790,0 342.432,0 220.000 345.632 59.048,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.371.168 100 343.711,0 343.616,0 341.888 345.472 826,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 26.962.080 100 269.620,0 226.208,0 212.704 345.984 59.928,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.435.616 100 344.356,0 344.352,0 341.696 346.848 903,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.428.384 100 284.283,0 341.600,0 183.840 344.768 63.708,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.512.736 100 265.127,0 256.736,0 182.464 346.944 64.863,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 28.055.904 100 280.559,0 261.552,0 182.752 346.656 62.844,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.411.648 100 344.116,0 344.208,0 342.208 347.072 967,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.429.280 100 344.292,0 344.432,0 341.664 347.392 1.026,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.465.728 100 274.657,0 233.168,0 182.208 346.304 66.641,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 31.540.736 100 315.407,0 344.560,0 221.920 347.104 51.247,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.635.360 100 276.353,0 229.696,0 205.408 346.848 59.726,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 26.953.088 100 269.530,0 230.768,0 183.264 347.104 66.500,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.864.064 100 288.640,0 342.112,0 220.832 346.400 59.444,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.389.536 100 343.895,0 343.968,0 341.536 346.208 872,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.041.760 100 260.417,0 224.640,0 219.552 346.720 55.418,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 31.126.784 100 311.267,0 343.616,0 221.376 345.696 52.776,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.241.600 100 252.416,0 225.376,0 183.104 346.432 64.167,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.681.760 100 276.817,0 230.528,0 221.056 346.688 59.101,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.460.096 100 344.601,0 344.624,0 342.912 346.976 846,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.503.264 100 305.032,0 343.600,0 220.320 346.304 56.048,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.956.096 100 309.561,0 343.888,0 221.376 346.336 53.933,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.427.744 100 344.277,0 344.400,0 342.080 346.240 878,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.470.304 100 344.703,0 344.656,0 342.368 347.040 924,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.450.816 100 274.508,0 232.800,0 183.296 346.688 65.874,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.640.000 100 266.400,0 225.552,0 206.208 346.400 59.315,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.453.824 100 344.538,0 344.608,0 340.992 347.488 1.050,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.351.584 100 293.515,0 342.272,0 220.128 345.120 58.875,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 23.456.416 100 234.564,0 223.088,0 181.760 347.456 61.562,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.231.296 100 282.313,0 231.776,0 209.120 347.232 60.220,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.586.240 100 275.862,0 228.560,0 220.576 346.848 58.798,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.369.856 100 343.698,0 343.712,0 341.664 346.464 843,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.390.400 100 263.904,0 227.104,0 182.624 346.336 67.821,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 32.656.960 100 326.569,0 344.128,0 222.048 346.656 41.321,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.170.912 100 281.709,0 256.752,0 206.336 345.632 45.146,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 32.310.080 100 323.100,0 343.872,0 222.240 346.144 44.894,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.430.080 100 254.300,0 224.976,0 207.424 346.880 53.498,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 32.163.584 100 321.635,0 344.192,0 221.120 346.560 46.164,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 26.912.896 100 269.129,0 225.360,0 220.064 346.272 57.857,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.843.360 100 308.433,0 344.064,0 221.664 347.744 54.296,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.469.888 100 274.698,0 229.536,0 220.064 345.312 59.203,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.475.072 100 264.750,0 226.016,0 208.736 345.824 56.621,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.885.376 100 258.853,0 256.512,0 182.656 345.792 64.814,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.814.624 100 248.146,0 224.656,0 181.728 345.312 65.395,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.025.248 100 340.252,0 344.560,0 233.088 346.784 21.189,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.036.064 100 340.360,0 344.144,0 233.216 346.656 19.316,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.755.328 100 297.553,0 342.704,0 222.592 346.752 57.852,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.437.280 100 344.372,0 344.224,0 341.152 347.072 1.016,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.293.248 100 342.932,0 344.064,0 233.696 346.112 11.079,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.468.832 100 244.688,0 224.624,0 183.008 345.760 63.028,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.249.952 100 262.499,0 256.608,0 181.760 346.752 53.436,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.940.640 100 249.406,0 224.560,0 182.848 346.016 66.169,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 23.812.320 100 238.123,0 223.808,0 182.592 347.328 60.865,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.710.304 100 267.103,0 224.592,0 205.120 346.368 59.664,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.133.056 100 271.330,0 221.648,0 212.384 345.088 62.867,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 33.352.512 100 333.525,0 344.976,0 222.336 347.328 34.902,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.220.384 100 262.203,0 225.056,0 181.824 345.888 64.496,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.805.504 100 298.055,0 343.520,0 221.216 347.296 57.930,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.701.856 100 267.018,0 226.512,0 210.176 344.800 58.894,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 22.945.920 100 229.459,0 256.208,0 182.976 257.472 34.815,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.505.888 100 255.058,0 236.256,0 183.616 346.368 55.973,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.488.416 100 344.884,0 344.784,0 342.848 346.944 814,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.736.928 100 267.369,0 225.520,0 222.400 347.136 57.201,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.678.752 100 256.787,0 223.984,0 212.192 345.376 56.190,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.709.440 100 277.094,0 225.808,0 208.736 346.272 62.049,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.816.096 100 298.161,0 343.488,0 221.344 347.200 58.209,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 24.998.400 100 249.984,0 256.528,0 182.784 257.888 20.820,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.675.168 100 246.751,0 224.880,0 182.368 345.312 64.887,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.975.456 100 249.754,0 223.296,0 183.744 345.952 55.761,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.472.480 100 344.724,0 344.704,0 342.528 347.328 932,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.900.864 100 269.008,0 225.024,0 211.424 345.728 60.366,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.422.688 100 344.226,0 344.128,0 340.992 346.400 1.059,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 33.473.952 100 334.739,0 344.864,0 224.288 348.096 32.939,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 30.149.696 100 301.497,0 343.232,0 219.904 345.984 56.977,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 20.414.144 100 204.141,0 203.824,0 202.048 208.512 1.303,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.596.864 100 275.968,0 228.400,0 219.584 345.856 59.394,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.807.424 100 288.074,0 342.400,0 220.704 346.368 59.719,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.857.376 100 278.573,0 230.304,0 212.448 346.048 60.628,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.487.776 100 344.877,0 344.960,0 342.400 347.392 876,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.059.360 100 300.593,0 343.472,0 204.704 347.520 57.870,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 34.363.264 100 343.632,0 343.584,0 341.856 346.144 889,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.808.160 100 298.081,0 342.784,0 205.088 345.568 57.996,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.477.696 100 344.777,0 344.800,0 342.048 346.976 978,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.892.608 100 258.926,0 225.792,0 183.456 346.496 67.767,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 33.746.848 100 337.468,0 344.128,0 229.728 347.104 26.799,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.393.344 100 343.933,0 343.952,0 341.856 346.848 1.115,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.928.992 100 289.289,0 342.992,0 204.064 346.240 67.527,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.434.240 100 344.342,0 344.464,0 341.568 346.208 939,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.044.640 100 260.446,0 225.296,0 182.560 347.328 62.197,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.963.072 100 289.630,0 342.880,0 221.312 346.144 59.266,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.452.608 100 344.526,0 344.512,0 341.792 346.304 801,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.611.904 100 266.119,0 225.264,0 222.368 345.440 56.282,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 33.751.072 100 337.510,0 344.208,0 229.440 346.720 27.175,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.267.584 100 252.675,0 225.216,0 182.112 346.720 65.427,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.427.136 100 344.271,0 344.256,0 342.336 346.336 920,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 32.303.136 100 323.031,0 343.792,0 221.728 345.888 44.973,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.680.864 100 266.808,0 226.592,0 205.760 346.112 60.876,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 31.738.176 100 317.381,0 344.224,0 221.152 346.752 50.085,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.419.584 100 344.195,0 344.080,0 341.600 346.528 953,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.433.696 100 344.337,0 344.400,0 341.984 346.944 930,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.220.448 100 262.204,0 256.928,0 182.784 346.176 65.287,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.989.504 100 259.895,0 225.344,0 205.984 345.888 58.411,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 31.252.416 100 312.524,0 343.904,0 221.760 347.520 52.605,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.624.256 100 266.242,0 225.744,0 221.280 346.240 56.454,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 31.282.912 100 312.829,0 343.520,0 221.440 346.240 52.437,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.474.912 100 344.749,0 344.720,0 342.624 347.296 781,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.130.912 100 261.309,0 220.384,0 177.728 346.400 70.659,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.711.040 100 277.110,0 238.672,0 207.488 345.152 56.522,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.833.984 100 278.339,0 233.440,0 184.448 346.016 63.709,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.709.184 100 297.091,0 343.920,0 214.112 347.072 61.584,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
