14,0 65.663.936 100 656.639,0 577.920,0 469.472 892.928 174.215,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 76.895.520 100 768.955,0 890.576,0 574.624 893.792 151.417,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 82.381.248 100 823.812,0 890.928,0 575.296 892.960 127.744,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 81.482.400 100 814.824,0 891.184,0 574.848 893.504 133.722,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 86.668.128 100 866.681,0 891.152,0 579.200 893.024 83.682,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 71.621.024 100 716.210,0 587.360,0 535.488 893.248 156.282,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 89.124.448 100 891.244,0 891.232,0 889.440 893.600 811,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 72.055.776 100 720.557,0 586.496,0 543.328 893.312 157.067,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 63.708.256 100 637.082,0 581.024,0 472.064 893.056 167.018,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 81.746.464 100 817.464,0 891.360,0 574.080 893.984 132.684,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 73.161.024 100 731.610,0 889.408,0 534.592 892.864 166.925,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 88.669.920 100 886.699,0 891.520,0 590.816 893.824 34.797,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 70.576.960 100 705.769,0 589.088,0 479.712 892.896 160.824,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 73.858.720 100 738.587,0 890.112,0 475.104 892.928 170.509,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 89.130.080 100 891.300,0 891.312,0 889.568 893.536 759,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 69.821.760 100 698.217,0 584.624,0 471.168 893.600 175.577,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 78.032.608 100 780.326,0 890.304,0 576.544 892.864 148.319,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.142.720 100 891.427,0 891.392,0 889.504 893.696 836,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 74.251.648 100 742.516,0 889.584,0 576.512 892.864 154.081,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 66.158.656 100 661.586,0 610.912,0 452.608 895.616 177.152,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 79.886.912 100 798.869,0 890.752,0 573.920 893.216 141.896,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 64.411.616 100 644.116,0 561.296,0 476.352 893.408 157.936,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.116.640 100 891.166,0 891.136,0 888.928 893.888 826,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 65.697.088 100 656.970,0 561.776,0 535.360 893.120 153.549,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 79.624.896 100 796.249,0 890.704,0 580.128 892.672 142.163,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.124.736 100 891.247,0 891.168,0 889.344 893.152 820,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 89.127.264 100 891.272,0 891.280,0 889.472 893.344 748,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 64.038.208 100 640.382,0 667.440,0 472.480 893.728 164.295,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 71.592.160 100 715.921,0 567.312,0 553.792 893.152 164.221,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 74.669.344 100 746.693,0 889.952,0 473.728 893.472 162.473,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 85.564.672 100 855.646,0 891.776,0 553.184 894.048 103.268,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 72.154.048 100 721.540,0 587.392,0 471.456 893.440 157.994,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 69.545.728 100 695.457,0 583.872,0 562.368 892.928 151.024,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 56.271.104 100 562.711,0 483.984,0 445.824 668.864 95.702,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 73.013.600 100 730.136,0 607.008,0 536.512 892.960 159.055,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 62.465.120 100 624.651,0 578.816,0 459.008 893.056 170.271,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 66.847.488 100 668.474,0 585.104,0 472.192 893.632 175.674,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 79.699.552 100 796.995,0 891.104,0 576.960 894.688 142.733,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 75.673.728 100 756.737,0 889.856,0 575.616 893.536 148.287,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.143.520 100 891.435,0 891.456,0 888.448 893.856 874,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 75.931.008 100 759.310,0 890.400,0 479.200 893.088 157.011,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 89.127.936 100 891.279,0 891.200,0 889.216 893.824 806,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.133.952 100 891.339,0 891.344,0 889.280 893.408 808,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 76.194.272 100 761.942,0 890.400,0 473.248 893.152 159.500,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 63.380.704 100 633.807,0 578.992,0 472.128 893.632 167.039,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 89.144.832 100 891.448,0 891.376,0 889.696 893.216 696,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 71.863.424 100 718.634,0 589.408,0 536.736 894.080 161.992,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 81.116.768 100 811.167,0 890.912,0 573.664 893.376 135.858,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 71.509.248 100 715.092,0 590.736,0 539.168 893.248 157.403,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 71.520.768 100 715.207,0 587.760,0 574.912 893.792 153.881,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 73.941.792 100 739.417,0 846.960,0 576.928 893.312 154.604,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 75.485.344 100 754.853,0 890.160,0 573.248 892.768 154.624,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.128.448 100 891.284,0 891.280,0 889.440 893.888 893,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 69.886.976 100 698.869,0 584.320,0 540.320 892.800 155.390,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 89.130.272 100 891.302,0 891.248,0 888.864 893.632 870,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 73.805.280 100 738.052,0 889.856,0 473.952 893.664 165.591,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 68.562.016 100 685.620,0 668.128,0 473.184 893.248 167.183,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 72.789.024 100 727.890,0 668.864,0 472.448 893.344 161.516,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.109.696 100 891.097,0 890.976,0 889.472 893.600 900,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 89.124.864 100 891.248,0 891.296,0 889.024 893.088 819,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 70.862.624 100 708.626,0 589.584,0 473.024 893.568 172.936,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 81.515.168 100 815.151,0 891.232,0 576.320 893.856 133.059,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 71.697.600 100 716.976,0 586.224,0 535.296 893.184 153.675,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 69.784.928 100 697.849,0 587.840,0 474.432 892.512 172.655,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 74.847.776 100 748.477,0 889.840,0 574.368 893.088 154.424,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 89.101.472 100 891.014,0 891.136,0 889.248 892.736 758,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 67.511.168 100 675.111,0 582.496,0 570.880 892.672 142.880,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 80.490.848 100 804.908,0 891.008,0 573.120 893.248 139.390,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 65.492.416 100 654.924,0 583.952,0 473.632 893.952 168.233,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 71.599.104 100 715.991,0 590.096,0 572.288 892.864 152.890,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 89.135.200 100 891.352,0 891.360,0 889.600 893.568 850,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 79.007.104 100 790.071,0 890.704,0 572.320 893.344 145.469,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 80.074.016 100 800.740,0 890.928,0 563.232 892.672 142.432,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 89.124.896 100 891.249,0 891.328,0 888.992 892.832 858,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.176.672 100 891.766,0 891.776,0 889.568 893.600 851,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 71.324.320 100 713.243,0 590.992,0 475.136 893.152 170.905,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 69.087.680 100 690.876,0 584.624,0 534.912 893.344 153.297,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 89.127.584 100 891.275,0 891.248,0 889.632 892.832 761,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 76.115.744 100 761.157,0 890.224,0 572.448 893.152 153.425,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 60.967.232 100 609.672,0 579.248,0 471.648 893.536 161.491,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 73.288.064 100 732.880,0 587.200,0 572.288 892.544 156.051,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 71.566.176 100 715.661,0 588.256,0 572.640 892.832 153.347,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 89.137.984 100 891.379,0 891.360,0 889.600 893.312 772,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 68.335.104 100 683.351,0 587.584,0 472.576 894.016 175.207,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 84.496.864 100 844.968,0 891.104,0 576.608 893.760 110.898,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 72.260.416 100 722.604,0 668.496,0 453.792 893.312 129.682,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 83.660.576 100 836.605,0 891.232,0 577.504 893.312 117.650,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 66.193.888 100 661.938,0 583.488,0 535.264 893.344 140.445,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 83.341.824 100 833.418,0 890.768,0 574.880 893.312 119.855,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 69.894.976 100 698.949,0 584.800,0 571.328 892.800 149.657,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 79.714.624 100 797.146,0 890.864,0 574.976 893.056 141.689,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 71.293.504 100 712.935,0 584.288,0 570.560 893.856 153.511,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 68.665.920 100 686.659,0 586.016,0 553.184 893.664 147.768,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 67.380.832 100 673.808,0 668.080,0 473.632 892.864 167.215,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 64.293.664 100 642.936,0 582.848,0 471.360 892.864 169.580,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 88.111.040 100 881.110,0 891.360,0 584.608 893.312 52.881,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 88.241.056 100 882.410,0 891.328,0 585.536 894.208 52.155,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 77.137.376 100 771.373,0 890.464,0 578.752 892.608 150.659,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
17,0 89.133.312 100 891.333,0 891.376,0 889.536 893.248 773,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.120.384 100 891.203,0 891.264,0 884.928 893.632 1.119,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 63.358.944 100 633.589,0 582.064,0 472.896 892.544 163.339,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 68.264.480 100 682.644,0 668.112,0 471.648 892.800 138.755,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 64.630.688 100 646.306,0 582.000,0 472.992 893.376 170.807,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 61.611.936 100 616.119,0 580.576,0 471.552 893.792 158.158,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 69.121.088 100 691.210,0 583.616,0 534.144 893.728 154.721,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 70.558.144 100 705.581,0 565.040,0 551.392 893.952 163.518,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 86.387.424 100 863.874,0 891.696,0 574.848 893.792 88.580,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 68.209.344 100 682.093,0 583.904,0 472.192 893.184 167.286,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 77.075.360 100 770.753,0 890.448,0 575.008 893.952 151.728,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 69.385.440 100 693.854,0 586.752,0 551.424 892.832 153.238,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 59.634.272 100 596.342,0 667.440,0 474.016 669.504 92.004,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 64.999.872 100 649.998,0 611.424,0 452.896 892.928 157.854,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.136.160 100 891.361,0 891.360,0 889.216 893.344 900,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 69.059.328 100 690.593,0 584.624,0 576.896 892.928 147.907,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 66.528.000 100 665.280,0 581.168,0 544.544 892.832 145.888,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 71.787.744 100 717.877,0 585.728,0 551.200 893.408 161.148,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 77.371.040 100 773.710,0 890.448,0 575.488 893.568 150.983,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 65.084.864 100 650.848,0 668.016,0 472.448 669.504 55.093,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 63.926.656 100 639.266,0 581.776,0 471.744 892.672 168.061,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 64.830.080 100 648.300,0 579.984,0 474.720 892.608 145.074,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.123.872 100 891.238,0 891.184,0 889.408 893.056 840,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 69.774.240 100 697.742,0 584.928,0 547.840 893.152 156.180,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.130.688 100 891.306,0 891.280,0 889.440 893.312 788,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 86.417.216 100 864.172,0 891.376,0 580.448 893.728 87.164,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 78.250.112 100 782.501,0 890.528,0 570.752 892.832 148.090,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
11,0 45.426.880 100 454.268,0 454.208,0 451.712 457.728 1.161,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 71.472.256 100 714.722,0 586.576,0 569.184 893.248 154.370,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 74.698.720 100 746.987,0 889.376,0 572.288 892.544 154.363,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 72.143.392 100 721.433,0 587.856,0 544.000 892.928 157.553,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.111.872 100 891.118,0 891.040,0 889.248 893.056 804,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 77.628.640 100 776.286,0 890.672,0 533.888 893.536 151.062,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 89.160.032 100 891.600,0 891.584,0 889.344 893.472 940,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 77.373.312 100 773.733,0 890.720,0 535.264 893.056 151.023,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 89.172.448 100 891.724,0 891.728,0 889.632 893.632 858,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 67.096.032 100 670.960,0 580.976,0 473.440 893.344 174.823,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 87.434.880 100 874.348,0 891.296,0 581.536 893.632 68.927,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.117.056 100 891.170,0 891.232,0 889.184 892.992 750,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 71.657.664 100 716.576,0 890.496,0 452.160 894.080 215.064,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.139.712 100 891.397,0 891.296,0 889.952 893.792 779,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 67.627.776 100 676.277,0 582.816,0 472.128 893.408 161.215,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 75.313.536 100 753.135,0 889.616,0 563.776 892.320 153.242,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.122.240 100 891.222,0 891.200,0 888.768 893.152 826,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 68.766.880 100 687.668,0 583.856,0 578.304 893.888 146.693,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 87.318.976 100 873.189,0 891.680,0 580.096 893.888 73.958,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 65.676.512 100 656.765,0 583.776,0 472.288 892.192 169.886,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.154.944 100 891.549,0 891.456,0 889.440 893.760 890,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 83.604.224 100 836.042,0 890.912,0 574.592 893.248 118.467,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 69.004.160 100 690.041,0 584.080,0 534.848 892.768 158.944,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 82.132.928 100 821.329,0 890.736,0 574.624 892.992 128.844,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 89.150.912 100 891.509,0 891.456,0 889.472 894.624 901,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.139.360 100 891.393,0 891.328,0 889.632 893.568 831,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 68.000.704 100 680.007,0 668.384,0 472.064 893.440 168.663,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 67.284.192 100 672.841,0 583.712,0 535.872 893.248 151.567,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 80.798.336 100 807.983,0 890.864,0 575.072 893.536 137.583,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 69.066.784 100 690.667,0 585.616,0 573.280 892.992 147.834,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 81.102.080 100 811.020,0 890.752,0 575.040 893.728 135.899,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.126.432 100 891.264,0 891.248,0 889.568 893.248 773,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 67.621.216 100 676.212,0 562.640,0 461.152 893.472 183.740,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 70.514.560 100 705.145,0 614.144,0 446.528 892.736 164.689,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 72.090.336 100 720.903,0 589.824,0 478.368 895.104 166.870,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 76.907.872 100 769.078,0 890.496,0 553.824 893.376 160.139,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
