3,0 14.184.576 2 7.092.288,0 7.092.288,0 6.045.248 8.139.328 1.480.738,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.266.496 2 8.133.248,0 8.133.248,0 8.118.144 8.148.352 21.360,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.248.032 2 8.124.016,0 8.124.016,0 8.116.672 8.131.360 10.386,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.269.536 2 8.134.768,0 8.134.768,0 8.127.840 8.141.696 9.797,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.243.648 2 8.121.824,0 8.121.824,0 8.120.736 8.122.912 1.538,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.235.264 2 8.117.632,0 8.117.632,0 8.108.224 8.127.040 13.304,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.278.336 2 8.139.168,0 8.139.168,0 8.109.120 8.169.216 42.494,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.255.936 2 8.127.968,0 8.127.968,0 8.113.184 8.142.752 20.907,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.264.032 2 8.132.016,0 8.132.016,0 8.125.824 8.138.208 8.756,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.272.672 2 8.136.336,0 8.136.336,0 8.116.960 8.155.712 27.401,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.299.264 2 8.149.632,0 8.149.632,0 8.123.456 8.175.808 37.018,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.288.576 2 8.144.288,0 8.144.288,0 8.112.416 8.176.160 45.073,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.268.640 2 8.134.320,0 8.134.320,0 8.121.536 8.147.104 18.079,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.259.296 2 8.129.648,0 8.129.648,0 8.103.040 8.156.256 37.629,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.261.600 2 8.130.800,0 8.130.800,0 8.123.808 8.137.792 9.888,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.281.056 2 8.140.528,0 8.140.528,0 8.117.248 8.163.808 32.922,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.260.640 2 8.130.320,0 8.130.320,0 8.126.400 8.134.240 5.543,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.285.856 2 8.142.928,0 8.142.928,0 8.136.864 8.148.992 8.575,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.225.888 2 8.112.944,0 8.112.944,0 8.099.104 8.126.784 19.572,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.299.552 2 8.149.776,0 8.149.776,0 8.126.752 8.172.800 32.560,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 13.989.888 2 6.994.944,0 6.994.944,0 5.860.704 8.129.184 1.604.057,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.267.296 2 8.133.648,0 8.133.648,0 8.126.240 8.141.056 10.476,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.226.720 2 8.113.360,0 8.113.360,0 8.110.208 8.116.512 4.457,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.242.208 2 8.121.104,0 8.121.104,0 8.107.328 8.134.880 19.482,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.234.112 2 8.117.056,0 8.117.056,0 8.097.408 8.136.704 27.786,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.253.792 2 8.126.896,0 8.126.896,0 8.108.640 8.145.152 25.817,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.292.640 2 8.146.320,0 8.146.320,0 8.114.080 8.178.560 45.594,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.227.104 2 8.113.552,0 8.113.552,0 8.102.048 8.125.056 16.269,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.224.800 2 8.112.400,0 8.112.400,0 8.107.872 8.116.928 6.403,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.232.992 2 8.116.496,0 8.116.496,0 8.107.552 8.125.440 12.648,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.259.808 2 8.129.904,0 8.129.904,0 8.129.472 8.130.336 610,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 11.686.880 2 5.843.440,0 5.843.440,0 5.838.496 5.848.384 6.991,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.295.456 2 8.147.728,0 8.147.728,0 8.135.392 8.160.064 17.445,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.272.416 2 8.136.208,0 8.136.208,0 8.109.216 8.163.200 38.172,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.245.440 2 8.122.720,0 8.122.720,0 8.101.952 8.143.488 29.370,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.273.344 2 8.136.672,0 8.136.672,0 8.108.480 8.164.864 39.869,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.263.648 2 8.131.824,0 8.131.824,0 8.129.504 8.134.144 3.281,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.280.832 2 8.140.416,0 8.140.416,0 8.120.576 8.160.256 28.058,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.261.504 2 8.130.752,0 8.130.752,0 8.129.952 8.131.552 1.131,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.279.200 2 8.139.600,0 8.139.600,0 8.126.656 8.152.544 18.305,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 19.080.864 2 9.540.432,0 9.540.432,0 8.115.008 10.965.856 2.015.854,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.263.392 2 8.131.696,0 8.131.696,0 8.117.376 8.146.016 20.251,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.244.992 2 8.122.496,0 8.122.496,0 8.100.064 8.144.928 31.723,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 11.702.400 2 5.851.200,0 5.851.200,0 5.850.336 5.852.064 1.221,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.237.792 2 8.118.896,0 8.118.896,0 8.101.664 8.136.128 24.369,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.264.960 2 8.132.480,0 8.132.480,0 8.122.944 8.142.016 13.485,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.287.936 2 8.143.968,0 8.143.968,0 8.131.488 8.156.448 17.649,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.281.792 2 8.140.896,0 8.140.896,0 8.133.280 8.148.512 10.770,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.274.880 2 8.137.440,0 8.137.440,0 8.114.496 8.160.384 32.447,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.292.896 2 8.146.448,0 8.146.448,0 8.125.696 8.167.200 29.347,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 11.695.264 2 5.847.632,0 5.847.632,0 5.844.640 5.850.624 4.231,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.243.040 2 8.121.520,0 8.121.520,0 8.099.968 8.143.072 30.479,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.231.168 2 8.115.584,0 8.115.584,0 8.104.512 8.126.656 15.658,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.285.408 2 8.142.704,0 8.142.704,0 8.130.368 8.155.040 17.445,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.255.296 2 8.127.648,0 8.127.648,0 8.100.160 8.155.136 38.873,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.257.152 2 8.128.576,0 8.128.576,0 8.118.848 8.138.304 13.757,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.280.032 2 8.140.016,0 8.140.016,0 8.131.264 8.148.768 12.377,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.240.736 2 8.120.368,0 8.120.368,0 8.117.568 8.123.168 3.959,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.279.648 2 8.139.824,0 8.139.824,0 8.122.880 8.156.768 23.962,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.236.128 2 8.118.064,0 8.118.064,0 8.116.512 8.119.616 2.194,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.222.176 2 8.111.088,0 8.111.088,0 8.106.208 8.115.968 6.901,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.326.272 2 8.163.136,0 8.163.136,0 8.137.600 8.188.672 36.113,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.243.008 2 8.121.504,0 8.121.504,0 8.113.664 8.129.344 11.087,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.242.624 2 8.121.312,0 8.121.312,0 8.119.232 8.123.392 2.941,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.287.168 2 8.143.584,0 8.143.584,0 8.141.696 8.145.472 2.670,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.272.288 2 8.136.144,0 8.136.144,0 8.120.736 8.151.552 21.790,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.279.040 2 8.139.520,0 8.139.520,0 8.130.368 8.148.672 12.942,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.240.224 2 8.120.112,0 8.120.112,0 8.115.776 8.124.448 6.132,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.276.416 2 8.138.208,0 8.138.208,0 8.134.912 8.141.504 4.661,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.267.168 2 8.133.584,0 8.133.584,0 8.113.792 8.153.376 27.990,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.269.760 2 8.134.880,0 8.134.880,0 8.106.560 8.163.200 40.050,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.253.824 2 8.126.912,0 8.126.912,0 8.119.264 8.134.560 10.815,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.303.808 2 8.151.904,0 8.151.904,0 8.128.992 8.174.816 32.402,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.269.152 2 8.134.576,0 8.134.576,0 8.104.032 8.165.120 43.195,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 11.692.640 2 5.846.320,0 5.846.320,0 5.844.832 5.847.808 2.104,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.304.608 2 8.152.304,0 8.152.304,0 8.130.272 8.174.336 31.158,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.245.600 2 8.122.800,0 8.122.800,0 8.120.640 8.124.960 3.054,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.290.848 2 8.145.424,0 8.145.424,0 8.123.936 8.166.912 30.388,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.305.056 2 8.152.528,0 8.152.528,0 8.140.640 8.164.416 16.812,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.281.984 2 8.140.992,0 8.140.992,0 8.123.808 8.158.176 24.301,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.272.512 2 8.136.256,0 8.136.256,0 8.117.152 8.155.360 27.017,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 18.278.208 2 9.139.104,0 9.139.104,0 8.147.616 10.130.592 1.402.175,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.244.864 2 8.122.432,0 8.122.432,0 8.110.688 8.134.176 16.608,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.288.160 2 8.144.080,0 8.144.080,0 8.125.696 8.162.464 25.998,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.284.544 2 8.142.272,0 8.142.272,0 8.126.496 8.158.048 22.310,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.255.584 2 8.127.792,0 8.127.792,0 8.118.240 8.137.344 13.508,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.253.312 2 8.126.656,0 8.126.656,0 8.103.712 8.149.600 32.447,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.248.256 2 8.124.128,0 8.124.128,0 8.118.912 8.129.344 7.376,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
6,0 20.459.744 2 10.229.872,0 10.229.872,0 8.161.824 12.297.920 2.924.661,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.294.144 2 8.147.072,0 8.147.072,0 8.120.608 8.173.536 37.425,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.274.304 2 8.137.152,0 8.137.152,0 8.116.864 8.157.440 28.691,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 15.080.096 2 7.540.048,0 7.540.048,0 6.957.120 8.122.976 824.384,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.304.576 2 8.152.288,0 8.152.288,0 8.125.440 8.179.136 37.968,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.242.560 2 8.121.280,0 8.121.280,0 8.116.256 8.126.304 7.105,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.272.128 2 8.136.064,0 8.136.064,0 8.112.160 8.159.968 33.805,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.251.456 2 8.125.728,0 8.125.728,0 8.125.536 8.125.920 271,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.272.576 2 8.136.288,0 8.136.288,0 8.119.264 8.153.312 24.075,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.287.776 2 8.143.888,0 8.143.888,0 8.117.824 8.169.952 36.860,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.273.088 2 8.136.544,0 8.136.544,0 8.120.288 8.152.800 22.989,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.257.824 2 8.128.912,0 8.128.912,0 8.126.720 8.131.104 3.100,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.304.640 2 8.152.320,0 8.152.320,0 8.119.680 8.184.960 46.159,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.274.400 2 8.137.200,0 8.137.200,0 8.120.256 8.154.144 23.962,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.249.312 2 8.124.656,0 8.124.656,0 8.116.992 8.132.320 10.838,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.261.280 2 8.130.640,0 8.130.640,0 8.118.656 8.142.624 16.947,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.292.832 2 8.146.416,0 8.146.416,0 8.125.856 8.166.976 29.076,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.278.208 2 8.139.104,0 8.139.104,0 8.132.544 8.145.664 9.277,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.276.768 2 8.138.384,0 8.138.384,0 8.127.136 8.149.632 15.907,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.253.312 2 8.126.656,0 8.126.656,0 8.115.328 8.137.984 16.020,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.246.880 2 8.123.440,0 8.123.440,0 8.116.320 8.130.560 10.069,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.274.016 2 8.137.008,0 8.137.008,0 8.113.696 8.160.320 32.968,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.258.208 2 8.129.104,0 8.129.104,0 8.125.120 8.133.088 5.634,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.243.072 2 8.121.536,0 8.121.536,0 8.117.152 8.125.920 6.199,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.299.872 2 8.149.936,0 8.149.936,0 8.129.216 8.170.656 29.302,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.232.832 2 8.116.416,0 8.116.416,0 8.114.720 8.118.112 2.398,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.229.728 2 8.114.864,0 8.114.864,0 8.100.064 8.129.664 20.930,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.231.040 2 8.115.520,0 8.115.520,0 8.110.624 8.120.416 6.924,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.344.128 2 8.172.064,0 8.172.064,0 8.140.832 8.203.296 44.168,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.276.928 2 8.138.464,0 8.138.464,0 8.136.000 8.140.928 3.484,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.269.728 2 8.134.864,0 8.134.864,0 8.130.272 8.139.456 6.494,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.305.216 2 8.152.608,0 8.152.608,0 8.139.072 8.166.144 19.142,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.188.352 2 8.094.176,0 8.094.176,0 8.093.440 8.094.912 1.040,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.265.664 2 8.132.832,0 8.132.832,0 8.109.824 8.155.840 32.538,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.254.112 2 8.127.056,0 8.127.056,0 8.111.072 8.143.040 22.604,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.293.024 2 8.146.512,0 8.146.512,0 8.130.528 8.162.496 22.604,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.290.272 2 8.145.136,0 8.145.136,0 8.134.368 8.155.904 15.228,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.242.400 2 8.121.200,0 8.121.200,0 8.110.432 8.131.968 15.228,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.304.576 2 8.152.288,0 8.152.288,0 8.142.048 8.162.528 14.481,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.268.608 2 8.134.304,0 8.134.304,0 8.118.496 8.150.112 22.355,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.228.576 2 8.114.288,0 8.114.288,0 8.103.200 8.125.376 15.680,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.258.272 2 8.129.136,0 8.129.136,0 8.125.568 8.132.704 5.045,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.278.752 2 8.139.376,0 8.139.376,0 8.112.416 8.166.336 38.127,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.277.408 2 8.138.704,0 8.138.704,0 8.121.312 8.156.096 24.596,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.251.808 2 8.125.904,0 8.125.904,0 8.118.240 8.133.568 10.838,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.262.464 2 8.131.232,0 8.131.232,0 8.129.344 8.133.120 2.670,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.261.696 2 8.130.848,0 8.130.848,0 8.120.192 8.141.504 15.069,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.249.920 2 8.124.960,0 8.124.960,0 8.108.480 8.141.440 23.306,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.243.616 2 8.121.808,0 8.121.808,0 8.110.784 8.132.832 15.590,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.295.904 2 8.147.952,0 8.147.952,0 8.114.080 8.181.824 47.902,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.267.776 2 8.133.888,0 8.133.888,0 8.108.288 8.159.488 36.203,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.316.352 2 8.158.176,0 8.158.176,0 8.133.472 8.182.880 34.936,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.321.632 2 8.160.816,0 8.160.816,0 8.152.896 8.168.736 11.200,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.303.232 2 8.151.616,0 8.151.616,0 8.117.920 8.185.312 47.653,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.305.440 2 8.152.720,0 8.152.720,0 8.125.184 8.180.256 38.941,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.255.616 2 8.127.808,0 8.127.808,0 8.127.552 8.128.064 362,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.264.032 2 8.132.016,0 8.132.016,0 8.122.080 8.141.952 14.051,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.253.056 2 8.126.528,0 8.126.528,0 8.114.144 8.138.912 17.513,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.256.672 2 8.128.336,0 8.128.336,0 8.120.384 8.136.288 11.245,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.265.216 2 8.132.608,0 8.132.608,0 8.113.504 8.151.712 27.017,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.234.688 2 8.117.344,0 8.117.344,0 8.102.720 8.131.968 20.681,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.237.600 2 8.118.800,0 8.118.800,0 8.098.496 8.139.104 28.714,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.299.456 2 8.149.728,0 8.149.728,0 8.137.728 8.161.728 16.970,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.292.032 2 8.146.016,0 8.146.016,0 8.124.288 8.167.744 30.728,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
