13,0 2.910.432 1 2.910.432,0 2.910.432,0 2.910.432 2.910.432 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.894.304 1 3.894.304,0 3.894.304,0 3.894.304 3.894.304 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.885.952 1 3.885.952,0 3.885.952,0 3.885.952 3.885.952 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.890.272 1 3.890.272,0 3.890.272,0 3.890.272 3.890.272 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.878.880 1 3.878.880,0 3.878.880,0 3.878.880 3.878.880 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.891.232 1 3.891.232,0 3.891.232,0 3.891.232 3.891.232 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.855.072 1 3.855.072,0 3.855.072,0 3.855.072 3.855.072 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.846.080 1 3.846.080,0 3.846.080,0 3.846.080 3.846.080 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.868.672 1 3.868.672,0 3.868.672,0 3.868.672 3.868.672 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.854.304 1 3.854.304,0 3.854.304,0 3.854.304 3.854.304 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.865.024 1 3.865.024,0 3.865.024,0 3.865.024 3.865.024 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.892.096 1 3.892.096,0 3.892.096,0 3.892.096 3.892.096 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.873.216 1 3.873.216,0 3.873.216,0 3.873.216 3.873.216 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.895.520 1 3.895.520,0 3.895.520,0 3.895.520 3.895.520 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.890.144 1 3.890.144,0 3.890.144,0 3.890.144 3.890.144 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.868.960 1 3.868.960,0 3.868.960,0 3.868.960 3.868.960 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.852.736 1 3.852.736,0 3.852.736,0 3.852.736 3.852.736 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.879.200 1 3.879.200,0 3.879.200,0 3.879.200 3.879.200 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.844.384 1 3.844.384,0 3.844.384,0 3.844.384 3.844.384 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.850.784 1 3.850.784,0 3.850.784,0 3.850.784 3.850.784 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.842.816 1 3.842.816,0 3.842.816,0 3.842.816 3.842.816 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.840.864 1 3.840.864,0 3.840.864,0 3.840.864 3.840.864 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.884.448 1 3.884.448,0 3.884.448,0 3.884.448 3.884.448 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.866.432 1 3.866.432,0 3.866.432,0 3.866.432 3.866.432 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.900.352 1 3.900.352,0 3.900.352,0 3.900.352 3.900.352 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.875.424 1 3.875.424,0 3.875.424,0 3.875.424 3.875.424 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.854.144 1 3.854.144,0 3.854.144,0 3.854.144 3.854.144 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.927.520 1 3.927.520,0 3.927.520,0 3.927.520 3.927.520 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.907.456 1 3.907.456,0 3.907.456,0 3.907.456 3.907.456 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.867.328 1 3.867.328,0 3.867.328,0 3.867.328 3.867.328 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.876.224 1 3.876.224,0 3.876.224,0 3.876.224 3.876.224 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.859.968 1 3.859.968,0 3.859.968,0 3.859.968 3.859.968 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
7,0 1.960.416 1 1.960.416,0 1.960.416,0 1.960.416 1.960.416 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.889.856 1 3.889.856,0 3.889.856,0 3.889.856 3.889.856 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.886.944 1 3.886.944,0 3.886.944,0 3.886.944 3.886.944 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.899.616 1 3.899.616,0 3.899.616,0 3.899.616 3.899.616 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.887.776 1 3.887.776,0 3.887.776,0 3.887.776 3.887.776 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.867.552 1 3.867.552,0 3.867.552,0 3.867.552 3.867.552 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.907.808 1 3.907.808,0 3.907.808,0 3.907.808 3.907.808 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.884.896 1 3.884.896,0 3.884.896,0 3.884.896 3.884.896 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.883.424 1 3.883.424,0 3.883.424,0 3.883.424 3.883.424 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.880.352 1 3.880.352,0 3.880.352,0 3.880.352 3.880.352 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.874.816 1 3.874.816,0 3.874.816,0 3.874.816 3.874.816 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.896.320 1 3.896.320,0 3.896.320,0 3.896.320 3.896.320 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.853.152 1 3.853.152,0 3.853.152,0 3.853.152 3.853.152 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.883.072 1 3.883.072,0 3.883.072,0 3.883.072 3.883.072 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.870.880 1 3.870.880,0 3.870.880,0 3.870.880 3.870.880 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.879.136 1 3.879.136,0 3.879.136,0 3.879.136 3.879.136 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.882.656 1 3.882.656,0 3.882.656,0 3.882.656 3.882.656 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.850.624 1 3.850.624,0 3.850.624,0 3.850.624 3.850.624 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.891.264 1 3.891.264,0 3.891.264,0 3.891.264 3.891.264 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.892.288 1 3.892.288,0 3.892.288,0 3.892.288 3.892.288 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.889.632 1 3.889.632,0 3.889.632,0 3.889.632 3.889.632 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.898.848 1 3.898.848,0 3.898.848,0 3.898.848 3.898.848 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.874.464 1 3.874.464,0 3.874.464,0 3.874.464 3.874.464 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.881.120 1 3.881.120,0 3.881.120,0 3.881.120 3.881.120 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.906.208 1 3.906.208,0 3.906.208,0 3.906.208 3.906.208 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.874.400 1 3.874.400,0 3.874.400,0 3.874.400 3.874.400 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.871.104 1 3.871.104,0 3.871.104,0 3.871.104 3.871.104 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.888.800 1 3.888.800,0 3.888.800,0 3.888.800 3.888.800 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.910.016 1 3.910.016,0 3.910.016,0 3.910.016 3.910.016 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.852.096 1 3.852.096,0 3.852.096,0 3.852.096 3.852.096 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.882.624 1 3.882.624,0 3.882.624,0 3.882.624 3.882.624 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.851.072 1 3.851.072,0 3.851.072,0 3.851.072 3.851.072 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.855.456 1 3.855.456,0 3.855.456,0 3.855.456 3.855.456 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.870.176 1 3.870.176,0 3.870.176,0 3.870.176 3.870.176 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.868.512 1 3.868.512,0 3.868.512,0 3.868.512 3.868.512 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.886.048 1 3.886.048,0 3.886.048,0 3.886.048 3.886.048 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.892.032 1 3.892.032,0 3.892.032,0 3.892.032 3.892.032 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.882.944 1 3.882.944,0 3.882.944,0 3.882.944 3.882.944 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.887.968 1 3.887.968,0 3.887.968,0 3.887.968 3.887.968 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.868.544 1 3.868.544,0 3.868.544,0 3.868.544 3.868.544 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.864.608 1 3.864.608,0 3.864.608,0 3.864.608 3.864.608 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.896.256 1 3.896.256,0 3.896.256,0 3.896.256 3.896.256 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.868.896 1 3.868.896,0 3.868.896,0 3.868.896 3.868.896 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.900.352 1 3.900.352,0 3.900.352,0 3.900.352 3.900.352 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.874.080 1 3.874.080,0 3.874.080,0 3.874.080 3.874.080 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.868.416 1 3.868.416,0 3.868.416,0 3.868.416 3.868.416 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.858.656 1 3.858.656,0 3.858.656,0 3.858.656 3.858.656 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.862.016 1 3.862.016,0 3.862.016,0 3.862.016 3.862.016 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.916.384 1 3.916.384,0 3.916.384,0 3.916.384 3.916.384 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.867.264 1 3.867.264,0 3.867.264,0 3.867.264 3.867.264 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.901.120 1 3.901.120,0 3.901.120,0 3.901.120 3.901.120 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.861.888 1 3.861.888,0 3.861.888,0 3.861.888 3.861.888 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.859.872 1 3.859.872,0 3.859.872,0 3.859.872 3.859.872 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.860.640 1 3.860.640,0 3.860.640,0 3.860.640 3.860.640 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.891.264 1 3.891.264,0 3.891.264,0 3.891.264 3.891.264 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.871.392 1 3.871.392,0 3.871.392,0 3.871.392 3.871.392 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.875.712 1 3.875.712,0 3.875.712,0 3.875.712 3.875.712 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.895.392 1 3.895.392,0 3.895.392,0 3.895.392 3.895.392 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.879.840 1 3.879.840,0 3.879.840,0 3.879.840 3.879.840 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.902.880 1 3.902.880,0 3.902.880,0 3.902.880 3.902.880 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.899.840 1 3.899.840,0 3.899.840,0 3.899.840 3.899.840 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.844.320 1 3.844.320,0 3.844.320,0 3.844.320 3.844.320 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.856.512 1 3.856.512,0 3.856.512,0 3.856.512 3.856.512 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.868.832 1 3.868.832,0 3.868.832,0 3.868.832 3.868.832 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.852.608 1 3.852.608,0 3.852.608,0 3.852.608 3.852.608 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.893.664 1 3.893.664,0 3.893.664,0 3.893.664 3.893.664 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.889.920 1 3.889.920,0 3.889.920,0 3.889.920 3.889.920 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.901.312 1 3.901.312,0 3.901.312,0 3.901.312 3.901.312 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.876.288 1 3.876.288,0 3.876.288,0 3.876.288 3.876.288 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.863.840 1 3.863.840,0 3.863.840,0 3.863.840 3.863.840 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.880.000 1 3.880.000,0 3.880.000,0 3.880.000 3.880.000 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.917.824 1 3.917.824,0 3.917.824,0 3.917.824 3.917.824 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.897.472 1 3.897.472,0 3.897.472,0 3.897.472 3.897.472 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.878.304 1 3.878.304,0 3.878.304,0 3.878.304 3.878.304 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.914.880 1 3.914.880,0 3.914.880,0 3.914.880 3.914.880 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.884.512 1 3.884.512,0 3.884.512,0 3.884.512 3.884.512 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.882.496 1 3.882.496,0 3.882.496,0 3.882.496 3.882.496 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.877.440 1 3.877.440,0 3.877.440,0 3.877.440 3.877.440 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.881.664 1 3.881.664,0 3.881.664,0 3.881.664 3.881.664 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.856.160 1 3.856.160,0 3.856.160,0 3.856.160 3.856.160 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.902.432 1 3.902.432,0 3.902.432,0 3.902.432 3.902.432 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.866.656 1 3.866.656,0 3.866.656,0 3.866.656 3.866.656 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.851.872 1 3.851.872,0 3.851.872,0 3.851.872 3.851.872 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.841.248 1 3.841.248,0 3.841.248,0 3.841.248 3.841.248 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.884.608 1 3.884.608,0 3.884.608,0 3.884.608 3.884.608 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.929.056 1 3.929.056,0 3.929.056,0 3.929.056 3.929.056 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.892.608 1 3.892.608,0 3.892.608,0 3.892.608 3.892.608 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.842.272 1 3.842.272,0 3.842.272,0 3.842.272 3.842.272 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.876.576 1 3.876.576,0 3.876.576,0 3.876.576 3.876.576 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.872.032 1 3.872.032,0 3.872.032,0 3.872.032 3.872.032 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.889.088 1 3.889.088,0 3.889.088,0 3.889.088 3.889.088 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.884.320 1 3.884.320,0 3.884.320,0 3.884.320 3.884.320 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.888.192 1 3.888.192,0 3.888.192,0 3.888.192 3.888.192 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.867.680 1 3.867.680,0 3.867.680,0 3.867.680 3.867.680 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.907.136 1 3.907.136,0 3.907.136,0 3.907.136 3.907.136 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.883.552 1 3.883.552,0 3.883.552,0 3.883.552 3.883.552 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.891.296 1 3.891.296,0 3.891.296,0 3.891.296 3.891.296 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.884.864 1 3.884.864,0 3.884.864,0 3.884.864 3.884.864 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.899.968 1 3.899.968,0 3.899.968,0 3.899.968 3.899.968 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.908.288 1 3.908.288,0 3.908.288,0 3.908.288 3.908.288 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.843.008 1 3.843.008,0 3.843.008,0 3.843.008 3.843.008 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.869.792 1 3.869.792,0 3.869.792,0 3.869.792 3.869.792 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.860.288 1 3.860.288,0 3.860.288,0 3.860.288 3.860.288 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.899.072 1 3.899.072,0 3.899.072,0 3.899.072 3.899.072 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.904.736 1 3.904.736,0 3.904.736,0 3.904.736 3.904.736 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.894.912 1 3.894.912,0 3.894.912,0 3.894.912 3.894.912 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.879.360 1 3.879.360,0 3.879.360,0 3.879.360 3.879.360 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.885.184 1 3.885.184,0 3.885.184,0 3.885.184 3.885.184 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.870.240 1 3.870.240,0 3.870.240,0 3.870.240 3.870.240 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.867.680 1 3.867.680,0 3.867.680,0 3.867.680 3.867.680 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.901.760 1 3.901.760,0 3.901.760,0 3.901.760 3.901.760 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.863.040 1 3.863.040,0 3.863.040,0 3.863.040 3.863.040 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.902.976 1 3.902.976,0 3.902.976,0 3.902.976 3.902.976 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.876.928 1 3.876.928,0 3.876.928,0 3.876.928 3.876.928 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.856.800 1 3.856.800,0 3.856.800,0 3.856.800 3.856.800 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.876.608 1 3.876.608,0 3.876.608,0 3.876.608 3.876.608 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.904.480 1 3.904.480,0 3.904.480,0 3.904.480 3.904.480 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.899.808 1 3.899.808,0 3.899.808,0 3.899.808 3.899.808 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.873.376 1 3.873.376,0 3.873.376,0 3.873.376 3.873.376 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.891.808 1 3.891.808,0 3.891.808,0 3.891.808 3.891.808 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.876.288 1 3.876.288,0 3.876.288,0 3.876.288 3.876.288 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.897.440 1 3.897.440,0 3.897.440,0 3.897.440 3.897.440 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.881.248 1 3.881.248,0 3.881.248,0 3.881.248 3.881.248 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.885.024 1 3.885.024,0 3.885.024,0 3.885.024 3.885.024 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.860.000 1 3.860.000,0 3.860.000,0 3.860.000 3.860.000 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.874.240 1 3.874.240,0 3.874.240,0 3.874.240 3.874.240 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.877.152 1 3.877.152,0 3.877.152,0 3.877.152 3.877.152 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.886.464 1 3.886.464,0 3.886.464,0 3.886.464 3.886.464 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
