2,0 549.440 1 549.440,0 549.440,0 549.440 549.440 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 759.392 1 759.392,0 759.392,0 759.392 759.392 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 736.224 1 736.224,0 736.224,0 736.224 736.224 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 756.288 1 756.288,0 756.288,0 756.288 756.288 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 764.576 1 764.576,0 764.576,0 764.576 764.576 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 769.440 1 769.440,0 769.440,0 769.440 769.440 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 761.888 1 761.888,0 761.888,0 761.888 761.888 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 726.368 1 726.368,0 726.368,0 726.368 726.368 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 770.048 1 770.048,0 770.048,0 770.048 770.048 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 755.968 1 755.968,0 755.968,0 755.968 755.968 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 769.824 1 769.824,0 769.824,0 769.824 769.824 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 760.928 1 760.928,0 760.928,0 760.928 760.928 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 769.056 1 769.056,0 769.056,0 769.056 769.056 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 768.960 1 768.960,0 768.960,0 768.960 768.960 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 755.520 1 755.520,0 755.520,0 755.520 755.520 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 753.504 1 753.504,0 753.504,0 753.504 753.504 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 740.224 1 740.224,0 740.224,0 740.224 740.224 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 763.008 1 763.008,0 763.008,0 763.008 763.008 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 742.016 1 742.016,0 742.016,0 742.016 742.016 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 761.440 1 761.440,0 761.440,0 761.440 761.440 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 744.800 1 744.800,0 744.800,0 744.800 744.800 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 742.048 1 742.048,0 742.048,0 742.048 742.048 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 757.984 1 757.984,0 757.984,0 757.984 757.984 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 747.264 1 747.264,0 747.264,0 747.264 747.264 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 740.704 1 740.704,0 740.704,0 740.704 740.704 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 761.184 1 761.184,0 761.184,0 761.184 761.184 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 744.000 1 744.000,0 744.000,0 744.000 744.000 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 766.560 1 766.560,0 766.560,0 766.560 766.560 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 762.144 1 762.144,0 762.144,0 762.144 762.144 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 767.136 1 767.136,0 767.136,0 767.136 767.136 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 751.520 1 751.520,0 751.520,0 751.520 751.520 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 754.560 1 754.560,0 754.560,0 754.560 754.560 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 769.120 1 769.120,0 769.120,0 769.120 769.120 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 745.376 1 745.376,0 745.376,0 745.376 745.376 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 724.704 1 724.704,0 724.704,0 724.704 724.704 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 737.152 1 737.152,0 737.152,0 737.152 737.152 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 762.688 1 762.688,0 762.688,0 762.688 762.688 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 764.000 1 764.000,0 764.000,0 764.000 764.000 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 770.560 1 770.560,0 770.560,0 770.560 770.560 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 771.520 1 771.520,0 771.520,0 771.520 771.520 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 756.416 1 756.416,0 756.416,0 756.416 756.416 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 732.064 1 732.064,0 732.064,0 732.064 732.064 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 757.312 1 757.312,0 757.312,0 757.312 757.312 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 758.464 1 758.464,0 758.464,0 758.464 758.464 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 754.720 1 754.720,0 754.720,0 754.720 754.720 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 740.672 1 740.672,0 740.672,0 740.672 740.672 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 751.392 1 751.392,0 751.392,0 751.392 751.392 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 765.312 1 765.312,0 765.312,0 765.312 765.312 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 744.064 1 744.064,0 744.064,0 744.064 744.064 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 741.888 1 741.888,0 741.888,0 741.888 741.888 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 735.584 1 735.584,0 735.584,0 735.584 735.584 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 725.632 1 725.632,0 725.632,0 725.632 725.632 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 764.192 1 764.192,0 764.192,0 764.192 764.192 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 767.360 1 767.360,0 767.360,0 767.360 767.360 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 711.712 1 711.712,0 711.712,0 711.712 711.712 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 760.480 1 760.480,0 760.480,0 760.480 760.480 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 765.600 1 765.600,0 765.600,0 765.600 765.600 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 758.688 1 758.688,0 758.688,0 758.688 758.688 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 750.880 1 750.880,0 750.880,0 750.880 750.880 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 742.816 1 742.816,0 742.816,0 742.816 742.816 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 728.096 1 728.096,0 728.096,0 728.096 728.096 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 768.160 1 768.160,0 768.160,0 768.160 768.160 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 765.536 1 765.536,0 765.536,0 765.536 765.536 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 740.384 1 740.384,0 740.384,0 740.384 740.384 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 766.848 1 766.848,0 766.848,0 766.848 766.848 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 760.640 1 760.640,0 760.640,0 760.640 760.640 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 767.104 1 767.104,0 767.104,0 767.104 767.104 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 746.624 1 746.624,0 746.624,0 746.624 746.624 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 762.816 1 762.816,0 762.816,0 762.816 762.816 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 762.080 1 762.080,0 762.080,0 762.080 762.080 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 751.008 1 751.008,0 751.008,0 751.008 751.008 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 715.392 1 715.392,0 715.392,0 715.392 715.392 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 712.160 1 712.160,0 712.160,0 712.160 712.160 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 756.832 1 756.832,0 756.832,0 756.832 756.832 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 732.512 1 732.512,0 732.512,0 732.512 732.512 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 752.352 1 752.352,0 752.352,0 752.352 752.352 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 760.064 1 760.064,0 760.064,0 760.064 760.064 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 765.984 1 765.984,0 765.984,0 765.984 765.984 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 764.672 1 764.672,0 764.672,0 764.672 764.672 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 755.488 1 755.488,0 755.488,0 755.488 755.488 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 744.768 1 744.768,0 744.768,0 744.768 744.768 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 761.088 1 761.088,0 761.088,0 761.088 761.088 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 760.160 1 760.160,0 760.160,0 760.160 760.160 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 753.568 1 753.568,0 753.568,0 753.568 753.568 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 721.728 1 721.728,0 721.728,0 721.728 721.728 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 768.960 1 768.960,0 768.960,0 768.960 768.960 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 750.624 1 750.624,0 750.624,0 750.624 750.624 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 741.728 1 741.728,0 741.728,0 741.728 741.728 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 766.816 1 766.816,0 766.816,0 766.816 766.816 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 756.352 1 756.352,0 756.352,0 756.352 756.352 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 753.920 1 753.920,0 753.920,0 753.920 753.920 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 766.656 1 766.656,0 766.656,0 766.656 766.656 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 768.384 1 768.384,0 768.384,0 768.384 768.384 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 745.376 1 745.376,0 745.376,0 745.376 745.376 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 743.104 1 743.104,0 743.104,0 743.104 743.104 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 766.912 1 766.912,0 766.912,0 766.912 766.912 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 767.648 1 767.648,0 767.648,0 767.648 767.648 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 733.088 1 733.088,0 733.088,0 733.088 733.088 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 755.552 1 755.552,0 755.552,0 755.552 755.552 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 771.072 1 771.072,0 771.072,0 771.072 771.072 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 755.680 1 755.680,0 755.680,0 755.680 755.680 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 706.720 1 706.720,0 706.720,0 706.720 706.720 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 741.760 1 741.760,0 741.760,0 741.760 741.760 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 767.456 1 767.456,0 767.456,0 767.456 767.456 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 768.608 1 768.608,0 768.608,0 768.608 768.608 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 759.072 1 759.072,0 759.072,0 759.072 759.072 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 749.120 1 749.120,0 749.120,0 749.120 749.120 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 737.344 1 737.344,0 737.344,0 737.344 737.344 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 756.704 1 756.704,0 756.704,0 756.704 756.704 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 739.744 1 739.744,0 739.744,0 739.744 739.744 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 733.792 1 733.792,0 733.792,0 733.792 733.792 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 752.992 1 752.992,0 752.992,0 752.992 752.992 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 765.440 1 765.440,0 765.440,0 765.440 765.440 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 758.784 1 758.784,0 758.784,0 758.784 758.784 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 753.344 1 753.344,0 753.344,0 753.344 753.344 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 759.264 1 759.264,0 759.264,0 759.264 759.264 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 766.176 1 766.176,0 766.176,0 766.176 766.176 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 762.272 1 762.272,0 762.272,0 762.272 762.272 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 769.184 1 769.184,0 769.184,0 769.184 769.184 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 766.816 1 766.816,0 766.816,0 766.816 766.816 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 752.160 1 752.160,0 752.160,0 752.160 752.160 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 752.384 1 752.384,0 752.384,0 752.384 752.384 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 757.280 1 757.280,0 757.280,0 757.280 757.280 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 761.312 1 761.312,0 761.312,0 761.312 761.312 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 743.072 1 743.072,0 743.072,0 743.072 743.072 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 737.536 1 737.536,0 737.536,0 737.536 737.536 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 766.400 1 766.400,0 766.400,0 766.400 766.400 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 768.384 1 768.384,0 768.384,0 768.384 768.384 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 755.136 1 755.136,0 755.136,0 755.136 755.136 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 755.872 1 755.872,0 755.872,0 755.872 755.872 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 770.496 1 770.496,0 770.496,0 770.496 770.496 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 770.112 1 770.112,0 770.112,0 770.112 770.112 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 743.328 1 743.328,0 743.328,0 743.328 743.328 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 731.424 1 731.424,0 731.424,0 731.424 731.424 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
